generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
330000,2,0.557789,-717.137,1.27995,2.15511,0.407
340000,0,-0.370272,-721.861,1.32413,2.1035,0.26525
350000,0,-0.318151,-725.938,0.0463295,2.09941,0.303
360000,1,-2.45267,-718.194,0.756394,2.1113,0.292167
370000,1,0.283529,-714.65,1.16675,2.11484,0.377333
380000,1,1.74133,-717.629,0.870756,2.07905,0.339
390000,2,1.60813,-712.358,3.00945,2.04254,0.373
400000,1,-0.0221991,-717.034,2.36783,2.08407,0.267
410000,1,1.02374,-716.462,0.299715,2.10435,0.327733
420000,2,0.676732,-713.198,1.75521,2.15227,0.386
430000,3,-0.467666,-716.302,2.78986,2.1603,0.412
440000,4,-0.52294,-703.455,3.31031,2.06346,0.428
450000,2,-5.37251,-715.926,1.90547,2.16994,0.351
460000,3,1.26651,-708.18,2.68943,2.19311,0.38
470000,1,0.195162,-716.446,0.986976,2.13293,0.375667
480000,1,0.354154,-719.96,2.56058,2.10798,0.3932
490000,2,1.31595,-714.946,2.07031,2.12921,0.411
500000,1,-1.07687,-714.931,1.51935,2.17824,0.379
510000,1,0.264243,-717.114,0.8006,2.21139,0.389
520000,1,-0.491265,-719.159,2.6029,2.12816,0.3835
530000,1,1.6191,-721.186,0.186351,1.95291,0.372
540000,2,0.88683,-714.382,2.84419,2.08378,0.306588
550000,1,0.167609,-716.487,0.264,2.08755,0.362143
560000,1,-0.217097,-719.357,0.451759,2.22369,0.384
570000,2,1.37602,-717.131,2.67438,2.10334,0.376
580000,2,0.928209,-713.235,1.84175,2.11765,0.414
590000,3,2.15645,-705.066,2.24408,2.16065,0.434
600000,3,0.465057,-711.04,5.57443,1.99684,0.418
610000,2,2.99089,-719.374,1.76696,2.11793,0.376
620000,2,2.23808,-718.753,1.99077,2.10504,0.31825
630000,3,0.480795,-706.641,1.70949,2.12432,0.3868
640000,3,1.0607,-712.538,1.86772,2.24254,0.396889
650000,4,1.99015,-704.583,4.10109,1.99385,0.387
660000,2,-0.018386,-712.236,3.05431,2.1299,0.3786
670000,2,2.09769,-713.196,0.806176,2.19728,0.391
680000,4,-0.793426,-709.915,2.19966,2.09277,0.418353
690000,3,2.16033,-709.87,1.7237,2.11463,0.426
700000,1,0.634786,-715.385,0.643452,2.12059,0.369
710000,4,3.04602,-713.334,4.3514,2.16832,0.376286
720000,1,0.60597,-719.908,1.10387,1.97025,0.3675
730000,2,1.41112,-710.625,1.9166,2.15091,0.244
740000,3,-4.31457,-702.856,3.5784,2.14476,0.4294
750000,2,0.343859,-714.268,1.37904,2.06639,0.384
760000,1,-0.0353021,-721.566,0.605161,2.16284,0.41
770000,4,0.2542,-714.432,3.24403,2.11369,0.366333
780000,6,2.74703,-701.762,4.25462,2.13168,0.401
790000,6,2.02872,-714.406,7.22766,2.05,0.43925
800000,3,-2.88191,-710.196,0.909466,2.11349,0.3796
810000,2,1.81361,-715.412,0.910725,2.12183,0.394
820000,4,-0.232577,-709.844,4.7376,2.15395,0.416
830000,4,-0.781914,-708.537,3.13251,1.93648,0.409
840000,3,-1.93902,-712.083,3.5099,2.18163,0.41
850000,4,-0.0976396,-702.023,4.11531,2.0766,0.426
860000,2,-1.22883,-713.881,2.96285,2.19074,0.337333
870000,3,-0.0171704,-707.4,2.93076,2.16179,0.437667
880000,3,1.63008,-704.51,1.50996,2.08175,0.42925
890000,3,1.93997,-711.405,2.38023,2.18449,0.41725
900000,3,-0.358241,-712.025,3.37908,2.1621,0.437
910000,1,0.729487,-720.045,0.722843,2.15976,0.382857
920000,1,-1.10929,-713.535,1.96425,2.0792,0.399125
930000,1,-0.318655,-715.861,0.233059,2.18865,0.384
940000,2,1.97113,-715.06,1.54298,2.05209,0.391769
950000,0,0.252228,-731.878,1.08554,2.09411,0.289
960000,3,2.5555,-715.184,1.44986,2.05272,0.393
970000,4,2.57155,-707.534,2.4101,2.11163,0.399
980000,1,1.25605,-717.2,0.087146,2.10487,0.424
990000,2,0.0266673,-707.193,1.44253,2.12934,0.346
1000000,3,1.35663,-709.515,1.15865,2.10875,0.4018
1010000,3,2.61657,-710.389,4.21016,2.18156,0.411444
1020000,2,1.36552,-709.704,1.60895,2.14717,0.4
1030000,3,2.34888,-707.823,1.25515,2.14041,0.43
1040000,2,0.768804,-709.19,2.06307,2.05085,0.4285
1050000,3,-2.24542,-706.019,3.81621,2.15211,0.4095
1060000,5,3.26745,-704.657,4.27036,2.11071,0.438
1070000,6,-0.698594,-703.091,6.20033,2.09281,0.406
1080000,4,-1.5976,-701.819,6.77854,2.13429,0.406333
1090000,1,1.12005,-716.599,0.332097,2.19076,0.381
1100000,1,0.154278,-715.714,2.4092,2.07417,0.309
1110000,1,-0.897216,-717.887,1.03101,2.00355,0.3645
1120000,1,1.03532,-716.877,1.20849,2.15268,0.379357
1130000,1,1.57053,-718.722,0.915272,2.0945,0.384
1140000,2,0.990754,-710.993,1.23256,2.16053,0.412
1150000,0,-0.42589,-725.156,2.43884,2.2524,0.36
1160000,1,0.0995869,-715.623,1.00346,2.1589,0.373333
1170000,1,0.306222,-716.753,2.03126,2.02296,0.398
1180000,3,0.223901,-710.739,2.05556,2.11492,0.439
1190000,2,-5.52848,-711.622,2.14954,2.12378,0.413923
1200000,0,0.337711,-723.162,0.131886,2.0161,0.3648
1210000,1,-1.88981,-713.811,0.829456,2.04728,0.388
1220000,2,0.0797629,-716.977,1.08264,2.13111,0.3716
1230000,1,-0.538131,-717.399,1.86068,2.08925,0.412
1240000,1,0.60278,-715.693,1.40491,2.09586,0.3265
1250000,3,0.865758,-714.477,1.61424,2.01601,0.411
1260000,1,-1.46629,-719.056,0.790509,2.12278,0.413
1270000,1,1.61628,-719.315,0.120939,2.12315,0.378571
1280000,2,-1.25696,-716.384,3.57984,2.07909,0.414
1290000,2,0.0768833,-711.115,1.5447,2.02283,0.381667
1300000,2,-3.08388,-716.29,1.68432,2.18835,0.36
1310000,2,1.70981,-714.306,1.22572,2.11342,0.392
1320000,1,0.0707189,-717.428,2.72349,2.09755,0.2708
1330000,2,-0.205409,-719.355,1.10239,2.12408,0.406
1340000,6,1.19989,-705.38,2.71191,2.03191,0.4375
1350000,2,1.29607,-714.308,4.23732,2.17119,0.3852
1360000,1,1.00581,-716.571,0.0812225,2.16447,0.392333
1370000,1,-0.0415882,-715.723,0.776203,2.05905,0.372
1380000,1,-2.39892,-714.928,0.626702,2.10703,0.376714
1390000,3,-1.89511,-707.974,3.79162,2.09596,0.423
1400000,4,-0.581504,-709.529,5.80946,2.05631,0.376
1410000,4,0.0424813,-706.806,3.94792,2.15864,0.428
1420000,1,-0.836023,-715.964,2.70678,2.11254,0.389
1430000,1,0.306495,-720.71,0.705253,2.1845,0.386
1440000,4,1.80639,-705.542,2.6454,2.21146,0.387
1450000,3,-3.86799,-703.903,3.98181,2.06895,0.448
1460000,2,2.0316,-715.218,1.74609,2.0779,0.421
1470000,2,-0.513236,-720.703,1.17525,1.96634,0.398
1480000,4,1.61218,-710.176,4.82458,2.06246,0.386
1490000,3,-1.94224,-711.82,7.17087,2.07349,0.41
1500000,1,0.0468474,-721.154,0.951945,2.16641,0.389833
1510000,2,2.71023,-713.724,1.67354,2.14337,0.329273
1520000,1,-0.348142,-717.765,3.72052,2.11558,0.303
1530000,1,-0.458051,-715.008,3.06607,2.14143,0.346
1540000,5,-0.907378,-711.599,5.83554,2.04134,0.428
1550000,4,0.153163,-700.917,2.37315,2.04244,0.436857
1560000,1,1.49108,-719.638,0.396502,2.19749,0.3895
1570000,0,0.691966,-723.667,0.198221,2.06696,0.332917
1580000,1,-1.75537,-714.702,0.792023,2.08109,0.395
1590000,2,0.452345,-715.231,3.10031,2.17216,0.400833
1600000,2,1.44569,-713.873,2.47257,2.10375,0.405
1610000,6,0.236968,-702.807,3.67656,2.02227,0.449
1620000,1,0.493835,-718.05,2.44518,2.23032,0.395
1630000,1,1.32773,-721.125,0.825243,2.15334,0.380333
1640000,2,3.22981,-711.302,1.25766,2.20313,0.384125
1650000,3,3.62277,-711.077,1.92179,2.09851,0.359267
1660000,4,-1.68544,-706.395,4.81906,2.11374,0.4125
1670000,3,1.91322,-708.023,2.21457,2.19899,0.416
1680000,2,-1.35504,-711.609,0.857654,2.089,0.417
1690000,1,0.973343,-717.332,0.773092,2.13649,0.341545
1700000,3,-0.388519,-707.8,2.53294,2.14989,0.360364
1710000,0,0.403236,-722.681,0.455382,2.16108,0.198
1720000,4,2.59636,-716.965,1.85025,2.01655,0.426385
1730000,3,1.47587,-710.816,2.44924,2.18047,0.396818
1740000,2,1.94074,-713.229,2.60765,2.06299,0.4022
1750000,2,-2.85389,-713.693,5.62791,2.04059,0.346
1760000,4,2.409,-702.143,1.20738,2.12181,0.401
1770000,0,-0.202685,-722.753,1.48612,2.06748,0.291667
1780000,3,0.462536,-715.308,2.03726,2.05491,0.387667
1790000,0,0.243442,-729.174,0.555105,2.15725,0.193
1800000,1,0.73853,-718.089,0.263418,2.22836,0.3778
1810000,1,-0.503921,-718.589,1.72845,2.01431,0.247
1820000,1,-1.38157,-719.307,3.59016,2.20319,0.399
1830000,0,0.25968,-723.729,0.285761,2.22604,0.343667
1840000,1,-0.45805,-715.3,0.69469,2.11975,0.387
1850000,1,0.268232,-715.386,0.595992,2.12981,0.363
1860000,0,0.0870796,-722.922,0.271198,2.05154,0.2
1870000,2,1.25258,-717.286,1.07202,2.08189,0.389
1880000,4,2.72191,-706.794,1.2399,2.1123,0.419
1890000,2,0.740098,-712.222,4.57761,2.17661,0.359
1900000,5,1.40797,-703.635,4.1594,2.20901,0.437
1910000,7,4.58773,-709.691,2.31495,2.16103,0.434
1920000,3,0.189434,-712.993,2.87706,2.19553,0.3995
1930000,1,0.463438,-715.636,1.29962,2.1099,0.405286
1940000,4,2.56792,-700.889,1.76813,2.0266,0.427
1950000,5,-0.671502,-703.587,2.17219,2.11773,0.42
1960000,3,0.547798,-707.026,3.94977,2.17713,0.4
1970000,4,0.594004,-711.161,2.91211,2.09278,0.415
1980000,3,4.51768,-714.334,1.09699,2.1779,0.4
1990000,1,0.816756,-718.806,2.13812,2.21434,0.333
2000000,4,-3.85207,-712.956,6.95572,2.17908,0.389267
2010000,4,-1.09171,-702.036,3.63734,2.08881,0.427167
2020000,3,1.35055,-708.609,0.980529,2.11587,0.362
2030000,3,0.129167,-703,3.80518,2.08661,0.426
2040000,2,2.31737,-711.387,1.88606,2.09236,0.405
2050000,2,-0.545576,-714.365,4.56025,2.17538,0.3876
2060000,2,0.731504,-714.452,1.27181,2.09827,0.396
2070000,1,0.871161,-718.973,0.932595,1.98844,0.373
2080000,4,1.13141,-708.102,2.14753,1.98837,0.406133
2090000,6,-0.0796149,-709.004,6.09318,2.24524,0.428
2100000,1,-1.07026,-717.478,3.21558,2.04203,0.393667
2110000,6,0.849335,-702.166,5.79805,2.15107,0.418
2120000,3,2.33707,-713.669,1.34232,2.10192,0.380167
2130000,4,1.58436,-706.101,5.7411,2.1616,0.42
2140000,0,0.367315,-723.676,0.0102316,2.01709,0.34
2150000,1,-1.27288,-715.182,2.34629,2.07464,0.415
2160000,1,-0.418535,-716.636,1.5363,2.03287,0.365
2170000,2,-2.90441,-717.115,1.45957,2.08689,0.387
2180000,3,0.772616,-703.889,3.11651,2.10303,0.370667
2190000,3,1.48149,-708.099,2.62216,2.12175,0.422
2200000,3,0.929455,-711.849,0.745079,2.0461,0.412
2210000,2,0.781862,-715.04,3.94325,2.0267,0.392667
2220000,0,0.252336,-722.738,0.593526,2.11057,0.32
2230000,2,1.26545,-715.092,2.12262,2.07444,0.425
2240000,4,0.294316,-710.288,3.34102,2.02579,0.425
2250000,3,1.2256,-710.564,2.11705,2.15547,0.404
2260000,3,1.70749,-711.459,3.40227,2.13068,0.410545
2270000,1,-1.02779,-719.574,3.02918,2.15247,0.4
2280000,1,-1.90042,-717.875,4.75343,2.09347,0.402
2290000,2,-0.0170116,-716.825,1.71887,2.24615,0.404
2300000,2,1.45995,-711.231,2.76542,2.13446,0.413
2310000,2,0.628354,-713.308,1.21235,2.15801,0.387
2320000,1,-0.000160283,-715.763,0.469991,2.13786,0.38825
2330000,2,0.549307,-710.647,1.58108,2.09186,0.447
2340000,1,-0.329068,-715.113,0.852928,2.17713,0.38
2350000,1,-0.96887,-717.014,1.37287,2.17439,0.373
2360000,4,1.09751,-705.845,2.97072,2.09355,0.441
2370000,0,-1.09664,-730.324,0.0236405,2.07766,0.346
2380000,3,3.89458,-712.013,1.56682,2.02279,0.42725
2390000,1,0.841848,-720.885,0.480894,2.21178,0.372
2400000,0,-0.532988,-722.474,1.70877,2.15914,0.349
2410000,3,0.914667,-717.502,2.21233,2.12639,0.398
2420000,2,0.600471,-718.931,1.7385,2.08001,0.39
2430000,1,1.0966,-714.906,0.768491,2.11678,0.386833
2440000,3,-0.892886,-712.624,1.79756,2.12818,0.412333
2450000,3,-8.23943,-707.528,0.955552,2.13189,0.412
2460000,1,0.0143109,-718.443,3.19422,1.99339,0.340667
2470000,0,0.502815,-723.833,0.172539,2.24345,0.196
2480000,2,0.56136,-719.887,1.18647,2.12324,0.4555
2490000,2,2.86431,-714.114,0.337329,2.17057,0.402
2500000,3,1.83259,-706.585,1.83912,2.1742,0.41
2510000,1,0.799011,-720.437,0.358402,2.20431,0.351727
2520000,3,1.27169,-713.556,3.65466,2.21887,0.421
2530000,1,-2.82979,-720.179,1.24225,2.13843,0.395333
2540000,3,1.86308,-707.483,3.08673,2.16088,0.3425
2550000,2,-2.55528,-712.907,2.04439,2.02377,0.3816
2560000,4,-0.104825,-704.424,6.76745,2.22082,0.36
2570000,3,1.38287,-709.803,4.43169,2.09366,0.3552
2580000,3,0.290002,-705.579,1.62309,2.11408,0.428
2590000,1,-0.0573812,-715.265,1.87314,2.14859,0.259
2600000,3,2.49911,-707.234,3.54376,2.11897,0.413
2610000,5,1.34204,-719.461,1.81023,2.14662,0.346667
2620000,3,-7.93321,-712.176,5.68507,2.09542,0.414462
2630000,1,0.79344,-715.828,0.575773,2.11232,0.382
2640000,1,0.418805,-716.672,2.17306,2.16895,0.37375
2650000,0,0.583466,-725.639,0.475536,2.17581,0.335727
2660000,1,0.496873,-717.846,1.94419,2.15834,0.3386
2670000,2,0.321609,-719.574,4.15256,2.20178,0.3955
2680000,2,2.16162,-714.095,0.931166,2.08689,0.35865
2690000,1,1.01854,-716.551,1.59718,2.15758,0.40125
2700000,2,0.860272,-716.936,2.45076,1.96006,0.388286
2710000,2,3.10256,-717.151,1.26967,2.15309,0.42
2720000,2,-0.024494,-710.695,0.892779,2.12318,0.4205
2730000,2,-0.411492,-718.01,2.23359,2.06247,0.3503
2740000,4,1.0227,-700.188,2.45779,2.19687,0.431125
2750000,1,0.940097,-718.414,0.658367,2.07947,0.331
2760000,1,-0.620198,-714.865,2.1321,2.1562,0.256
2770000,2,2.42406,-716.246,1.00351,1.98707,0.394
2780000,3,-3.54089,-709.678,2.6052,2.13407,0.382
2790000,0,0.344828,-722.934,0.952605,2.15906,0.346167
2800000,1,0.784871,-718.969,1.8933,2.0625,0.3625
2810000,5,-9.4649,-703.304,10.0068,2.07798,0.439
2820000,1,0.391415,-720.163,2.1621,2.00915,0.402
2830000,2,0.338158,-717.739,4.17798,1.99814,0.395
2840000,3,2.18846,-705.935,2.77221,2.13499,0.404
2850000,2,2.25697,-716.957,0.950342,2.22158,0.419333
2860000,4,0.326834,-710.775,6.23183,2.0299,0.414
2870000,2,1.93337,-718.119,1.99961,2.14074,0.387
2880000,1,1.81531,-720.698,0.842542,2.09622,0.421
2890000,3,0.274278,-713.931,1.69831,2.11763,0.396
2900000,4,2.45402,-705.952,4.29218,2.17146,0.404
2910000,1,0.377858,-718.112,2.02835,2.17245,0.347
2920000,4,-0.0463862,-712.267,3.35997,2.1415,0.404
2930000,4,1.75417,-707.73,2.96467,2.07126,0.442
2940000,2,2.22703,-714.63,1.28839,2.19289,0.379
2950000,2,2.22271,-711.556,1.52354,2.14666,0.365
2960000,1,-0.116923,-717.136,2.42135,2.15637,0.415444
2970000,1,0.686588,-718.677,1.12288,2.10104,0.3641
2980000,1,0.0935815,-718.322,3.21811,2.10357,0.3815
2990000,1,-0.300341,-717.621,1.84122,2.08288,0.4034
3000000,3,3.67429,-715.842,1.34054,2.20848,0.389
3010000,2,-0.64651,-723.627,1.05484,2.23164,0.283667
3020000,1,-0.0710636,-718.663,0.899468,2.2049,0.221
3030000,1,0.0826359,-718.764,0.120945,2.09748,0.371
3040000,2,-1.5497,-714.798,1.69327,2.09513,0.379333
3050000,2,2.18287,-714.661,1.06803,2.19809,0.416
3060000,3,-0.38623,-707.889,2.23441,2.09683,0.38
3070000,1,-1.51804,-719.044,1.41762,2.08425,0.402
3080000,1,-0.863638,-717.36,3.49656,2.18237,0.316
3090000,1,-2.93924,-717.58,0.498994,2.11452,0.252
3100000,2,-0.451461,-717.452,2.60007,2.17234,0.41325
3110000,3,-3.85401,-709.3,1.85276,2.01265,0.418
3120000,5,-0.557638,-712.506,5.14151,2.23667,0.43
3130000,4,1.89958,-705.95,4.31961,2.0879,0.437
3140000,2,1.33842,-710.492,1.93158,2.11373,0.34
3150000,3,1.33922,-709.188,3.98598,2.13271,0.418
3160000,3,-1.14563,-706.481,4.11704,2.15017,0.427667
3170000,3,0.523194,-715.378,4.92229,2.12242,0.449
3180000,1,-1.0756,-714.82,0.139284,2.14908,0.378333
3190000,3,-0.518581,-711.579,4.16896,2.16897,0.409
3200000,1,0.260851,-718.714,1.23413,2.18806,0.33635
3210000,5,1.30278,-700.824,4.91138,2.07471,0.436333
3220000,2,2.32666,-713.101,1.59176,2.11663,0.361235
3230000,4,2.05161,-710.463,1.80632,2.12969,0.438
3240000,3,0.20441,-710.207,1.47631,2.09072,0.395
3250000,6,0.721794,-700.031,3.66078,2.1205,0.458
3260000,1,0.179008,-718.026,0.90341,2.14648,0.415
3270000,3,2.04686,-711.91,4.30925,2.04457,0.395
3280000,2,-0.230194,-715.583,3.666,2.14088,0.378
3290000,2,1.89029,-710.67,0.721821,2.10689,0.344
3300000,1,1.31219,-719.505,0.150764,2.10881,0.371
3310000,2,-0.17703,-717.88,3.86558,2.08358,0.4
3320000,3,0.219191,-711.707,3.91641,2.15918,0.43
3330000,2,2.65383,-712.468,0.674663,2.02131,0.391
3340000,2,0.917868,-714.592,1.89315,2.12111,0.412
3350000,3,-2.14555,-715.987,6.41405,2.14944,0.432
3360000,1,1.11668,-716.382,0.918784,2.08758,0.387
3370000,2,1.00679,-714.733,1.55839,2.14719,0.406333
3380000,1,0.416351,-718.829,0.771584,2.04533,0.364
3390000,1,1.37701,-720.16,0.330088,2.11669,0.367077
3400000,2,-1.30047,-716.575,4.78699,2.07665,0.421
3410000,2,1.78689,-716.479,0.528828,2.11059,0.435
3420000,3,0.394809,-710.863,2.37164,2.16121,0.435
3430000,3,-0.890752,-705.745,4.50403,2.04958,0.407
3440000,2,2.39343,-715.363,1.69946,2.11897,0.4
3450000,2,2.43809,-714.894,0.356235,2.2599,0.380714
3460000,4,2.69422,-704.883,2.22418,2.03884,0.401
3470000,5,0.368269,-702.218,3.47021,2.11645,0.3846
3480000,3,0.156735,-709.44,2.58599,2.0424,0.387
3490000,2,-0.969054,-714.017,1.42132,2.12838,0.363
3500000,2,-3.21076,-714.388,2.10666,2.06612,0.409
3510000,4,2.12436,-707.29,2.85402,2.14527,0.398
3520000,5,0.926178,-706.237,5.51543,2.1293,0.448
3530000,3,1.23562,-712.087,2.99371,2.13648,0.422
3540000,2,0.373202,-713.721,1.81266,1.98931,0.4244
3550000,1,-0.117465,-718.054,3.24086,2.18576,0.34275
3560000,1,0.845756,-715.897,0.726654,2.06629,0.321
3570000,1,-2.09719,-724.419,5.30509,2.32502,0.382
3580000,1,-2.52444,-719.315,1.79135,1.98522,0.364667
3590000,2,-1.90877,-714.683,3.7567,2.18891,0.351111
3600000,5,-0.316544,-709.991,4.84557,2.15421,0.401
3610000,0,0.423259,-722.222,0.531253,2.13714,0.225
3620000,2,-0.37052,-711.426,2.785,2.1087,0.349
3630000,2,0.864951,-718.1,1.10768,2.23464,0.371
3640000,5,-1.56913,-700.949,2.86608,2.07987,0.399
3650000,0,0.630203,-722.173,0.0132569,2.11498,0.257
3660000,1,0.0153791,-719.776,0.135833,2.09301,0.411
3670000,2,0.0903852,-712.449,3.52341,2.12687,0.365
3680000,2,2.45712,-716.644,1.70054,2.0526,0.31
3690000,1,-1.02708,-720.161,0.714994,2.15123,0.378
3700000,5,1.12331,-708.507,6.18155,2.19917,0.436
3710000,3,1.96977,-709.974,2.79184,2.138,0.398714
3720000,1,0.921899,-717.098,0.962625,2.1592,0.358
3730000,1,1.02718,-716.429,0.833454,2.21226,0.379833
3740000,1,1.05489,-719.135,2.47509,2.09593,0.374333
3750000,1,0.457036,-718.831,2.03376,2.06028,0.362
3760000,4,3.07534,-717.705,1.13255,1.96374,0.423
3770000,1,0.170962,-717.762,3.4007,2.17841,0.413
3780000,2,1.65697,-717.474,1.34959,2.12594,0.396
3790000,3,2.61558,-711.675,2.13447,2.01424,0.424
3800000,1,0.0967223,-716.81,1.6804,2.06931,0.389
3810000,2,-0.306045,-718.697,4.27869,2.10586,0.397
3820000,1,1.24141,-718.676,0.576974,2.10042,0.336
3830000,1,0.0436063,-716.539,1.47704,2.06412,0.368
3840000,3,-0.492541,-711.563,2.94776,2.19393,0.438
3850000,2,1.46421,-718.388,1.5986,2.18088,0.279222
3860000,3,1.06015,-709.346,3.13404,2.1398,0.423
3870000,1,0.97485,-718.164,0.99897,2.11578,0.354
3880000,1,-0.116973,-719.899,1.20465,2.1246,0.2215
3890000,1,0.47299,-717.821,1.50197,2.03323,0.30875
3900000,0,0.719709,-724.069,0.0747945,1.99492,0.321667
3910000,2,0.208552,-717.627,2.33275,2.20313,0.399
3920000,2,-1.62982,-716.7,2.31458,2.14813,0.406
3930000,5,1.37905,-698.907,2.77889,2.0988,0.4214
3940000,4,1.07586,-708.857,2.69997,2.24075,0.359857
3950000,2,2.38204,-717.919,1.30221,2.19199,0.3942
3960000,2,0.316422,-712.886,1.80494,2.14382,0.3475
3970000,2,1.55859,-717.174,1.36869,2.18252,0.3995
3980000,2,1.52508,-713.865,0.68954,2.21442,0.427
3990000,3,0.907095,-712.691,1.11384,2.2367,0.374
4000000,3,-1.29268,-709.79,3.56828,2.18721,0.432
4010000,0,0.500769,-722.607,0.392406,2.12203,0.27075
4020000,4,-1.2972,-704.927,3.41559,2.15022,0.394
4030000,2,2.08319,-714.441,0.581999,2.10688,0.409
4040000,2,-1.22927,-712.493,0.888099,2.1836,0.396
4050000,4,1.05956,-704.67,4.62107,2.21031,0.432
4060000,2,0.908981,-712.902,1.03208,2.14225,0.37
4070000,5,-1.87652,-705.011,6.84316,2.08992,0.437
4080000,0,0.656551,-724.852,0.047803,2.23893,0.382667
4090000,4,0.35507,-703.011,2.36957,2.17935,0.4074
4100000,3,1.27653,-709.231,1.69388,2.03579,0.370955
4110000,6,-1.77317,-700.899,4.60731,2.03531,0.4325
4120000,1,0.821068,-717.207,0.626894,2.02246,0.389
4130000,1,0.0442382,-716.517,1.996,2.10132,0.373
4140000,2,0.975059,-708.462,0.864463,2.10799,0.366
4150000,3,1.51635,-710.657,1.81965,2.21815,0.373333
4160000,0,0.530462,-724.91,0.139255,2.21455,0.189
4170000,0,0.235871,-727.681,0.425866,1.95211,0.365556
4180000,4,-0.407233,-698.176,2.25788,2.0799,0.420667
4190000,1,0.827137,-719.145,0.321344,2.03074,0.4
4200000,4,-0.230731,-709.286,2.33623,2.14174,0.374
4210000,3,2.06225,-707.357,1.96413,2.07032,0.399357
4220000,1,0.297666,-716.186,1.75905,2.11068,0.365462
4230000,4,1.25689,-705.485,3.15417,2.09292,0.420429
4240000,2,1.06712,-721.437,2.14275,1.9807,0.394
4250000,2,1.82674,-714.349,2.21252,2.10644,0.39425
4260000,3,1.86342,-708.892,0.959428,2.17715,0.4335
4270000,2,0.105547,-717,2.3744,2.135,0.414
4280000,3,3.01604,-710.62,3.23343,2.21676,0.42335
4290000,3,0.478761,-706.031,3.29142,2.09196,0.399
4300000,1,-0.766463,-720.987,1.71081,2.04474,0.345
4310000,1,1.27878,-716.399,0.697081,2.11369,0.364
4320000,4,0.121489,-705.785,2.79296,2.07909,0.395
4330000,0,-0.0174672,-722.879,0.433049,2.04221,0.3446
4340000,2,2.10221,-714.229,1.08856,2.01894,0.395
4350000,1,0.847818,-718.481,0.498493,2.06024,0.424
4360000,1,-0.306887,-716.91,2.69729,2.09018,0.374333
4370000,1,-1.60225,-720.316,3.47967,2.00288,0.3866
4380000,6,-0.31514,-703.241,3.60193,2.16769,0.44
4390000,5,3.22983,-707.121,2.48647,2.25354,0.429714
4400000,4,-0.427067,-701.709,3.24049,2.06406,0.41325
4410000,3,0.641491,-710.508,2.69916,2.02115,0.4034
4420000,4,-1.18467,-712.215,3.96825,2.20832,0.426429
4430000,2,1.81111,-715.898,0.751181,2.18616,0.381
4440000,0,-0.327699,-723.791,0.198602,2.11488,0.194
4450000,2,-0.206191,-712.477,2.60475,2.13745,0.4032
4460000,1,-1.31589,-718.884,4.1596,2.07245,0.426
4470000,2,-0.458885,-713.46,2.44611,2.10936,0.389538
4480000,1,0.538735,-715.627,1.57755,2.14699,0.407
4490000,2,0.800727,-716.022,1.06416,2.13895,0.268333
4500000,1,0.224214,-715.233,0.859832,2.19372,0.338158
4510000,1,-2.13969,-717.415,1.46521,2.17993,0.3935
4520000,1,0.668056,-716.863,1.23363,2.14646,0.3717
4530000,1,0.946302,-717.386,0.905401,2.17919,0.356667
4540000,2,-0.2268,-713.886,2.76533,2.1326,0.435
4550000,1,-0.450374,-715.706,1.64556,2.11324,0.367
