node,ML,_,A,B,C,D,E,F,G,H,I,AB,AC,AD,AE,AF,AG,AH,AI,BC,BD,BE,BF,BG,BH,BI,CD,CE,CF,CG,CH,CI,DE,DF,DG,DH,DI,EF,EG,EH,EI,FG,FH,FI,GH,GI,HI,ABC,ABD,ABE,ABF,ABG,ABH,ABI,ACD,ACE,ACF,ACG,ACH,ACI,ADE,ADF,ADG,ADH,ADI,AEF,AEG,AEH,AEI,AFG,AFH,AFI,AGH,AGI,AHI,BCD,BCE,BCF,BCG,BCH,BCI,BDE,BDF,BDG,BDH,BDI,BEF,BEG,BEH,BEI,BFG,BFH,BFI,BGH,BGI,BHI,CDE,CDF,CDG,CDH,CDI,CEF,CEG,CEH,CEI,CFG,CFH,CFI,CGH,CGI,CHI,DEF,DEG,DEH,DEI,DFG,DFH,DFI,DGH,DGI,DHI,EFG,EFH,EFI,EGH,EGI,EHI,FGH,FGI,FHI,GHI,ABCD,ABCE,ABCF,ABCG,ABCH,ABCI,ABDE,ABDF,ABDG,ABDH,ABDI,ABEF,ABEG,ABEH,ABEI,ABFG,ABFH,ABFI,ABGH,ABGI,ABHI,ACDE,ACDF,ACDG,ACDH,ACDI,ACEF,ACEG,ACEH,ACEI,ACFG,ACFH,ACFI,ACGH,ACGI,ACHI,ADEF,ADEG,ADEH,ADEI,ADFG,ADFH,ADFI,ADGH,ADGI,ADHI,AEFG,AEFH,AEFI,AEGH,AEGI,AEHI,AFGH,AFGI,AFHI,AGHI,BCDE,BCDF,BCDG,BCDH,BCDI,BCEF,BCEG,BCEH,BCEI,BCFG,BCFH,BCFI,BCGH,BCGI,BCHI,BDEF,BDEG,BDEH,BDEI,BDFG,BDFH,BDFI,BDGH,BDGI,BDHI,BEFG,BEFH,BEFI,BEGH,BEGI,BEHI,BFGH,BFGI,BFHI,BGHI,CDEF,CDEG,CDEH,CDEI,CDFG,CDFH,CDFI,CDGH,CDGI,CDHI,CEFG,CEFH,CEFI,CEGH,CEGI,CEHI,CFGH,CFGI,CFHI,CGHI,DEFG,DEFH,DEFI,DEGH,DEGI,DEHI,DFGH,DFGI,DFHI,DGHI,EFGH,EFGI,EFHI,EGHI,FGHI
121,AD,0,0.025735303666850354,3.6309437014029545e-5,3.630943926052975e-5,0.050343656435422386,3.630943926052975e-5,3.630943476752934e-5,3.6309437014029545e-5,0.025665716076426138,3.631329200838543e-5,2.060938032222525e-4,2.060938211942542e-4,0.3234230238557238,2.060938211942542e-4,2.0609378525025086e-4,2.060938032222525e-4,0,2.0611698710439283e-4,3.994262626087731e-7,3.678118947718098e-4,3.994262626087731e-7,3.994262275072073e-7,3.994262275072073e-7,1.9576547358875755e-4,3.9945876665864877e-7,3.678119307158132e-4,3.994262977103388e-7,3.994262275072073e-7,3.994262626087731e-7,1.957654915607592e-4,3.994588017602145e-7,3.678119307158132e-4,3.678118588278065e-4,3.678118947718098e-4,0.32197350399531444,3.6786120994436255e-4,3.994262626087731e-7,3.994262626087731e-7,1.957654915607592e-4,3.99458871963346e-7,3.994262275072073e-7,1.9576547358875755e-4,3.9945876665864877e-7,1.9576547358875755e-4,3.9945876665864877e-7,1.9577726322184594e-4,5.45737521569121e-6,0.004883705404711925,5.457375777316263e-6,5.4573746540661586e-6,5.45737521569121e-6,6.441553589873995e-4,5.4579188687414e-6,0.004883705404711925,5.457375777316263e-6,5.45737521569121e-6,5.45737521569121e-6,6.441555746514194e-4,5.457919430366451e-6,0.004883705979815978,0.004883704829607872,0.004883705404711925,0.04496939187425482,0.00488442428477829,5.45737521569121e-6,5.457375777316263e-6,6.441557903154393e-4,5.457919991991504e-6,5.4573746540661586e-6,6.441550714353729e-4,5.457918307116348e-6,6.441552870993929e-4,5.4579188687414e-6,6.446469291767805e-4,6.624685366330429e-6,1.0837533831558594e-8,1.0837532734634665e-8,1.0837533831558594e-8,4.900879485441409e-6,1.083842343686533e-8,6.624685366330429e-6,6.624684243080326e-6,6.6246848047053775e-6,0.004563348867873118,6.62547838090364e-6,1.0837532734634665e-8,1.0837533831558594e-8,4.900879485441409e-6,1.083842453378926e-8,1.0837532734634665e-8,4.900879485441409e-6,1.0838421243017473e-8,4.900879485441409e-6,1.0838422339941402e-8,4.901148503841244e-6,6.624685927955481e-6,6.6246848047053775e-6,6.624685366330429e-6,0.0045633491554251445,6.625480065778795e-6,1.0837533831558594e-8,1.0837533831558594e-8,4.900880047066461e-6,1.083842563071319e-8,1.0837532734634665e-8,4.900879485441409e-6,1.0838422339941402e-8,4.900879485441409e-6,1.083842343686533e-8,4.901149065466296e-6,6.624685366330429e-6,6.624685366330429e-6,0.004563349442977172,6.625482312279002e-6,6.624684243080326e-6,0.004563348867873118,6.625476696028484e-6,0.004563348867873118,6.625477819278587e-6,0.00456371837222723,1.0837532734634665e-8,4.900879485441409e-6,1.083842343686533e-8,4.900879485441409e-6,1.083842453378926e-8,4.9011496270913475e-6,4.900879485441409e-6,1.0838421243017473e-8,4.9011479422161925e-6,4.901148503841244e-6,8.294825502365114e-5,1.4310024670492808e-7,1.4310022915414521e-7,1.4310022915414521e-7,2.874667718634757e-5,1.431101453464669e-7,8.294825502365114e-5,8.294823705164947e-5,8.29482460376503e-5,0.02324384939012325,8.295688158444753e-5,1.4310022915414521e-7,1.4310023792953665e-7,2.8746683925848195e-5,1.431101716726412e-7,1.4310022037875378e-7,2.8746668200346744e-5,1.4311011024490117e-7,2.8746672693347158e-5,1.431101190202926e-7,2.875726269532481e-5,8.294826400965197e-5,8.29482460376503e-5,8.29482460376503e-5,0.02324385629137189,8.295691752845085e-5,1.4310023792953665e-7,1.4310023792953665e-7,2.8746688418848608e-5,1.4311019799881552e-7,1.4310022915414521e-7,2.874667044684695e-5,1.4311012779568404e-7,2.874667718634757e-5,1.4311013657107547e-7,2.8757276174326053e-5,8.29482460376503e-5,8.294825502365114e-5,0.02324386779345295,8.295697144445583e-5,8.294823705164947e-5,0.023243837888042188,8.295684564044421e-5,0.02324384708970704,8.29568725984467e-5,0.02326199277279022,1.4310022915414521e-7,2.874667718634757e-5,1.4311015412185833e-7,2.8746683925848195e-5,1.4311016289724977e-7,2.8757298639328127e-5,2.8746665953846534e-5,1.4311010146950974e-7,2.8757249216323565e-5,2.8757260448824602e-5,1.5313925062975985e-7,1.5313923307897699e-7,1.5313923307897699e-7,7.189816980352482e-5,1.5315278228335282e-7,2.8697509597779567e-10,2.8697511311723206e-10,1.219587228410668e-7,2.8699821707749487e-10,2.869750788383593e-10,1.2195871406567537e-7,2.869981142408765e-10,1.219587228410668e-7,2.869981313803129e-10,1.2196360195870474e-7,1.5313923307897699e-7,1.5313925062975985e-7,7.189816980352482e-5,1.5315279983413569e-7,1.5313921552819412e-7,7.18981653105244e-5,1.5315271208022133e-7,7.18981653105244e-5,1.531527296310042e-7,7.190224495490104e-5,2.869750788383593e-10,1.2195871406567537e-7,2.869981485197493e-10,1.219587228410668e-7,2.869981656591857e-10,1.219636195094876e-7,1.2195871406567537e-7,2.869980799620037e-10,1.2196357563253044e-7,1.2196358440792187e-7,1.5313925062975985e-7,1.5313925062975985e-7,7.189817429652523e-5,1.531528524864843e-7,1.5313923307897699e-7,7.18981653105244e-5,1.531527471817871e-7,7.189816980352482e-5,1.5315276473256996e-7,7.190228089890435e-5,2.8697509597779567e-10,1.219587228410668e-7,2.869981827986221e-10,1.219587228410668e-7,2.869981999380585e-10,1.2196363706027047e-7,1.2195871406567537e-7,2.869981142408765e-10,1.2196358440792187e-7,1.219635931833133e-7,1.5313923307897699e-7,7.189816980352482e-5,1.5315278228335282e-7,7.189816980352482e-5,1.5315279983413569e-7,7.190233481490934e-5,7.18981653105244e-5,1.5315271208022133e-7,7.190221799689854e-5,7.19022359689002e-5,1.2195871406567537e-7,2.869981313803129e-10,1.2196360195870474e-7,1.2196361073409617e-7,1.2196357563253044e-7
122,A,0,0.40230251297238073,1.6780427653776274e-4,1.6780430696861976e-4,6.760215872493585e-4,1.6780432725585777e-4,1.6780424610690566e-4,1.678042765377627e-4,0.40122098596850986,1.678610706606304e-4,0.0010175700884967997,0.0010175703573780733,0.0019301694278311564,0.001017570693479665,0.0010175696179545708,0.0010175700212764812,0,0.0010182275032106934,5.876260123308254e-7,1.1143457105089136e-6,5.876260779683759e-7,5.87625815418174e-7,5.876258810557245e-7,7.076225107869255e-4,5.87799426739169e-7,1.1143467060916802e-6,5.876262092434769e-7,5.876258810557245e-7,5.876260123308254e-7,7.076226452275622e-4,5.877998862020222e-7,1.1143479505701382e-6,1.1143448393739924e-6,1.1143454616132215e-6,0.001342052151956872,1.1152696113164247e-6,5.876259466932749e-7,5.876260779683757e-7,7.076227796681987e-4,5.878006738526279e-7,5.87625815418174e-7,7.076223091259699e-4,5.877989672763157e-7,7.076224435666067e-4,5.87799295464068e-7,7.079216412037785e-4,1.662513086487505e-5,2.1681537983141794e-5,1.6625133984194864e-5,1.6625121506915587e-5,1.6625126185895318e-5,0.02368831652205249,1.6632891732587337e-5,2.1681558317116756e-5,1.6625138663174595e-5,1.662512618589531e-5,1.6625129305215133e-5,0.02368832451893255,1.6632905769526527e-5,2.1681582717886705e-5,2.1681519682564327e-5,2.1681531882949303e-5,0.03672951235720537,2.170283375511895e-5,1.662512930521513e-5,1.6625133984194857e-5,0.02368833411518862,1.6632927604765263e-5,1.6625121506915577e-5,0.023688305326420415,1.6632877695648137e-5,0.023688314922676486,1.6632888613267505e-5,0.023706669361784078,1.049533522127749e-8,8.048127223904383e-9,8.04812189305148e-9,8.04812341615231e-9,6.009124766727625e-6,8.051197795174244e-9,1.0495339192745599e-8,1.049530047093156e-8,1.0495308413867777e-8,7.837305160477142e-6,1.0506788935296331e-8,8.048123416152311e-9,8.04812493925314e-9,6.009125936472559e-6,8.051205410678389e-9,8.048120369950655e-9,6.009120477662875e-6,8.051174948661821e-9,6.009122427237763e-6,8.05118027951472e-9,6.012571615128786e-6,1.0495373943091533e-8,1.0495312385335885e-8,1.0495321321139126e-8,7.83732142765711e-6,1.0507481956480904e-8,8.048124939253143e-9,8.048126462353972e-9,6.009128275962426e-6,8.051228257190816e-9,8.048121131501072e-9,6.0091220373227865e-6,8.05118256416597e-9,6.009123986897674e-6,8.051188656569282e-9,6.012582532748157e-6,1.0495325292607234e-8,1.0495334228410476e-8,7.837339219885205e-6,1.0508549288534503e-8,1.049529749233049e-8,7.837291943393418e-6,1.050633718079924e-8,7.837301093682152e-6,1.0506637026641273e-8,7.851254775650094e-6,8.048122654601904e-9,6.0091235969826965e-6,8.051195510523013e-9,6.009125546557584e-6,8.051201602926325e-9,6.0125996890071675e-6,6.009120087747899e-6,8.051172664010588e-9,6.012561477339373e-6,6.012568885723944e-6,3.6054721089527145e-7,1.2495434034879806e-8,1.249542891781738e-8,1.2495430623504852e-8,9.30538199200272e-6,1.2497975509214455e-8,3.6054740773452384e-7,3.605460790695697e-7,3.605463251186352e-7,2.685593443186651e-4,3.608941154728371e-7,1.2495429770661118e-8,1.2495431476348587e-8,9.305382866122681e-6,1.2497988301870507e-8,1.2495427212129906e-8,9.305378495522875e-6,1.2497941395464997e-8,9.3053802437628e-6,1.2497949071058625e-8,9.308074281485413e-6,3.6054849035041225e-7,3.6054649735298106e-7,3.605467680069532e-7,2.6855997489040633e-4,3.6091532490229016e-7,1.2495431476348584e-8,1.2495433182036059e-8,9.305384614362607e-6,1.2498020709932484e-8,1.2495428917817373e-8,9.305379369642842e-6,1.2497953335277303e-8,9.305381117882767e-6,1.2497961863714664e-8,9.308092638004618e-6,3.6054696484620543e-7,3.6054723550017757e-7,2.685606811307566e-4,3.609479510083863e-7,3.605459806499431e-7,2.68558865084142e-4,3.608802875153509e-7,2.685591929814474e-4,3.608894405405907e-7,2.690331307021221e-4,1.2495429770661113e-8,9.305381117882767e-6,1.2497973803526981e-8,9.305382866122691e-6,1.249798318480808e-8,9.308124106323247e-6,9.305378495522884e-6,1.2497937984090047e-8,9.308057673206146e-6,9.308069910885613e-6,1.3471134888221761e-10,1.347104238019022e-10,1.347105439422029e-10,1.1836848481128272e-7,1.3489398616735293e-10,4.6669563131368116e-12,4.6669571458231544e-12,4.101762184643077e-9,4.66911421979433e-12,4.666953815077782e-12,4.101759199689999e-9,4.6690834103996435e-12,4.101760052533735e-9,4.669087573831356e-12,4.103379602789278e-9,1.3471047185802252e-10,1.3471059199832323e-10,1.1836837408920317e-7,1.3490953232226452e-10,1.3471003935293995e-10,1.1836773436163265e-7,1.348767460342015e-10,1.1836784508371213e-7,1.348811792112976e-10,1.185438931901369e-7,4.6669546477641234e-12,4.101760052533735e-9,4.669087990174526e-12,4.101760905377471e-9,4.6690921536062396e-12,4.103380455633015e-9,4.1017583468462614e-9,4.669072585477182e-12,4.103357855273998e-9,4.103361693070812e-9,1.347109524192253e-10,1.3471109658758615e-10,1.1836930907565233e-7,1.3492036897738833e-10,1.3471021956339098e-10,1.1836790659597848e-7,1.3488696997379167e-10,1.1836805422541782e-7,1.3489142717894793e-10,1.1856712022192788e-7,4.6669558967936345e-12,4.101760905377471e-9,4.669102562185525e-12,4.101761758221207e-9,4.6691071419604095e-12,4.103408599476317e-9,4.101759199689998e-9,4.669077581595237e-12,4.103362972336415e-9,4.103367662976967e-9,1.3471039977384206e-10,1.1836810343523088e-7,1.349027443952745e-10,1.1836825106467025e-7,1.349072016004308e-10,1.1860295726833003e-7,1.1836769745427265e-7,1.3487448739654817e-10,1.1852881038241652e-7,1.1853878767202594e-7,4.1017596261118656e-9,4.6690854921154934e-12,4.103371500773781e-9,4.103376617836199e-9,4.103356576008392e-9
123,A,0,0.9930312005153396,7.238631847616445e-7,7.238729157764282e-7,1.5018125093020752e-6,7.238833953308104e-7,7.238490200892368e-7,7.238608239829094e-7,7.465173686603488e-10,7.457949343653871e-7,9.099633518131962e-4,9.099720672337316e-4,0.001454931286346596,9.099814530712313e-4,9.099506883816489e-4,9.099613405623034e-4,0,9.295242565613138e-4,5.055830833068528e-10,6.923603644826455e-10,5.055854973204019e-10,5.055657879692777e-10,5.055719299531163e-10,7.9947838655403e-10,5.167866424141216e-10,6.926767614873516e-10,5.055993397018888e-10,5.055708298963094e-10,5.055773385657505e-10,7.994961832677116e-10,5.169824525257546e-10,6.930122115963559e-10,6.921335418124313e-10,6.922863790516702e-10,1.5028551510091068e-9,9.157326082376212e-10,5.05576605194546e-10,5.05583236092521e-10,7.995193753651794e-10,5.173042191417803e-10,5.055645045696698e-10,7.994514096351e-10,5.166209616361455e-10,7.994739575076383e-10,5.167412345137026e-10,8.367654007299298e-10,1.958026321791184e-7,1.8188806946993332e-6,1.9580355021835705e-7,1.957968587323502e-7,1.957989804230353e-7,1.8492916426346845e-6,1.9964252510348877e-7,1.8195446559866977e-6,1.9580799760844708e-7,1.957985928064679e-7,1.9580081650151284e-7,1.84932845310853e-6,1.9970299328801473e-7,1.8202484661763468e-6,1.8184038174602574e-6,1.8187256020233073e-6,2.9863304018028582e-6,2.2895598392580594e-6,1.9580055129017724e-7,1.958028157869662e-7,1.8493757808606156e-6,1.9980228433190385e-7,1.9579645071491088e-07,1.8492361501534392e-6,1.9959129851396644e-7,1.8492826475940853e-6,1.9962848930357192e-7,1.9267004711129042e-6,3.5528584403333608e-12,3.680171159703624e-13,3.6799456459705117e-13,3.679984400376367e-13,3.2202863834897562e-12,3.735832451928585e-13,3.5506312745098807e-12,3.544807870200861e-12,3.545691688537139e-12,4.336026349768801e-12,4.893449105027651e-12,3.6799541350308415e-13,3.679985507645105e-13,3.220307221246452e-12,3.735022669391026e-13,3.679891389802317e-13,3.2201693714713925e-12,3.728851860710335e-13,3.220211733943795e-12,3.729748379299091e-13,3.2892781350299903e-12,3.5617921240028276e-12,3.54620583963468e-12,3.547477297592134e-12,4.338607312227254e-12,5.193568157333286e-12,3.68002426205096e-13,3.6800674455317683e-13,3.220400418685738e-12,3.7451504874542e-13,3.679915749714569e-13,3.220201887531292e-12,3.730038483708627e-13,3.22024631088073e-12,3.7312284285131346e-13,3.2907530360285927e-12,3.5478427360350037e-12,3.549214627894308e-12,4.342010208221155e-12,5.657046298794609e-12,3.544463575737322e-12,4.3335961004466115e-12,4.6988043268462124e-12,4.335387338225344e-12,4.827461564714633e-12,6.575278069034849e-12,3.679942693253878e-13,3.2202460818943928e-12,3.732336435430979e-13,3.2202916501755173e-12,3.733713508652324e-13,3.294128523626851e-12,3.2201611279632523e-12,3.728561756300802e-13,3.287495018421374e-12,3.2889119858766353e-12,1.2708689428285112e-9,1.1435885303280364e-10,1.1435230563552291e-10,1.1435346606853695e-10,1.3768921373008615e-9,1.1604847543969528e-10,1.2701710971067004e-9,1.268267764452831e-9,1.2685579287507795e-9,1.2812702073360565e-8,1.7110148238715784e-9,1.1435259308223278e-10,1.1435354059175799e-10,1.3769013814211253e-9,1.1602773669188564e-10,1.1435068741700802e-10,1.3768439228696912e-9,1.158524474297266e-10,1.3768616860811767e-9,1.15878040833081e-10,1.405963989239823e-9,1.2737568910831667e-9,1.268729405433512e-9,1.269143524548536e-9,1.2819715240878192e-8,1.8070629520583631e-9,1.1435464779389976e-10,1.1435591468865817e-10,1.376938992302587e-9,1.1631026486918143e-10,1.1435142200304437e-10,1.3768575171641972e-9,1.1588652583410991e-10,1.3768762772906126e-9,1.1592027420708562e-10,1.4065456437873164e-9,1.2692681816591906e-9,1.2697144892300172e-9,1.2828905682664266e-8,1.9553853665672456e-9,1.2681542269905437e-9,1.280613782837253e-8,1.6487189251952768e-9,1.281096707091756e-8,1.6898963876904189e-9,1.888054764897207e-8,1.1435225240465074e-10,1.3768760960333537e-9,1.159521594995342e-10,1.3768950374170292e-9,1.159911032056367e-10,1.4078641090969008e-9,1.3768404789817556e-9,1.1584413276748881e-10,1.4052675082180965e-9,1.4058198897180904e-9,9.308384593586179e-16,9.291833658782614e-16,9.293476966473617e-16,1.0054863869367313e-14,1.1570021155274007e-15,8.209434534310986e-17,8.209499661450553e-17,1.021134711433989e-15,8.309704974401724e-17,8.209219763896542e-17,1.0210878287126967e-15,8.295746388923947e-17,1.0210976692838896e-15,8.297099144242718e-17,1.0361047003621546e-15,9.291213089494808e-16,9.292930128190307e-16,1.0054399993009519e-14,1.1931528738838844e-15,9.284986729592841e-16,1.0043220962598814e-14,1.1170128763916613e-15,1.0045243307593954e-14,1.127245957819503e-15,1.2825362687591175e-14,8.209237661431083e-17,1.0210929490099029e-15,8.296559235284181e-17,1.0211021495439453e-15,8.298031804653599e-17,1.0362825506854186e-15,1.0210742279232435e-15,8.290806669391692e-17,1.0351041622862457e-15,1.0353149745227734e-15,9.300973510498403e-16,9.30300334739477e-16,1.0068012230332258e-14,1.2183466464047966e-15,9.287350590282274e-16,1.004619133053693e-14,1.1407692294659299e-15,1.0048636231810934e-14,1.1510548163060606e-15,1.3153696712508211e-14,8.209342063715886e-17,1.0211091099479591e-15,8.304040901874454e-17,1.0211196705609467e-15,8.305716309968625e-17,1.0374762199715662e-15,1.0210811883272577e-15,8.292487049023239e-17,1.0353422561063243e-15,1.0355845101678827e-15,9.289857444434962e-16,1.0049938983733395e-14,1.1774565484505498e-15,1.0052493032385704e-14,1.1877640311647414e-15,1.3661389505695403e-14,1.0042484997419374e-14,1.1117849013186798e-15,1.2611279460537766e-14,1.2753095428792057e-14,1.021090068842725e-15,8.295510738052558e-17,1.0358524457201156e-15,1.0361147009426353e-15,1.0350451188590894e-15
124,A,0,0.9965623093436642,1.2837207796588755e-7,1.2837569893984349e-7,2.17893007250465e-7,1.2837958586103916e-7,1.2836700451085318e-7,1.283711982942485e-7,1.738211563357383e-10,1.365329349634525e-7,4.4689521071276874e-4,4.4690406700717225e-4,7.211743858164628e-4,4.469136456234595e-4,4.468822403241566e-4,4.468930437471168e-4,0,4.669297817290184e-4,1.6911792492427214e-11,1.0386886305062351e-10,1.6911854581581845e-11,1.6910412339218622e-11,1.6910841641373478e-11,9.095362402086469e-11,1.769934906949433e-11,1.0401771692668086e-10,1.691314071407057e-11,1.6910767134387924e-11,1.691123369003556e-11,9.095796014092301e-11,1.7720051367623335e-11,1.041734819510373e-10,1.0376282870500678e-10,1.0383406425651198e-10,1.5338275964898628e-10,2.1036241959917812e-10,1.6911180470760153e-11,1.691165944423872e-11,9.096409528951604e-11,1.7754306841219827e-11,1.6910323640426274e-11,9.094695377660495e-11,1.7680906816593793e-11,9.095251692638182e-11,1.7694548690853607e-11,9.984573310166792e-11,1.1662440021418795e-7,7.877891824578595e-7,1.1662459978257937e-7,1.1661877488015558e-7,1.1662053357660468e-7,9.146280318341423e-7,1.1977534812683833e-7,7.884704088327802e-7,1.1662985092587789e-7,1.1662019680494424e-7,1.1662210517768697e-7,9.146526064029821e-7,1.1986042662669464e-7,7.89183664682503e-7,7.873038572892861e-7,7.876299454823597e-7,1.4946817322169881e-6,1.2739723602446046e-6,1.1662185571719767e-7,1.1662381398203827e-7,9.146868153198322e-7,1.2000119718077426e-7,1.1661842563547067e-7,9.145900529550273e-7,1.1970335382964294e-7,9.146218183778171e-7,1.1975561580213928e-7,9.65121649759158e-7,9.907454718930413e-14,1.1463099294864282e-14,1.1461160359773087e-14,1.146145628494823e-14,9.486251462817755e-14,1.1863672781446054e-14,9.884796086976711e-14,9.836899369628348e-14,9.844025846545191e-14,6.218524208889606e-13,2.0748420374472955e-13,1.1461189535494582e-14,1.1461408770201801e-14,9.486348685864756e-14,1.1851903295395914e-14,1.1460743563751773e-14,9.48544559178375e-14,1.1794257071278668e-14,9.485713495291038e-14,1.180267385013328e-14,9.914056635247403e-14,9.98546283618581e-14,9.847715391211281e-14,9.858407913391171e-14,6.229309374916499e-13,2.35091049791937e-13,1.1461752210123366e-14,1.146208648053247e-14,9.487059494363936e-14,1.1955578804924057e-14,1.1460910282160295e-14,9.48564651941422e-14,1.1804613618816524e-14,9.48593386753091e-14,1.1816092181243777e-14,9.926604889846756e-14,9.860620377128742e-14,9.872237741429186e-14,6.2442287401677e-13,2.7773278333643406e-13,9.834210450807432e-14,6.207801515816799e-13,1.8958144959829828e-13,6.215816589869244e-13,2.0141479751384495e-13,1.5926684654757738e-12,1.1461101174738064e-14,9.485940349067373e-14,1.1825274197593538e-14,9.486234178720531e-14,1.1838709200544887e-14,9.957599597230056e-14,9.485392659235952e-14,1.179169544293161e-14,9.89728133861576e-14,9.910883923147009e-14,1.0317058386216903e-9,1.2135388326202104e-10,1.213447411839405e-10,1.2134610105122493e-10,1.0946698886373343e-9,1.2308546555625453e-10,1.030551147541788e-9,1.028223878990747e-9,1.0285683618295842e-9,7.442686731099572e-9,1.5562728266155296e-9,1.2134479504007054e-10,1.2134575098637942e-10,1.0946738453770051e-9,1.230230059093978e-10,1.213428696834203e-10,1.094629332055713e-9,1.227445293248025e-10,1.0946425511632488e-9,1.2278349423491312e-10,1.1154601276062604e-9,1.035551978762835e-9,1.0287411126715383e-9,1.0292636669876982e-9,7.4486813521107825e-9,1.69401898207225e-9,1.2134738013431421e-10,1.2134891503402137e-10,1.09471053514486e-9,1.2353870528294942e-10,1.2134358327714376e-10,1.094639133978989e-9,1.2279402310834316e-10,1.0946533422714426e-9,1.228482831593957e-10,1.1161219822420478e-9,1.0293611364994423e-9,1.0299296520487825e-9,7.456926595806621e-9,1.9067916432656326e-9,1.0280949384868249e-9,7.4367645161801045e-9,1.4669650563206364e-9,7.44118370131207e-9,1.5259894681749911e-9,1.2814325125670527e-8,1.2134439111909496e-10,1.0946534321973446e-9,1.2289358962882296e-10,1.0946680001934044e-9,1.2295761110345192e-10,1.1177452346918553e-9,1.0946268141304716e-9,1.227322635911775e-10,1.1146030438381006e-9,1.1152931352069897e-9,3.408223564136448e-17,3.394541488613122e-17,3.3958263173546235e-17,2.0459165366733252e-16,5.1593070235335037e-17,4.2208184785467984e-18,4.220885058495491e-18,3.275539415171529e-17,4.327264699316365e-18,4.220590755823744e-18,3.2752882581558814e-17,4.31058979941319e-18,3.2753397775437084e-17,4.3124974596821924e-18,3.3600664413750756e-17,3.3936327818911496e-17,3.394982336237637e-17,2.046093106708825e-16,5.47876254037039e-17,3.388912144755832e-17,2.042061966332576e-16,4.8057925875625685e-17,2.0428435210686554e-16,4.8964609285379997e-17,3.0644282603923307e-16,4.220608446148278e-18,3.275318942497163e-17,4.311014688844208e-18,3.2753674313327656e-17,4.313073520977385e-18,3.36157830811634e-17,3.275212873169288e-17,4.304840443940532e-18,3.354304982776262e-17,3.356112328359468e-17,3.40191969793113e-17,3.403545992462716e-17,2.050298029172643e-16,5.701329942347966e-17,3.390657952313947e-17,2.0431197602426121e-16,5.0156375857820855e-17,2.0440263079775053e-16,5.106769199001082e-17,3.1616814096424284e-16,4.220714588095467e-18,3.275407586149749e-17,4.320034824501573e-18,3.275462893727857e-17,4.322348075665737e-18,3.367377269798945e-17,3.275251891529189e-17,4.306587604719697e-18,3.3556138025184526e-17,3.3575685087036e-17,3.3925148636664485e-17,2.0445418460153633e-16,5.3398430446541897e-17,2.045480919809428e-16,5.4311683250377115e-17,3.312331196259492e-16,2.0417957173053615e-16,4.759620296937851e-17,3.000445320081198e-16,3.0430065978223486e-16,3.275303032097992e-17,4.309784085541367e-18,3.3586871612936676e-17,3.36073581459779e-17,3.3539742737647154e-17
