generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
400000,2,1.71792,-714.049,0.83689,2.02915,0.437
410000,1,-0.00902328,-716.021,1.57758,2.19359,0.292733
420000,0,1.00299,-722.611,0.343861,2.09914,0.18
430000,2,2.56978,-712.24,0.547963,2.15019,0.4138
440000,1,2.16181,-719.844,0.396373,2.16894,0.404
450000,2,2.18378,-710.142,0.542353,2.09598,0.3686
460000,0,1.34802,-722.851,0.0568785,2.08293,0.282
470000,1,1.77675,-718.556,0.374087,1.99141,0.319917
480000,1,1.41844,-716.124,0.702698,2.0824,0.377
490000,1,-1.06187,-719.852,0.909533,2.02801,0.269
500000,1,-0.0614835,-717.252,0.572893,2.1848,0.337
510000,1,0.171766,-716.495,0.940368,2.05882,0.335333
520000,1,2.31006,-722.063,0.55865,2.14871,0.38
530000,1,0.728424,-719.322,1.32086,2.23833,0.379
540000,1,1.02031,-717.238,1.22779,2.13169,0.340722
550000,3,-0.444586,-702.168,2.59414,2.01466,0.408
560000,1,2.82252,-716.229,0.0602052,2.0903,0.372
570000,2,1.39369,-718.108,0.986883,2.15253,0.371333
580000,2,-4.58154,-710.827,2.21232,2.06902,0.365
590000,2,-3.48915,-711.131,2.03819,2.12142,0.394
600000,1,1.53102,-719.187,0.999054,2.16468,0.368
610000,0,1.33174,-721.977,0.0267361,2.1358,0.2582
620000,2,2.2037,-714.86,1.0832,2.0429,0.395
630000,2,2.50846,-719.576,0.175469,2.15101,0.437
640000,4,0.00995783,-708.018,4.97755,2.1546,0.418
650000,2,-1.83251,-717.683,3.60967,2.09943,0.4344
660000,1,-0.26963,-718.515,1.50289,2.13283,0.411
670000,0,-0.3204,-723.565,0.791711,2.17885,0.364
680000,2,0.992754,-714.812,1.58074,2.1274,0.406
690000,2,-2.08602,-721.358,0.998526,2.11769,0.4108
700000,4,0.683046,-708.978,1.5221,2.08615,0.406
710000,1,-0.859305,-716.63,2.35208,2.14997,0.267429
720000,2,0.469347,-708.662,2.87736,2.1484,0.359
730000,4,1.57899,-704.367,1.94847,2.03674,0.4225
740000,2,1.56354,-718.172,0.601711,2.18305,0.378556
750000,4,0.930042,-710.19,1.91098,1.98109,0.39815
760000,1,1.39081,-717.767,0.842562,2.08545,0.362
770000,1,2.35375,-715.812,0.143806,2.09836,0.417
780000,1,-0.0481003,-716.476,0.993735,2.13867,0.378
790000,0,0.237515,-723.358,0.822309,2.16855,0.186
800000,1,-3.2712,-715.189,4.2658,2.1246,0.387875
810000,0,0.740958,-722.909,0.292948,2.19295,0.337
820000,3,0.550999,-713.303,2.0091,2.10905,0.397955
830000,0,0.524294,-721.798,0.780985,2.08275,0.277
840000,2,0.305014,-713.759,2.12573,2.16563,0.379
850000,0,1.15775,-723.692,0.192774,2.20809,0.3368
860000,4,1.69959,-703.018,0.561824,2.07263,0.425667
870000,3,0.508023,-713.5,2.65277,2.18534,0.3978
880000,2,2.51932,-719.505,0.920217,2.23981,0.39275
890000,4,3.88319,-704.732,0.884046,2.11174,0.43
900000,4,2.72058,-708.781,1.52085,2.0665,0.426
910000,1,1.85407,-717.019,0.234799,2.12269,0.371857
920000,3,2.92356,-711.174,1.48565,2.1036,0.393375
930000,1,-0.315715,-715.667,0.77072,2.15619,0.384
940000,1,-0.875904,-720.83,3.15957,2.27989,0.378667
950000,2,-3.60741,-710.669,2.94707,2.06401,0.418
960000,1,-1.93729,-719.553,2.334,2.14782,0.348833
970000,5,-4.06147,-702.256,3.23118,2.09228,0.401
980000,1,1.47598,-716.987,0.578743,2.08993,0.345
990000,1,2.04958,-716.082,0.215497,2.20725,0.258
1000000,1,-0.787029,-718.964,2.62135,2.09209,0.331
1010000,1,1.904,-719.025,0.332382,2.21163,0.358
1020000,1,-0.419265,-717.538,1.78007,2.11844,0.31725
1030000,2,1.82017,-708.988,1.18726,2.1056,0.386
1040000,1,0.803581,-715.873,1.08026,2.12904,0.3715
1050000,2,1.14555,-717.176,2.2939,2.19581,0.399
1060000,2,-4.3676,-714.184,1.3975,2.22106,0.405
1070000,1,2.14787,-716.808,0.746351,2.06961,0.355
1080000,4,-0.077314,-708.965,1.17388,2.13494,0.464
1090000,3,1.13711,-709.376,3.00506,2.0152,0.394
1100000,3,1.29483,-708.483,2.45487,2.10925,0.365
1110000,2,2.11764,-715.846,0.72424,2.01753,0.3945
1120000,2,2.44561,-716.98,0.927285,2.22387,0.391857
1130000,3,-1.07716,-711.404,1.72683,2.09914,0.387
1140000,2,0.88152,-711.767,1.69841,2.117,0.366
1150000,2,-0.0547652,-709.893,1.93014,2.20756,0.366
1160000,1,0.56265,-717.985,1.09416,2.09788,0.325333
1170000,2,1.0017,-711.838,1.0572,2.11376,0.3695
1180000,1,0.284638,-715.663,0.926537,2.16245,0.378
1190000,2,-2.00685,-714.402,1.89306,2.05578,0.389769
1200000,1,0.835857,-716.864,0.721084,2.11127,0.3844
1210000,1,1.47439,-717.893,0.392752,2.20065,0.41
1220000,0,0.194356,-724.346,0.412141,2.1074,0.302
1230000,1,1.13447,-721.588,0.753042,2.29084,0.33675
1240000,1,0.791712,-715.802,0.298255,2.04854,0.372
1250000,0,0.848822,-725.313,0.550428,2.25758,0.272333
1260000,2,0.473145,-714.062,1.43239,2.08765,0.3687
1270000,4,2.3304,-707.72,0.828173,2.14027,0.431333
1280000,3,-0.261158,-712.341,1.20284,2.1572,0.418
1290000,1,1.49963,-723.749,1.52647,2.04154,0.368
1300000,1,1.06437,-716.778,0.678578,2.10408,0.387
1310000,2,-0.546441,-710.289,1.45641,2.12169,0.428
1320000,1,-0.417562,-719.433,2.33912,1.99692,0.405
1330000,0,1.15678,-729.286,0.416391,2.04615,0.383
1340000,1,-0.266293,-727.578,1.9202,1.97114,0.395
1350000,3,3.30812,-716.457,0.52539,2.0829,0.452
1360000,4,-4.75696,-706.455,3.37618,2.20069,0.420667
1370000,1,-5.64189,-717.327,1.75968,2.06755,0.266
1380000,1,-0.972426,-719.115,3.28256,2.11185,0.205
1390000,0,0.643745,-722.24,0.311191,2.1178,0.39031
1400000,4,2.48409,-713.398,1.99998,2.13813,0.395
1410000,3,2.30779,-715.628,2.92344,2.15793,0.337455
1420000,4,-1.67229,-703.761,4.53407,2.01817,0.424
1430000,3,1.68929,-714.701,1.54162,2.0503,0.413
1440000,2,2.75148,-715.336,1.28126,2.05692,0.4
1450000,4,0.761692,-708.242,2.79396,2.16888,0.4135
1460000,0,0.580952,-725.863,1.09511,2.09396,0.202
1470000,2,0.703774,-714.871,0.976987,2.10488,0.411
1480000,3,1.8072,-704.884,0.361489,2.15411,0.359
1490000,4,-1.09454,-711.076,1.81773,2.15957,0.37575
1500000,3,1.9411,-706.83,1.51121,2.17717,0.405
1510000,1,1.01753,-718.162,0.524991,2.12915,0.351
1520000,1,1.34701,-714.785,0.596201,2.0817,0.3992
1530000,1,1.40671,-717.535,0.0694762,2.09553,0.3555
1540000,3,-1.85304,-710.023,2.19068,2.09815,0.407
1550000,2,2.48673,-711.543,0.502464,2.06931,0.3911
1560000,3,-5.5953,-703.36,3.29522,2.07588,0.393
1570000,2,2.6658,-712.176,1.33779,2.05973,0.3702
1580000,0,0.715179,-722.536,0.692877,2.11088,0.21
1590000,1,1.20189,-722.551,1.38461,2.01853,0.392333
1600000,2,2.14007,-711.366,1.5625,2.0839,0.358452
1610000,3,3.76126,-714.697,0.562567,2.18553,0.421
1620000,2,0.784426,-720.727,0.910783,1.99671,0.352
1630000,1,1.1611,-718.384,0.258455,2.03085,0.438
1640000,0,1.04865,-722.822,0.434367,2.07263,0.379429
1650000,2,0.379251,-718.768,0.57211,2.14021,0.345
1660000,3,3.11484,-710.664,0.992861,2.12936,0.404
1670000,2,0.452645,-718.356,0.580922,2.03967,0.442
1680000,1,0.688693,-718.301,0.705501,2.05672,0.32875
1690000,1,1.3778,-718.251,0.896288,2.16409,0.388
1700000,1,1.4318,-715.292,0.294796,2.07078,0.345
1710000,1,0.93118,-720.958,0.892953,2.12525,0.38
1720000,0,0.319483,-723.038,0.476214,2.19704,0.280154
1730000,0,1.25754,-722.176,0.0238235,2.1602,0.323
1740000,2,3.25938,-718.153,1.02654,2.04371,0.3076
1750000,1,-0.0315917,-719.23,1.15275,2.21455,0.231
1760000,1,1.49743,-716.017,0.216268,2.11922,0.35
1770000,3,2.15068,-704.853,2.07107,2.0173,0.40625
1780000,0,0.792074,-722.517,0.170816,2.11817,0.302
1790000,2,-0.270965,-713.646,1.05897,2.05493,0.322
1800000,3,1.85175,-707.762,1.90916,2.16039,0.418
1810000,1,-0.445569,-716.658,0.140999,2.22178,0.363667
1820000,1,-1.99104,-714.608,0.90427,2.0812,0.337
1830000,1,1.74537,-718.259,0.15755,2.11739,0.372
1840000,1,2.09252,-716.569,0.066562,2.09918,0.336667
1850000,3,2.88086,-714.707,0.916719,2.3001,0.3975
1860000,2,0.422672,-710.539,2.08313,2.07719,0.39
1870000,0,0.932698,-722.96,0.278181,2.12292,0.21
1880000,4,2.03033,-714.245,1.12699,2.18662,0.31275
1890000,2,0.805235,-713.904,2.28109,2.1426,0.396
1900000,0,0.366805,-724.194,0.0774913,2.08877,0.339
1910000,2,0.367472,-713.851,2.37665,2.11161,0.359
1920000,2,-0.860163,-712.753,2.40428,2.07326,0.401
1930000,3,2.25098,-707.699,2.17252,2.12856,0.402
1940000,2,2.33883,-715.811,0.722107,2.02689,0.394
1950000,4,-0.995115,-708.99,1.76067,2.17201,0.4092
1960000,1,0.303023,-721.846,0.256553,2.10514,0.325
1970000,4,-1.8018,-703.637,3.34411,2.17906,0.435
1980000,3,-0.602101,-712.177,4.27299,2.10753,0.420571
1990000,4,-0.486174,-713.405,2.06259,2.12812,0.382
2000000,3,2.05391,-712.518,2.8096,2.1254,0.3952
2010000,2,1.06924,-717.776,0.964622,2.04234,0.378
2020000,2,1.81001,-713.863,0.299254,1.98664,0.389
2030000,2,1.83596,-708.904,0.649453,2.09237,0.407143
2040000,0,1.56114,-724.592,0.0513943,2.08453,0.315842
2050000,1,-0.342092,-719.013,2.29167,2.21117,0.359
2060000,2,2.45925,-716.49,0.726923,2.1402,0.376
2070000,2,-2.07807,-713.276,2.65795,2.04483,0.458
2080000,1,-1.20142,-716.717,1.11589,2.12346,0.357
2090000,5,0.273647,-710.249,1.11888,2.00193,0.375
2100000,3,1.37139,-709.695,1.95848,2.11227,0.3778
2110000,0,0.834697,-722.88,0.175285,2.21132,0.421
2120000,2,2.59836,-715.056,1.31153,2.13402,0.328
2130000,2,1.29442,-720.115,0.76014,2.0736,0.385714
2140000,2,-0.143172,-713.799,1.5241,2.05991,0.389
2150000,3,-1.06837,-709.435,0.677378,2.17861,0.397
2160000,1,1.08844,-718.026,0.704427,2.13257,0.282857
2170000,2,1.32878,-714.179,1.45463,2.12052,0.396
2180000,1,0.808493,-721.622,0.343165,2.08017,0.372
2190000,3,0.55398,-706.172,3.28724,2.12631,0.429
2200000,3,0.868664,-707.619,3.85733,2.14491,0.372071
2210000,1,0.589056,-716.629,0.784817,2.1094,0.386897
2220000,3,-0.590042,-708.141,1.66328,2.11005,0.408
2230000,3,-2.35996,-712.893,3.15396,2.16742,0.4405
2240000,3,1.79524,-707.02,3.25191,2.13341,0.4134
2250000,2,2.72595,-714.155,0.897748,2.10926,0.352
2260000,2,-1.53075,-711.825,0.896139,2.12891,0.398
2270000,1,0.803036,-715.118,0.850938,2.09948,0.3775
2280000,1,1.19059,-718.765,0.7386,2.068,0.354
2290000,1,1.44211,-715.99,0.354723,2.13762,0.3975
2300000,0,1.41251,-722.963,0.101291,2.09545,0.198667
2310000,2,1.32495,-715.432,0.620773,2.08343,0.276
2320000,1,-1.25936,-718.92,0.333968,1.99672,0.385
2330000,2,1.24942,-717.747,1.27631,2.12982,0.384
2340000,1,-0.952244,-716.194,2.97157,2.13013,0.38
2350000,0,1.22302,-722.212,0.184455,2.1042,0.209333
2360000,1,-2.37931,-719.314,2.13045,2.17484,0.28325
2370000,1,0.634272,-715.209,0.788876,2.10148,0.395667
2380000,1,0.464044,-715.949,1.59385,2.05823,0.3668
2390000,0,1.43032,-725.715,0.197027,2.03938,0.222
2400000,1,1.32645,-717.374,0.9099,2.15797,0.383
2410000,2,-0.216269,-710.328,0.861616,2.1379,0.329607
2420000,0,0.305643,-723.585,0.420509,2.20901,0.3025
2430000,1,-1.01805,-715.962,0.927548,2.18951,0.2972
2440000,1,1.47699,-715.364,0.0773586,2.15072,0.374857
2450000,1,1.35154,-718.068,0.588614,2.06985,0.3745
2460000,2,-0.861098,-712.992,3.09477,2.18385,0.427
2470000,2,-3.02789,-716.088,2.42064,2.09667,0.381667
2480000,2,3.88978,-721.806,0.669402,2.01326,0.371
2490000,3,2.26019,-709.679,1.33693,2.01836,0.412333
2500000,0,1.02899,-723.914,0.473764,2.15315,0.208
2510000,1,-0.271798,-714.319,0.224301,2.12256,0.373476
2520000,1,1.05749,-718.183,0.97294,2.24201,0.395
2530000,1,0.792371,-717.166,1.0418,2.17052,0.373667
2540000,2,0.445089,-716.558,1.36475,1.97709,0.3938
2550000,2,-1.04139,-714.973,2.81316,2.12179,0.435
2560000,3,3.884,-708.002,0.611618,2.07502,0.422
2570000,3,1.90851,-707.238,2.82181,2.1784,0.434
2580000,3,-0.723212,-711.266,2.31953,2.08763,0.388
2590000,4,2.15749,-708.129,1.90277,2.0412,0.407125
2600000,1,-0.818463,-717.607,1.32389,2.16455,0.421
2610000,1,2.06347,-716.351,0.293522,2.10572,0.363
2620000,1,1.7416,-717.589,0.543339,2.03524,0.385
2630000,3,1.60986,-705.776,0.889958,2.20026,0.458
2640000,1,0.500117,-721.487,1.82646,2.2168,0.403222
2650000,0,1.06746,-722.578,0.182313,2.07305,0.341
2660000,1,1.78402,-719.25,0.523789,2.1906,0.35
2670000,4,1.64538,-709.769,2.45258,1.96832,0.376
2680000,1,-0.475229,-719.569,1.03323,2.16496,0.36025
2690000,2,1.25022,-714.549,1.47716,2.15987,0.402
2700000,3,2.7746,-719.037,0.421324,2.22265,0.349667
2710000,1,1.08144,-715.422,0.536692,2.12608,0.3234
2720000,1,-1.67976,-717.188,2.33449,2.05205,0.317
2730000,1,-0.387203,-719.255,1.13337,2.07614,0.388
2740000,3,1.8719,-713.942,2.16269,2.0783,0.39575
2750000,1,1.19666,-717.472,1.19931,2.16215,0.358
2760000,4,0.358115,-710.98,1.47178,1.93748,0.418667
2770000,1,-1.78205,-717.236,0.604141,2.21958,0.360273
2780000,1,1.43675,-716.816,0.953285,2.15644,0.322556
2790000,2,1.3233,-714.285,1.68897,2.08893,0.373
2800000,1,0.179941,-715.59,1.14601,2.18381,0.396167
2810000,1,0.34895,-718.499,0.762561,2.09923,0.3334
2820000,2,0.523035,-716.358,1.8245,2.24859,0.356286
2830000,2,3.0507,-714.088,0.159821,2.17404,0.2968
2840000,3,-1.33709,-711.41,1.10242,2.1431,0.4
2850000,1,-0.347542,-717.578,2.6785,2.08458,0.380958
2860000,1,-0.375917,-716.832,2.74524,2.17801,0.404571
2870000,0,-1.05993,-722.364,2.37876,2.05516,0.362
2880000,1,0.386105,-715.307,0.421823,2.01635,0.367
2890000,1,0.0284605,-720.02,1.49423,2.04852,0.396
2900000,3,1.83765,-702.516,2.33824,2.15057,0.426
2910000,0,1.10557,-725.904,0.570029,2.16269,0.292
2920000,0,1.03549,-722.674,0.382575,2.04492,0.168
2930000,1,2.38671,-718.786,0.255777,2.2253,0.374429
2940000,1,1.97606,-719.584,0.193641,2.15547,0.362
2950000,4,3.11787,-708.231,1.8264,2.11991,0.371
2960000,4,2.30498,-703.523,4.04783,2.1137,0.434
2970000,6,-3.59535,-699.231,2.53603,2.10795,0.432
2980000,1,0.0661699,-719.75,1.76322,2.0919,0.39
2990000,1,2.57284,-721.673,0.402352,2.06617,0.348
3000000,1,0.762611,-715.513,0.0872279,2.21319,0.373
3010000,3,1.20825,-708.861,2.53968,2.14042,0.413
3020000,1,0.681343,-719.227,1.15772,2.11045,0.347
3030000,1,-4.0197,-716.198,4.1962,2.09524,0.343
3040000,0,0.172134,-722.443,1.13914,2.1869,0.3085
3050000,2,1.60431,-715.859,0.220032,2.1918,0.386
3060000,1,2.44395,-718.487,0.152319,2.05905,0.403
3070000,1,-0.181049,-716.933,1.79427,2.11583,0.404
3080000,2,-1.20733,-716.213,2.83242,2.12808,0.379
3090000,1,1.45566,-716.199,0.562717,2.16391,0.346118
3100000,1,0.32932,-717.518,1.21371,2.15859,0.355
3110000,2,-1.38027,-711.887,1.38008,2.14506,0.417
3120000,3,-1.90197,-709.501,0.879245,2.12597,0.404
3130000,2,1.43196,-712.407,1.08353,2.12861,0.397
3140000,3,-0.316322,-710.441,2.20354,2.01653,0.414286
3150000,3,0.237177,-706.595,2.28219,2.14319,0.414
3160000,1,1.49241,-717.046,0.524961,2.11036,0.425
3170000,4,3.61503,-704.123,1.48289,2.05986,0.423
3180000,5,2.31098,-702.04,1.51607,2.15689,0.41
3190000,4,-5.0662,-702.874,4.83531,2.07942,0.424
3200000,2,0.883484,-716.938,0.77984,2.15435,0.354
3210000,2,0.850983,-710.357,0.413078,2.15885,0.390667
3220000,1,0.540764,-716.998,1.44454,2.15244,0.3542
3230000,0,1.49017,-723.543,0.0407575,2.21703,0.201
3240000,1,0.0439451,-717.902,2.17005,2.17163,0.315
3250000,1,-0.346041,-719.355,1.8081,2.05485,0.356
3260000,1,1.20512,-715.871,0.581459,2.12758,0.4018
3270000,2,0.990649,-713.72,0.536236,2.13644,0.408333
3280000,4,-0.862071,-703.323,2.2263,2.0387,0.414
3290000,4,4.82455,-708.919,0.69646,2.10856,0.3775
3300000,2,3.80507,-712.162,0.510535,2.19614,0.37025
3310000,3,-2.55326,-704.846,1.39953,2.10994,0.361
3320000,0,1.20674,-721.894,0.14776,2.1324,0.321846
3330000,1,-0.285814,-718.592,1.25529,2.15848,0.3555
3340000,0,0.732708,-725.618,0.172581,2.21568,0.198
3350000,3,-0.481559,-705.113,1.65978,2.14056,0.3825
3360000,2,2.20343,-713.79,1.64896,2.17184,0.413
3370000,1,-0.382325,-719.571,1.38865,2.16725,0.369
3380000,1,-0.879103,-716.586,2.07228,2.09601,0.392
3390000,3,0.483641,-710.016,1.78828,2.13701,0.416
3400000,4,-1.89188,-710.878,4.38681,2.08422,0.41
3410000,3,-0.267899,-713.068,2.73223,2.11358,0.441
3420000,1,-1.11413,-717.641,2.13995,2.06814,0.363462
3430000,1,-0.0683138,-714.348,2.17435,2.08392,0.356429
3440000,3,-0.157608,-713.225,1.65221,1.96628,0.386333
3450000,3,2.2138,-707.946,1.99848,2.18893,0.438
3460000,2,-0.995605,-714.248,2.07129,2.05997,0.392
3470000,1,2.27115,-718.252,0.406007,2.13486,0.35
3480000,1,2.18529,-722.423,0.699425,1.9026,0.31825
3490000,3,-2.18376,-706.82,0.933945,2.13295,0.344
3500000,3,-0.430474,-708.314,3.57956,2.04158,0.392333
3510000,0,0.556594,-721.831,0.633918,2.13236,0.393375
3520000,1,-0.81211,-721.192,1.12219,2.08886,0.3375
3530000,3,2.64934,-712.142,1.89849,2.06924,0.412
3540000,0,0.577922,-723.154,0.570339,2.20843,0.209
3550000,1,-0.492889,-718.175,1.01242,2.12656,0.345
3560000,3,0.0382282,-707.436,1.05727,2.13586,0.434
3570000,1,0.530297,-714.376,0.912049,2.09618,0.364
3580000,0,0.957867,-721.851,0.325461,2.12327,0.353167
3590000,1,0.0739631,-720.284,0.690104,2.08962,0.354556
3600000,2,-1.97681,-714.919,0.850675,2.09308,0.35
3610000,2,2.43292,-714.853,0.990778,2.09382,0.354
3620000,3,0.650344,-705.258,1.27754,2.11014,0.366
3630000,3,2.34966,-710.499,1.72571,2.11895,0.434
3640000,2,2.32908,-713.314,1.54473,2.03443,0.399
3650000,4,4.12963,-704.685,1.78271,2.13962,0.4
3660000,4,-1.5876,-699.194,2.56696,2.11188,0.426
3670000,0,1.17001,-724.054,0.162462,2.25096,0.19
3680000,0,0.863133,-722.116,0.475986,2.12338,0.222
3690000,1,-0.242458,-717.437,1.73281,2.09489,0.382
3700000,3,2.82874,-706.692,1.663,2.10795,0.423
3710000,3,1.07014,-712.865,0.797944,2.20067,0.41925
3720000,4,3.04466,-709.088,2.12491,2.17094,0.427
3730000,1,1.78239,-717.158,0.964979,2.1572,0.288
3740000,1,1.44926,-718.09,0.828373,2.11919,0.401
3750000,4,-1.60574,-711.458,1.57586,2.14854,0.401
3760000,3,1.81389,-707.996,0.648173,2.16098,0.38675
3770000,4,-0.404101,-713.331,3.53309,2.13277,0.429
3780000,0,1.13769,-722.55,0.0537028,2.11195,0.22
3790000,1,0.59761,-716.41,0.507677,2.09844,0.375256
3800000,1,1.14309,-718.059,0.0795396,2.03616,0.397
3810000,3,2.13373,-709.474,0.973191,2.17025,0.415
3820000,2,1.92047,-718.572,1.43852,1.97493,0.443
3830000,4,-2.29812,-702.647,1.67328,2.03349,0.419
3840000,1,0.0854689,-714.596,1.89461,2.12026,0.25675
3850000,2,0.939025,-714.712,1.61084,2.0822,0.445
3860000,1,0.79233,-718.095,0.340688,2.11258,0.40325
3870000,2,2.65219,-715.291,1.34724,2.0213,0.407625
3880000,2,1.55094,-711.922,0.991371,2.08019,0.423
3890000,1,-1.7052,-715.283,2.79742,2.0732,0.24
3900000,4,-1.39148,-697.856,1.31159,2.14,0.412
3910000,3,-3.45136,-704.72,2.81476,2.16496,0.418
3920000,1,0.367536,-715.418,1.01652,2.08725,0.363
3930000,3,1.36835,-710.63,2.58956,2.09865,0.325833
3940000,2,2.11143,-716.735,0.515913,2.03556,0.390455
3950000,0,0.87203,-723.58,0.309197,2.1791,0.278
3960000,3,1.03424,-714.005,2.55725,2.1667,0.381882
3970000,4,2.71377,-703.071,1.05396,2.0508,0.4425
3980000,1,0.456553,-722.223,2.51506,2.19081,0.37
3990000,3,2.25318,-715.161,2.32333,2.17963,0.402
4000000,1,-0.350979,-715.286,1.53464,2.12103,0.411
4010000,5,2.34634,-711.84,2.84738,2.166,0.421667
4020000,1,0.730987,-715.143,0.71324,2.1238,0.371333
4030000,1,1.12139,-717.846,0.676637,1.98958,0.377545
4040000,2,0.873201,-714.162,0.282961,2.07208,0.3735
4050000,3,3.7881,-710.728,1.20992,2.04241,0.4218
4060000,3,-0.851632,-708.916,2.17932,2.25313,0.41
4070000,3,-2.0634,-706.401,3.86065,2.17359,0.374
4080000,2,1.9968,-714.71,1.80615,2.21138,0.358
4090000,4,2.03698,-715.447,1.8074,2.14858,0.390083
4100000,2,2.91688,-713.584,0.146355,2.11031,0.36225
4110000,1,2.07793,-722.206,0.849182,2.09944,0.39525
4120000,2,1.81803,-719.096,1.13206,2.07889,0.263
4130000,1,0.582728,-715.193,0.96149,2.09167,0.326364
4140000,1,1.88234,-717.868,0.417181,2.05478,0.391286
4150000,1,1.45991,-721.446,0.743405,2.08723,0.242
4160000,2,3.61219,-712.718,0.660596,2.19776,0.397
4170000,0,0.779573,-723.345,0.581504,2.03583,0.355
4180000,2,0.346867,-714.181,2.41568,2.0532,0.42
4190000,1,2.09544,-723.26,1.0837,2.11608,0.430333
4200000,0,1.21171,-722.457,0.170022,2.1876,0.291
4210000,2,1.8944,-712.793,1.15833,2.04771,0.405
4220000,1,-4.04482,-714.886,4.3849,2.06063,0.3708
4230000,4,3.28116,-703.078,2.23971,2.19314,0.405143
4240000,4,-0.697703,-698.639,1.05588,2.13503,0.439
4250000,3,-1.16823,-715.389,2.31405,2.07014,0.42175
4260000,1,-0.608788,-717.572,1.56431,2.11006,0.385
4270000,3,4.11629,-706.64,1.61504,2.13243,0.370437
4280000,5,-3.33683,-709.518,2.16683,2.18824,0.413
4290000,2,-1.15041,-712.645,2.06005,2.05511,0.419
4300000,2,-2.15232,-712.751,2.55837,2.18883,0.4174
4310000,1,0.917938,-717.294,0.726965,2.0221,0.394625
4320000,3,-2.89682,-708.847,1.94968,2.07231,0.408375
4330000,0,0.939624,-722.128,0.0325538,2.13872,0.363273
4340000,1,0.0105829,-716.975,1.76559,2.05694,0.353
4350000,3,1.51708,-709.556,1.09517,2.21557,0.399
4360000,3,2.80004,-707.265,1.29889,2.16685,0.3454
4370000,2,2.80532,-713.565,0.884822,2.21778,0.387
4380000,2,1.81786,-716.098,1.2547,2.13504,0.418
4390000,3,1.23311,-705.982,1.04448,2.06885,0.392
4400000,1,1.70344,-718.739,1.16137,2.17189,0.37425
4410000,5,-0.798111,-700.877,2.52145,2.1387,0.395375
4420000,5,0.571626,-704.213,1.68857,2.0869,0.432
4430000,0,0.807182,-722.275,0.575173,2.13053,0.349333
4440000,1,0.439685,-718.108,0.933069,2.12275,0.3948
4450000,1,1.78944,-719.581,0.41065,2.05974,0.245
4460000,2,2.408,-716.573,1.67194,2.07157,0.355167
4470000,1,-1.58057,-718.887,2.40247,2.08382,0.359
4480000,1,0.874715,-718.133,0.948298,2.14925,0.3559
4490000,0,0.790127,-722.996,0.119225,2.11753,0.228
4500000,5,0.653821,-707.965,2.37674,2.0827,0.423
4510000,1,-0.280343,-724.796,0.759214,2.06512,0.3995
4520000,1,1.25371,-716.531,0.334717,2.0501,0.402
4530000,3,-0.267512,-717.69,2.34851,2.11078,0.380333
4540000,1,1.21167,-716.986,0.857792,2.13478,0.3795
4550000,1,0.179029,-719.149,1.41169,2.03236,0.381
