generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
17310000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.583293,-0.0504055,0.149187,0
17310000,Valenictus_chulavistensis,Pontolis_magnus,18.3584,0.717587,-0.0368924,0.59611,0
17320000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.39283,-0.0203402,0.213918,0
17320000,Valenictus_chulavistensis,Pontolis_magnus,19.1162,1.31741,-0.0614927,1.07604,0
17330000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.34794,-0.0287912,0.162579,0
17330000,Valenictus_chulavistensis,Prototaria_planicephala,10.6474,0.58794,-0.0178669,0.490408,0
17340000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.3832,-0.0364254,0.143174,0
17340000,Valenictus_chulavistensis,Pelagiarctos_sp_SDNHM_131041,13.4662,1.10361,-0.0495318,0.411475,0
17350000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.40681,-0.041811,0.176363,0
17350000,Valenictus_chulavistensis,Pontolis_magnus,18.776,1.28243,-0.0221322,0.692231,0
17360000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.516229,-0.0581895,0.145684,0
17360000,Valenictus_chulavistensis,Pontolis_magnus,17.809,0.875421,0.0199081,1.09659,0
17370000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.362964,-0.0344102,0.149708,0
17370000,Valenictus_chulavistensis,Imagotaria_downsi,19.3369,1.00239,-0.0145577,0.872252,0
17380000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.492864,-0.0516702,0.135307,0
17380000,Valenictus_chulavistensis,Pontolis_magnus,18.8884,0.489152,0.013002,0.587376,0
17390000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.256205,-0.0173082,0.128423,0
17390000,Valenictus_chulavistensis,Prototaria_planicephala,10.6293,0.32553,0.0858273,0.429311,0
17400000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.37575,-0.0283569,0.135662,0
17400000,Valenictus_chulavistensis,Pontolis_magnus,19.127,0.723293,0.035992,0.925544,0
17410000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.335234,-0.0331636,0.21135,0
17410000,Arctocephalus_australis,Callorhinus_gilmorei,18.3978,0.429162,-0.0335407,0.0944695,0
17410000,Valenictus_chulavistensis,Pontolis_magnus,19.1551,0.692319,0.0458213,0.598939,0
17420000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.3029,-0.0164856,0.164175,0
17420000,Valenictus_chulavistensis,Pontolis_magnus,19.2893,1.00989,-0.0082946,0.677893,0
17430000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.266856,-0.0219219,0.161869,0
17430000,Valenictus_chulavistensis,Pontolis_kohnoi,20.7281,0.926311,-0.0339864,0.853178,0
17440000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.566,-0.0549966,0.165945,0
17440000,Valenictus_chulavistensis,Pontolis_magnus,18.0412,0.890368,-0.0395985,1.20458,0
17450000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.320259,-0.0241528,0.157162,0
17450000,Valenictus_chulavistensis,Pontolis_magnus,18.1938,0.861925,-0.00284973,0.62915,0
17460000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.211705,-0.0807126,0.186528,0
17460000,Valenictus_chulavistensis,Pelagiarctos_sp_SDNHM_131041,13.4065,0.539966,-0.0370671,0.377776,0
17460000,Hydrurga_leptonyx,Enaliarctos_mealsi,1.88998,0.439134,-0.0488328,0.169636,0
17470000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.461144,-0.0424237,0.152636,0
17470000,Valenictus_chulavistensis,Pontolis_magnus,17.6793,0.531077,0.0259425,0.519641,0
17480000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.384436,-0.0368216,0.1805,0
17480000,Valenictus_chulavistensis,Pontolis_magnus,18.801,0.703711,0.00692052,0.552508,0
17490000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.517729,-0.0540881,0.188406,0
17490000,Valenictus_chulavistensis,Imagotaria_downsi,19.5928,1.12866,0.0197555,0.593279,0
17500000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.404318,-0.0321841,0.170203,0
17500000,Valenictus_chulavistensis,Pontolis_magnus,19.0331,0.756435,-0.00562764,0.588822,0
17510000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.415632,-0.0445012,0.142726,0
17510000,Valenictus_chulavistensis,Pontolis_magnus,17.8339,0.466325,-0.00502368,0.0937903,0
17510000,Valenictus_chulavistensis,Pontolis_magnus,18.6077,0.946818,0.00664401,0.778806,0
17510000,Valenictus_chulavistensis,Titanotaria_orangensis,15.2094,0.0786601,0.0746269,0.163842,0
17520000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.455657,-0.0387277,0.168496,0
17520000,Valenictus_chulavistensis,Pontolis_magnus,19.004,1.73739,-0.0805046,0.81698,0
17530000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.458992,-0.0394042,0.200043,0
17530000,Arctocephalus_australis,Callorhinus_ursinus,19.3463,0.326092,-0.0213207,0.0426133,0
