generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
15920000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.315854,-0.0339928,0.132655,0
15920000,Odobenus_rosmarus,Pontolis_magnus,18.9567,0.899008,-0.0426448,0.924362,0
15930000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.239978,-0.0217399,0.10026,0
15930000,Odobenus_rosmarus,Pontolis_magnus,17.1991,0.874305,-0.0789447,0.326114,0
15940000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.357066,-0.0312722,0.145904,0
15950000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.487617,-0.0597792,0.124292,0
15950000,Pusa_caspica,Phoca_largha,25.4366,0.88069,0.0215368,0.129173,0
15950000,Odobenus_rosmarus,Pontolis_magnus,18.0006,0.35433,-0.0320693,0.231571,0
15960000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.42671,-0.0529376,0.15573,0
15970000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.269899,-0.0410525,0.111784,0
15970000,Odobenus_rosmarus,Pontolis_magnus,17.328,0.738042,0.00534207,0.39772,0
15980000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.312208,-0.0425187,0.129682,0
15980000,Pusa_caspica,Phoca_largha,25.019,0.321981,-0.0518586,0.0528838,0
15980000,Odobenus_rosmarus,Pontolis_magnus,17.4902,0.206941,0.0696382,0.462604,0
15990000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.438746,-0.044703,0.116647,0
15990000,Odobenus_rosmarus,Titanotaria_orangensis,16.1022,0.223003,-0.0126944,0.311475,0
16000000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.236019,-0.0143664,0.128515,0
16010000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.316124,-0.0310027,0.114388,0
16020000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.279467,-0.0322656,0.117768,0
16030000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.251746,-0.0142437,0.138587,0
16040000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.356568,-0.0451057,0.114204,0
16040000,Arctocephalus_australis,Zalophus_californianus,20.359,0.507383,-0.0463905,0.0242979,0
16040000,Odobenus_rosmarus,Pontolis_magnus,17.2109,0.300425,0.0376687,0.427306,0
16050000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.344034,-0.0336178,0.096341,0
16050000,Odobenus_rosmarus,Odobenidae_gen_et_spec_indet_LACM_135920,8.63013,0.515533,-0.0532285,0.209601,0
16060000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.304625,-0.0350851,0.138,0
16060000,Odobenus_rosmarus,Pontolis_magnus,17.0343,0.485268,-0.0312344,0.481088,0
16070000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.23634,-0.0143963,0.126206,0
16070000,Odobenus_rosmarus,Pontolis_magnus,19.0692,0.745818,-0.080051,0.527031,0
16080000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.208073,-0.00778969,0.125613,0
16080000,Arctocephalus_australis,Odobenus_rosmarus,6.9082,0.477818,-0.0501318,0.183658,0
16090000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.371768,-0.0461944,0.121214,0
16090000,Odobenus_rosmarus,Pontolis_magnus,19.1947,0.464343,-0.0403691,0.642382,0
16100000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.443971,-0.0500983,0.0903556,0
16100000,Odobenus_rosmarus,Imagotaria_downsi,19.4471,0.373039,-0.042651,0.513261,0
16110000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.400377,-0.0361765,0.113767,0
16110000,Odobenus_rosmarus,Pontolis_magnus,18.7948,0.529742,-0.0276796,0.73949,0
16120000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.325313,-0.0378656,0.13478,0
16120000,Pusa_caspica,Phoca_largha,24.304,0.496434,0.0597988,0.00641215,0
16120000,Arctocephalus_australis,Thalassoleon_macnallyae,17.5255,0.224517,-0.00921594,0.0487314,0
16130000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.3119,-0.0295836,0.134114,0
16140000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.238808,-0.0215938,0.0893229,0
16140000,Allodesmus_demerei,Atopotarus_courseni,9.15781,0.329948,0.0270301,0.167502,0
16140000,Arctocephalus_australis,Callorhinus_ursinus,19.4223,0.271567,6.01654e-05,0.0610858,0
16140000,Odobenus_rosmarus,Pontolis_magnus,18.0849,0.266872,-0.0198854,0.381115,0
16150000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.411202,-0.0513581,0.0997565,0
16150000,Pusa_caspica,Phoca_largha,23.432,0.595895,-0.0602041,0.0406482,0
16150000,Odobenus_rosmarus,Pelagiarctos_sp_SDNHM_131041,13.2578,0.661042,-0.0216826,0.44234,0
16160000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.382029,-0.0439308,0.124432,0
16170000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.143583,0.00539547,0.102699,0
16170000,Odobenus_rosmarus,Pontolis_magnus,19.203,0.265901,-0.0534885,0.254605,0
16180000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.187837,-0.00145961,0.111731,0
16190000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.228254,-0.0118195,0.109049,0
16190000,Odobenus_rosmarus,Pontolis_magnus,18.5909,0.406437,-0.0137105,0.604694,0
16200000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.244043,-0.0179868,0.107305,0
16200000,Odobenus_rosmarus,Pontolis_magnus,18.8529,0.391008,-0.00435009,0.431616,0
16210000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.398736,-0.0472279,0.118147,0
16210000,Odobenus_rosmarus,Pontolis_magnus,17.8608,0.542256,-0.0238204,0.34578,0
16220000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.389145,-0.0748182,0.166735,0
16220000,Pusa_caspica,Kawas_benegasorum,7.37883,0.209737,-0.00758949,0.0388569,0
16220000,Arctocephalus_australis,Zalophus_californianus,20.9785,0.247531,-0.0897784,0.0762555,0
16220000,Odobenus_rosmarus,Pontolis_magnus,18.1661,0.506965,0.00193097,0.238055,0
16230000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.253818,-0.018337,0.122922,0
16230000,Odobenus_rosmarus,Pontolis_magnus,19.1269,0.546647,-0.016374,0.423168,0
16240000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.295856,-0.0339331,0.109743,0
16240000,Odobenus_rosmarus,Pontolis_magnus,18.4001,0.382179,0.0121457,0.663008,0
16250000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.276508,-0.017594,0.105293,0
16250000,Odobenus_rosmarus,Pontolis_magnus,17.0034,0.673428,-0.0447293,0.425169,0
16260000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.17993,-0.0144722,0.0886325,0
16260000,Odobenus_rosmarus,Osodobenus_eodon,21.4589,0.304409,0.0297159,0.580791,0
16270000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.37322,-0.0305291,0.111351,0
16280000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.286319,-0.0269152,0.0812227,0
16280000,Odobenus_rosmarus,Pontolis_magnus,19.1076,0.409282,0.0131913,0.535981,0
16290000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.276526,-0.0310201,0.136431,0
16290000,Arctocephalus_australis,Zalophus_californianus,20.6689,0.261721,-0.0228089,0.0620997,0
16300000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.253229,-0.0102438,0.0987685,0
16300000,Odobenus_rosmarus,Imagotaria_downsi,19.4592,0.266146,-0.0178909,0.731988,0
16310000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.334851,-0.0481695,0.122685,0
16310000,Odobenus_rosmarus,Pontolis_kohnoi,19.9057,0.642163,0.0065017,0.388589,0
16320000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.222936,-0.0118278,0.144752,0
16320000,Pusa_caspica,Cystophora_cristata,16.413,0.216706,0.0297442,0.081664,0
16320000,Arctocephalus_australis,Zalophus_californianus,20.6986,0.325934,-0.0471165,0.0577841,0
16320000,Odobenus_rosmarus,Pontolis_magnus,17.8001,0.348175,-0.0209502,0.507295,0
16330000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.440618,-0.0817902,0.13863,0
16330000,Hydrurga_leptonyx,Mirounga_angustirostris,20.4527,0.108898,0.0275491,0.00132362,0
16330000,Pusa_caspica,Cystophora_cristata,16.1045,0.113901,-0.00398079,0.0568948,0
16330000,Arctocephalus_australis,Neophoca_palatina,19.8613,0.275819,-0.0350521,0.00864742,0
16330000,Odobenus_rosmarus,Odobenidae_gen_et_spec_indet_LACM_135920,9.25707,0.415727,-0.0396214,0.295461,0
16340000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.328438,-0.026329,0.121976,0
16340000,Allodesmus_demerei,Atopotarus_courseni,9.12275,0.442379,-0.0316888,0.332434,0
16340000,Odobenus_rosmarus,Titanotaria_orangensis,15.893,0.463892,-0.00316633,0.228238,0
16350000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.175535,0.00388307,0.121651,0
16350000,Odobenus_rosmarus,Titanotaria_orangensis,16.6512,0.657444,-0.0374826,0.676789,0
16360000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.238091,-0.0159222,0.108735,0
16360000,Allodesmus_demerei,Atopotarus_courseni,9.86751,0.566191,-0.0441358,0.458263,0
16360000,Odobenus_rosmarus,Titanotaria_orangensis,13.8678,0.382529,-0.0363549,0.208152,0
16370000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.174051,-0.0110766,0.121239,0
16370000,Odobenus_rosmarus,Imagotaria_downsi,19.499,0.317845,0.00630087,0.488289,0
16380000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.184905,0.00250151,0.129797,0
16390000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.27312,-0.0217348,0.123374,0
16390000,Odobenus_rosmarus,Pontolis_magnus,19.3149,0.257398,-0.0174915,0.385592,0
16400000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.372755,-0.040461,0.123094,0
16400000,Pusa_caspica,Phoca_largha,25.4706,0.529855,0.0393836,0.0569753,0
16400000,Odobenus_rosmarus,Pelagiarctos_sp_SDNHM_131041,13.6082,0.806836,-0.0800601,0.553111,0
16410000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.279461,-0.0219968,0.0960585,0
16410000,Odobenus_rosmarus,Pontolis_magnus,19.1293,0.369939,-0.00499676,0.433458,0
16420000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.340971,-0.0455233,0.109413,0
16430000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.429148,-0.0596552,0.08753,0
16430000,Arctocephalus_australis,Otaria_byronia,21.7148,0.368182,-0.0224356,0.0559955,0
16430000,Odobenus_rosmarus,Titanotaria_orangensis,15.678,0.418405,0.0579858,0.268436,0
16440000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.262929,-0.0254022,0.108045,0
16440000,Odobenus_rosmarus,Titanotaria_orangensis,15.3803,0.335983,0.0325686,0.415473,0
