generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
590000,0,5.04378,-723.262,0.0102743,2.0312,0.217
600000,0,5.55245,-728.028,0.00509183,2.06044,0.237
610000,0,5.31837,-723.04,0.00172131,2.02927,0.262
620000,0,5.48088,-722.501,0.00235732,2.09625,0.2185
630000,0,5.83227,-722.888,0.000777724,2.15072,0.194625
640000,0,4.65819,-722.805,0.00812859,2.07632,0.206
650000,1,5.34899,-715.157,0.00216729,2.04444,0.259
660000,0,3.34835,-723.092,0.0260304,2.17212,0.1844
670000,0,5.6412,-721.902,0.0017235,2.13753,0.186
680000,0,4.70297,-722.808,0.0129347,2.04516,0.204333
690000,0,5.81341,-722.73,0.00141842,2.0988,0.2084
700000,0,4.52673,-725.338,0.0155161,2.09697,0.286
710000,0,2.96755,-724.152,0.0321201,2.05215,0.200286
720000,0,5.3044,-722.781,0.00347125,2.20062,0.206
730000,0,5.96629,-729.134,0.000959918,2.25814,0.2075
740000,0,3.68942,-723.976,0.0206381,2.11588,0.2012
750000,0,5.15351,-722.168,0.0073666,2.13027,0.194
760000,0,4.62072,-722.211,0.0141111,2.13388,0.218
770000,0,4.7012,-724.432,0.00719661,2.11226,0.188
780000,1,2.24786,-718.306,0.0261848,2.07068,0.2025
790000,0,5.25431,-722.277,0.0051242,2.07808,0.194455
800000,0,5.8248,-725.549,0.00221443,1.98702,0.172
810000,0,2.91139,-722.872,0.0311385,2.17058,0.200333
820000,0,5.00095,-724.83,0.0105024,2.02839,0.187
830000,0,4.46131,-722.164,0.0122998,2.0889,0.273333
840000,0,0.0512195,-722.811,0.0558473,2.06447,0.187
850000,0,3.18239,-722.732,0.0245132,2.08604,0.219778
860000,0,5.80766,-724.162,0.00237913,1.986,0.201727
870000,0,5.11449,-725.336,0.0114101,2.054,0.215333
880000,0,3.79262,-722.842,0.0205093,2.15794,0.184
890000,0,5.11215,-724.109,0.00321208,2.19604,0.194
900000,0,5.71261,-722.91,0.00326555,2.13457,0.192667
910000,0,4.23335,-726.841,0.00609714,1.97039,0.212
920000,0,4.5888,-722.052,0.0125097,2.17752,0.19
930000,0,5.43066,-725.933,0.000555257,1.97906,0.188
940000,1,3.89814,-714.976,0.0194769,2.11287,0.232833
950000,0,3.57448,-722.265,0.0225918,2.16372,0.221
960000,0,4.70553,-725.833,0.00261549,2.21246,0.205167
970000,0,4.98577,-722.076,0.010248,2.12445,0.202
980000,0,5.14115,-722.019,0.0090158,2.11141,0.24
990000,0,5.82916,-722.111,0.00159624,2.11615,0.197
1000000,0,3.75734,-727.116,0.0216276,2.12575,0.203
1010000,0,5.05672,-723.729,0.00732259,2.19289,0.196
1020000,0,5.2432,-722.237,0.00500254,2.09911,0.217
1030000,1,3.51538,-720.21,0.0309308,2.00213,0.223
1040000,0,3.71364,-727.555,0.0224565,2.01283,0.223
1050000,0,3.95306,-723.642,0.0158703,2.13604,0.199
1060000,0,5.33589,-723.252,0.00849747,2.12758,0.2145
1070000,0,5.26534,-723.7,0.00293716,2.09808,0.196
1080000,0,5.51781,-722.961,0.00609125,2.14137,0.205
1090000,0,5.26808,-722.298,0.00775431,2.16993,0.189
1100000,0,4.99319,-722.326,0.00545034,2.08269,0.194
1110000,0,5.10174,-722.792,0.00458693,2.10574,0.197
1120000,0,5.83648,-723.702,0.00178776,2.02636,0.2
1130000,0,3.63081,-722.073,0.0202184,2.07791,0.183
1140000,0,4.38475,-725.782,0.0112344,2.18773,0.209
1150000,0,3.23911,-722.963,0.0239891,2.03653,0.21425
1160000,0,4.84645,-722.702,0.00707326,2.04958,0.2216
1170000,0,5.79161,-722.061,0.000482273,2.12896,0.196
1180000,0,2.7083,-722.024,0.0336761,2.1378,0.187667
1190000,0,5.67489,-723.105,0.00264739,2.14432,0.183
1200000,0,5.32434,-725.087,0.00124897,2.23749,0.222611
1210000,0,3.66238,-723.306,0.0181831,2.19785,0.201667
1220000,1,5.47703,-720.548,0.00753229,2.0698,0.2038
1230000,0,5.35108,-724.512,0.00440001,2.22621,0.20475
1240000,0,5.89594,-722.042,0.00167851,2.14013,0.211
1250000,0,3.02996,-723.792,0.0236828,2.07705,0.196
1260000,0,5.75577,-721.959,0.00168488,2.1662,0.196
1270000,0,5.00018,-723.809,0.0097277,2.04483,0.211
1280000,0,5.74095,-723.567,0.00322151,2.11199,0.282
1290000,0,5.81097,-721.736,0.00120476,2.13337,0.188667
1300000,0,5.16242,-724.42,0.00924419,2.25626,0.1775
1310000,0,5.65796,-726.404,0.00281711,2.0705,0.21
1320000,0,6.03034,-723.716,0.00152443,2.02876,0.219
1330000,0,5.58955,-722.901,0.00560439,2.07234,0.198
1340000,0,4.10132,-725.01,0.0119829,2.24646,0.216
1350000,0,3.49719,-724.141,0.0264764,2.16323,0.193
1360000,0,4.78153,-722.931,0.0117692,2.1951,0.201667
1370000,0,3.39126,-724.792,0.0119741,2.14058,0.189
1380000,0,5.77676,-723.258,0.00224633,2.04672,0.196
1390000,0,5.43192,-722.113,0.00413457,2.09683,0.198
1400000,0,1.83559,-724.654,0.0397346,2.05116,0.194
1410000,0,4.95668,-724.97,0.0023834,2.1608,0.177
1420000,0,5.96051,-723.326,0.0027471,2.1055,0.189
1430000,0,5.14095,-722.925,0.00176135,2.15638,0.208
1440000,0,4.74106,-722.877,0.00608204,2.05327,0.216
1450000,0,4.64898,-722.997,0.0137551,2.12129,0.205
1460000,0,5.52688,-721.822,0.00401301,2.12,0.209
1470000,0,-0.0650691,-722.768,0.0565169,2.15074,0.2132
1480000,0,4.03729,-726.855,0.00143858,2.15831,0.213
1490000,0,5.03019,-727.578,0.0125912,2.17155,0.204
1500000,0,2.42692,-721.791,0.0355342,2.1375,0.188
1510000,0,5.27502,-723.427,0.00687492,2.20347,0.213
1520000,0,4.67546,-722.442,0.0145768,2.12383,0.2
1530000,0,5.6705,-723.178,0.0041961,2.13428,0.179
1540000,0,4.14045,-723.982,0.0114917,2.12536,0.204
1550000,0,5.95373,-726.189,0.00266655,2.0183,0.19
1560000,0,5.20478,-723.079,0.00974007,2.13898,0.234333
1570000,0,5.69268,-725.721,0.00234671,1.98787,0.193333
1580000,0,4.85237,-721.818,0.0078325,2.09373,0.202
1590000,0,5.46791,-722.336,0.00404655,2.1623,0.19
1600000,0,4.69171,-725.482,0.0154284,2.24164,0.243
1610000,0,5.62238,-723.184,0.0041728,2.17553,0.203
1620000,0,3.10951,-722.526,0.0260681,2.10246,0.2101
1630000,0,1.38311,-726.435,0.0316689,2.20139,0.195
1640000,0,5.20437,-724.815,0.0105387,2.0982,0.205
1650000,0,5.32146,-723.66,0.00667658,2.0583,0.1994
1660000,0,4.93075,-721.846,0.00906833,2.08012,0.187
1670000,0,4.78793,-722.882,0.0120175,2.08632,0.195
1680000,0,5.525,-722.728,0.000968247,2.0372,0.194
1690000,0,5.70469,-726.4,0.00139302,2.14872,0.202
1700000,0,6.22393,-726.989,0.000221369,2.13311,0.191
1710000,0,4.2243,-722.529,0.0122633,2.14351,0.207364
1720000,0,5.18953,-723.633,0.00768376,2.01287,0.214556
1730000,0,5.62557,-724.26,0.000321737,2.16878,0.199
1740000,0,5.6513,-722.154,0.000662073,2.1436,0.191
1750000,0,4.48666,-723.744,0.00839167,2.10324,0.215
1760000,0,4.92735,-723.242,0.00249663,2.15724,0.213571
1770000,0,5.26518,-723.076,0.00703013,2.01811,0.238
1780000,0,3.87599,-725.684,0.0195011,2.03596,0.2065
1790000,0,3.6015,-725.124,0.0239221,2.22645,0.195
1800000,0,4.11553,-725.688,0.013247,2.16548,0.217
1810000,0,5.03376,-722.901,0.00709959,2.12093,0.176
1820000,0,6.09144,-723.282,0.000828559,2.13806,0.183
1830000,0,3.5712,-723.382,0.0195642,2.20629,0.192
1840000,0,4.83644,-722.771,0.0129696,2.11836,0.189
1850000,0,5.44444,-723.27,0.00042748,2.15938,0.2
1860000,0,4.33813,-724.4,0.00645112,2.06313,0.197
1870000,0,5.93183,-725.924,0.00315417,2.12696,0.202
1880000,1,5.57656,-717.447,0.0177033,2.09574,0.33
1890000,0,3.14465,-723.902,0.0247933,2.05345,0.187
1900000,0,5.65211,-721.783,0.00196318,2.13973,0.207
1910000,0,4.96149,-728.244,0.00614473,2.29906,0.202
1920000,0,5.10682,-722.363,0.00571188,2.10081,0.2115
1930000,0,5.80347,-725.345,0.00387784,1.99502,0.197143
1940000,0,4.25525,-723.479,0.0192042,2.06473,0.218778
1950000,0,4.88379,-725.008,0.0107429,2.18638,0.2074
1960000,0,3.6765,-726.893,0.0230459,2.12971,0.202
1970000,0,-0.0543593,-722.569,0.0548087,2.12502,0.243
1980000,0,2.66254,-730.634,0.0249999,2.22627,0.210143
1990000,0,5.98203,-723.259,0.00209206,2.18394,0.207
2000000,0,5.37345,-724.484,0.00815667,2.13863,0.1904
2010000,0,4.31615,-722.086,0.0150045,2.07191,0.198
2020000,0,5.26055,-725.01,0.00138139,2.16463,0.221
2030000,0,5.1242,-723.534,0.00123082,2.07167,0.204571
2040000,0,3.55137,-723.679,0.0200314,2.16708,0.216053
2050000,0,5.9504,-723.605,0.00171877,2.1196,0.191
2060000,0,5.49758,-723.215,0.00653652,2.12238,0.181
2070000,0,3.66934,-725.475,0.013779,2.17206,0.165
2080000,0,6.13205,-724.556,1.86834e-05,2.1882,0.225
2090000,0,5.3568,-723.809,0.00236079,2.04878,0.251
2100000,0,5.4131,-723.393,0.00554205,2.22314,0.208333
2110000,0,4.46331,-722.6,0.0166452,2.07879,0.176
2120000,0,5.00244,-723.421,0.00496366,2.05319,0.271333
2130000,0,3.9048,-724.215,0.012695,2.13923,0.204
2140000,0,5.88851,-724.686,0.00170654,2.17024,0.193909
2150000,0,5.71979,-721.997,0.00110348,2.09415,0.203111
2160000,0,5.48772,-723.337,0.00600128,2.179,0.201571
2170000,0,5.68762,-724.499,0.0037424,2.17246,0.196
2180000,0,5.82638,-723.422,0.00171755,2.1895,0.203
2190000,0,5.65611,-724.799,0.00602309,2.10289,0.225611
2200000,0,5.79713,-723.625,0.00385599,2.17283,0.212
2210000,0,2.80933,-724.435,0.0321553,1.98847,0.198063
2220000,0,5.31513,-722.555,0.00103998,2.0724,0.2205
2230000,0,5.62958,-721.702,0.00239145,2.14423,0.1825
2240000,0,5.25639,-722.078,0.00506484,2.11837,0.203
2250000,0,5.57191,-723.986,0.00573548,2.15552,0.2
2260000,0,4.72277,-723.739,0.0119762,2.01581,0.202273
2270000,0,5.4002,-723.359,0.00699969,2.05564,0.2005
2280000,0,3.87844,-721.703,0.0200403,2.11072,0.188
2290000,0,3.95513,-725.979,0.0124323,2.04283,0.19025
2300000,0,3.95596,-724.085,0.0208197,2.10745,0.203667
2310000,0,4.60236,-724.164,0.0157476,2.18799,0.185
2320000,0,5.42072,-723.162,0.00337467,2.10801,0.202
2330000,0,5.73059,-722.637,0.000503471,2.15011,0.181
2340000,0,5.05377,-723.259,0.00563866,2.19066,0.197385
2350000,0,2.34724,-722.922,0.0282726,2.15387,0.191
2360000,0,4.13369,-723.109,0.0193185,2.1061,0.171
2370000,0,5.78114,-722.62,0.00210175,2.10396,0.185
2380000,0,5.12027,-723.485,0.00897401,2.11228,0.23525
2390000,0,5.5886,-722.558,0.00360631,2.16284,0.18
2400000,0,5.52843,-722.759,0.00280433,2.07264,0.215
2410000,0,4.77126,-724.821,0.00953833,2.18807,0.195
2420000,1,4.06147,-717.144,0.0303917,2.09058,0.357
2430000,0,4.58978,-723.381,0.00449652,2.09748,0.1875
2440000,0,5.16237,-722.885,0.00862485,2.08532,0.194
2450000,0,4.234,-723.787,0.0147467,2.06075,0.193
2460000,0,5.91955,-725.744,0.000846113,2.17519,0.21
2470000,0,5.63339,-723.085,0.00437173,2.07513,0.195
2480000,0,3.29126,-726.824,0.0204594,2.2666,0.1935
2490000,0,3.96942,-723.248,0.0217799,2.13915,0.208
2500000,0,4.77006,-723.217,0.012412,2.14089,0.199273
2510000,0,4.5948,-725.074,0.0132675,2.10754,0.202091
2520000,0,5.60912,-725.445,0.000775992,1.97868,0.218
2530000,0,4.83936,-722.703,0.00704419,2.08535,0.205
2540000,0,4.71738,-724.461,0.0139364,2.07463,0.2081
2550000,0,5.75627,-722.511,0.00235057,2.16828,0.201
2560000,0,5.58933,-723.158,0.0030201,2.03245,0.204
2570000,0,5.62529,-723.922,0.00116165,2.19097,0.187
2580000,0,5.77006,-722.825,0.00407732,2.08315,0.2292
2590000,0,4.34206,-723.643,0.0182169,2.04947,0.224
2600000,0,5.61926,-725,0.00247267,2.00778,0.19
2610000,0,5.47916,-722.827,0.00608993,2.12527,0.199286
2620000,0,3.0008,-723.344,0.0232504,2.04272,0.189
2630000,0,4.48666,-724.754,0.00310917,2.07827,0.196333
2640000,0,5.27111,-722.107,0.00541145,2.122,0.192
2650000,1,5.05054,-717.938,0.0119986,2.21528,0.352
2660000,0,5.72244,-723.099,0.000618226,2.02723,0.193
2670000,0,2.60122,-723.73,0.0326529,2.08847,0.175
2680000,0,1.28874,-724.524,0.0442483,2.05941,0.311
2690000,0,5.99301,-722.354,0.00114832,2.09451,0.197833
2700000,0,4.83018,-728.825,0.00588169,1.99242,0.223
2710000,0,5.49597,-722.572,0.00385258,2.0501,0.2222
2720000,0,4.27097,-723.058,0.013888,2.18421,0.177
2730000,1,5.62781,-718.355,0.0116415,2.06587,0.207
2740000,0,4.65724,-722.592,0.00865053,2.04581,0.212
2750000,0,4.90068,-723.189,0.00943063,2.12866,0.2475
2760000,0,5.31135,-723.659,0.000954098,2.05256,0.2085
2770000,0,5.83575,-724.117,0.00217361,2.07919,0.2078
2780000,0,5.35109,-723.23,0.00818063,2.1554,0.227
2790000,0,5.13669,-722.836,0.00332776,2.18756,0.218286
2800000,0,4.21789,-722.131,0.0153395,2.12763,0.169
2810000,0,5.77951,-729.034,0.000990552,1.97954,0.205231
2820000,0,5.69467,-721.801,0.00110521,2.1506,0.172
2830000,0,5.82598,-724.363,0.00351194,2.15406,0.192
2840000,0,3.57739,-722.052,0.0205029,2.07832,0.198
2850000,0,4.44074,-722.449,0.0140612,2.19127,0.206071
2860000,0,5.30107,-722.129,0.00349656,2.15559,0.217667
2870000,0,4.38678,-725.612,0.0166503,1.96738,0.22
2880000,0,5.57918,-723.366,0.000201385,2.13853,0.206
2890000,0,5.64783,-721.928,0.000185564,2.12281,0.196
2900000,0,5.56957,-723.094,0.00199683,2.08933,0.208316
2910000,0,5.91434,-726.615,0.00303365,2.01996,0.199
2920000,1,4.81539,-717.585,0.00814314,2.08366,0.248
2930000,0,5.11958,-722.325,0.00857601,2.0509,0.20275
2940000,0,5.69816,-725.173,0.00378581,2.12111,0.213
2950000,0,4.90653,-723.411,0.000532328,2.12614,0.1925
2960000,0,4.63541,-724.673,0.0118675,1.99692,0.207
2970000,0,5.63993,-724.092,0.00173732,2.06595,0.19
2980000,0,5.28031,-722.441,0.00854644,2.15444,0.192
2990000,0,4.97064,-724.66,0.010492,2.21153,0.199
3000000,0,4.96819,-722.538,0.0111947,2.06923,0.204
3010000,0,6.12007,-724.271,9.43812e-06,2.00109,0.216
3020000,0,5.3942,-726.247,0.00897279,2.09158,0.215
3030000,0,5.13452,-722.568,0.00923473,2.13005,0.18
3040000,0,5.12079,-722.205,0.00347374,2.07594,0.197
3050000,0,4.35291,-722.435,0.0169549,2.15156,0.183
3060000,0,5.33502,-723.175,0.00193022,2.16723,0.216
3070000,0,3.35322,-722.931,0.0194704,2.16731,0.202
3080000,0,4.03065,-723.139,0.0196216,2.11385,0.217
3090000,0,5.14995,-722.258,0.00417192,2.09404,0.205
3100000,0,5.22207,-723.535,0.00969986,2.07037,0.199333
3110000,0,5.96135,-722.127,0.000157715,2.14162,0.192
3120000,0,5.55412,-722.44,0.000702026,2.06957,0.2194
3130000,0,4.03937,-722.212,0.0207841,2.11082,0.216667
3140000,0,4.22299,-721.799,0.0179303,2.11403,0.205
3150000,0,4.78871,-724.885,0.00880557,2.14562,0.2
3160000,0,5.32249,-724.406,0.00788566,2.21247,0.186
3170000,0,4.38765,-722.679,0.0116534,2.12871,0.258333
3180000,0,4.55939,-723.815,0.00612025,2.05823,0.21
3190000,0,4.93945,-722.907,0.00738945,2.12929,0.203
3200000,0,5.29723,-723.649,0.000485473,2.10177,0.206714
3210000,0,4.3876,-722.51,0.0125872,2.06934,0.207
3220000,0,3.8616,-722.398,0.0202624,2.15408,0.196
3230000,0,5.72938,-721.93,0.00195817,2.14981,0.2395
3240000,1,5.22373,-716.738,0.00555281,2.06415,0.231
3250000,0,3.32041,-722.369,0.0256839,2.06374,0.218
3260000,0,5.73603,-721.945,0.000983459,2.1104,0.198
3270000,0,5.25788,-722.749,0.00676685,2.08561,0.22
3280000,0,5.85455,-723.303,0.00252091,2.16297,0.1805
3290000,0,5.61968,-727.392,0.00530424,2.16763,0.1975
3300000,0,5.16813,-723.215,0.00365967,2.13341,0.198667
3310000,0,5.59181,-722.691,0.00300603,2.18614,0.212571
3320000,0,1.91452,-727.853,0.0344592,1.98715,0.253
3330000,1,5.13138,-716.214,0.0191911,2.14104,0.211
3340000,0,3.69036,-723.262,0.0185047,2.11837,0.2004
3350000,0,3.60392,-725.274,0.0202227,2.07469,0.1938
3360000,0,3.64554,-722.759,0.0223365,2.06937,0.2185
3370000,0,4.31829,-722.782,0.0122629,2.15205,0.205167
3380000,0,3.93957,-724.115,0.0155537,2.21074,0.197
3390000,0,4.20486,-723.203,0.0162236,2.14086,0.185
3400000,0,4.66224,-725.879,0.0155063,2.12911,0.204333
3410000,0,5.29175,-723.815,0.000996309,2.20167,0.227167
3420000,0,5.11368,-723.901,0.00716772,2.19768,0.259
3430000,0,4.87326,-722.36,0.00552494,2.08584,0.173
3440000,0,4.91233,-725.582,0.00130926,2.02118,0.23825
3450000,0,5.85701,-722.333,0.0012295,2.075,0.318
3460000,0,5.03,-725.169,0.0062121,1.956,0.199111
3470000,0,5.67248,-723.482,0.00473767,2.106,0.191
3480000,0,4.51256,-725.818,0.0154914,2.14699,0.205
3490000,0,4.8028,-723.085,0.0127979,2.15398,0.18925
3500000,0,5.18996,-723.931,0.00225445,2.04155,0.179
3510000,0,4.16641,-722.53,0.0180948,2.12564,0.197667
3520000,0,5.79009,-722.823,0.00220281,2.10182,0.198
3530000,0,4.25375,-722.577,0.0140529,2.06485,0.205
3540000,0,5.72612,-723.121,0.00458003,2.0898,0.1888
3550000,1,5.9536,-718.728,0.00970471,2.06388,0.184
3560000,0,4.2222,-724.447,0.00612771,2.13046,0.198
3570000,0,3.7512,-722.715,0.020855,2.1572,0.199
3580000,0,2.32253,-726.229,0.0244706,2.15033,0.182
3590000,0,5.96116,-725.6,0.00095775,2.09296,0.222
3600000,0,4.9891,-723.489,0.010731,2.14991,0.206
3610000,0,4.54176,-722.271,0.0113663,2.07235,0.196
3620000,0,2.0759,-722.013,0.0372055,2.07793,0.189
3630000,0,3.70656,-723.483,0.0145898,2.0657,0.212
3640000,0,5.54434,-722.985,0.00309896,2.03238,0.191
3650000,0,5.77086,-722.873,0.00206411,2.16151,0.184
3660000,0,5.3693,-723.75,0.00158716,2.0394,0.192
3670000,0,5.74831,-723.13,0.00179038,2.19723,0.19
3680000,0,2.69058,-722.78,0.0292662,2.18032,0.206
3690000,0,4.71794,-722.015,0.00875576,2.14846,0.223429
3700000,0,1.58816,-723.513,0.0383235,2.05986,0.195
3710000,0,4.72065,-723.065,0.0122609,2.17952,0.1965
3720000,0,3.56009,-722.543,0.019263,2.09217,0.169
3730000,0,5.61851,-722.006,7.14393e-05,2.08386,0.1925
3740000,0,-0.520434,-724.062,0.0580892,2.15503,0.188
3750000,0,4.63618,-722.19,0.0116489,2.08635,0.175
3760000,0,3.08056,-722.34,0.0256623,2.05071,0.209875
3770000,0,5.23206,-725.034,0.000491827,2.22339,0.197
3780000,0,5.53905,-721.867,0.00290445,2.07655,0.2
3790000,0,5.45923,-722.939,0.00372692,2.14523,0.1965
3800000,0,2.65732,-723.354,0.0293935,2.07289,0.213
3810000,0,5.64316,-722.43,0.00313416,2.10308,0.203
3820000,0,5.60378,-725.173,0.00193862,2.28386,0.208
3830000,0,6.16768,-723.623,0.000127515,2.11823,0.209714
3840000,0,4.84616,-722.257,0.0114886,2.06467,0.1995
3850000,0,5.88601,-722.464,0.000187115,2.06141,0.189333
3860000,0,5.51535,-725.193,0.00649289,2.24811,0.188
3870000,0,4.75136,-726.398,0.00614478,1.94056,0.251857
3880000,0,5.23695,-722.871,0.00194471,2.08952,0.182
3890000,0,4.65239,-722.38,0.0108476,2.0785,0.2005
3900000,0,5.11857,-723.554,0.00978655,2.09791,0.185667
3910000,0,5.66075,-722.643,0.00252276,2.11168,0.198
3920000,0,4.58222,-725.81,0.0164399,2.10497,0.213
3930000,0,4.89383,-727.688,0.0130564,2.08551,0.222167
3940000,0,5.64265,-726.924,0.00660897,2.08436,0.216
3950000,0,4.76093,-723.078,0.00747225,2.14834,0.214
3960000,0,4.61723,-723.687,0.0152723,2.17485,0.205
3970000,0,5.79634,-723.189,0.00405289,2.14031,0.193
3980000,0,4.89956,-725.384,0.00471942,2.0333,0.191
3990000,0,4.40081,-726.326,0.0133618,1.98787,0.195
4000000,0,5.41424,-724.342,0.00337759,2.16569,0.196333
4010000,0,5.62437,-722.542,0.00249952,2.15586,0.196
4020000,0,2.83156,-722.243,0.0308469,2.09573,0.201
4030000,0,4.24473,-722.644,0.0151918,2.16867,0.208222
4040000,0,5.56283,-723.042,0.00524124,2.07385,0.196
4050000,0,5.05466,-723.866,0.0117814,2.10966,0.198
4060000,0,3.2909,-723.994,0.0209099,2.08076,0.237
4070000,0,4.91829,-722.802,0.00615379,2.17659,0.189
4080000,0,3.11154,-722.099,0.0263071,2.13515,0.185
4090000,0,5.51916,-723.691,0.00459777,2.14951,0.199417
4100000,0,5.88175,-721.988,0.00175868,2.12208,0.20115
4110000,0,2.84077,-722.718,0.0247119,2.12579,0.2135
4120000,0,4.53131,-723.075,0.0163125,2.10059,0.184667
4130000,0,4.4564,-724.281,0.00410912,2.04831,0.196364
4140000,0,5.00304,-724.679,0.000600435,2.05512,0.231429
4150000,0,5.4817,-723.645,0.000957956,2.12169,0.184
4160000,0,5.12575,-725.517,0.01072,2.19778,0.222
4170000,0,3.79816,-723.94,0.016772,2.11781,0.33
4180000,0,4.21034,-725.361,0.0114448,2.14769,0.197
4190000,0,2.49303,-725.33,0.0369182,2.10347,0.202769
4200000,0,4.49562,-723.98,0.0074489,2.09912,0.1905
4210000,0,4.98644,-724.2,0.0109256,2.12667,0.187
4220000,0,4.78648,-724.59,0.00188209,2.13093,0.2014
4230000,0,4.31454,-724.114,0.0194895,2.13587,0.193286
4240000,0,5.4439,-722.316,0.00438246,2.17305,0.189
4250000,0,3.9817,-728.933,0.0219532,1.94922,0.23025
4260000,0,5.11242,-722.868,0.00357506,2.14415,0.189
4270000,0,4.66144,-728.434,0.00253024,2.18392,0.192
4280000,0,5.47268,-726.071,0.0066786,2.16446,0.204
4290000,0,5.71756,-724.216,0.00124603,2.01693,0.185
4300000,0,4.95955,-723.902,0.00123278,2.14541,0.2
4310000,0,4.45352,-723.069,0.0165878,2.1342,0.267
4320000,0,5.12507,-723.311,0.00501024,2.14192,0.204
4330000,0,5.5258,-721.941,0.00422862,2.09775,0.2078
4340000,0,4.20299,-727.594,0.0128185,2.15565,0.21
4350000,0,4.93247,-721.763,0.00735675,2.1159,0.208
4360000,0,5.44036,-723.556,0.00666579,2.13039,0.197667
4370000,0,4.19601,-723.819,0.0116836,2.07039,0.21
4380000,0,5.31292,-724.024,0.0062495,2.0533,0.192
4390000,0,5.87345,-722.674,0.00116158,2.0643,0.195
4400000,0,5.11036,-722.162,0.00677769,2.05653,0.19375
4410000,0,5.85518,-725.054,0.00115834,2.13356,0.198316
4420000,0,4.35326,-724.231,0.0127753,2.15012,0.198714
4430000,0,4.24659,-725.604,0.0141399,2.18725,0.179
4440000,0,5.32585,-723.309,0.000793379,2.15828,0.177
4450000,0,5.15528,-721.873,0.00863798,2.10853,0.2056
4460000,0,6.02018,-724.145,0.000449915,2.17817,0.282
4470000,0,5.66736,-723.013,0.00427223,2.17918,0.203154
