generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
1460000,2,1.15558,-806.047,0.323034,2.03335,0.388
1470000,1,-0.871307,-814.162,0.292725,2.05378,0.355
1480000,2,0.226088,-811.539,0.397958,2.26124,0.373
1490000,2,-3.67659,-812.419,2.11596,2.21161,0.358708
1500000,1,0.340057,-812.498,0.686797,2.03562,0.314
1510000,2,-6.01215,-813.707,3.08777,2.04576,0.337667
1520000,4,-4.32878,-805.456,2.94164,2.05657,0.40325
1530000,3,-3.75258,-799.781,2.40107,2.08984,0.405
1540000,3,1.49269,-798.634,0.755872,2.01779,0.3957
1550000,2,-0.707944,-808.508,0.967516,2.09739,0.355
1560000,1,-4.67896,-812.173,2.82816,2.14319,0.351667
1570000,1,0.804921,-811.535,0.525101,2.0835,0.344333
1580000,2,-0.973921,-805.052,1.40756,2.11509,0.362
1590000,2,0.9013,-806.75,0.712944,1.96651,0.376
1600000,2,1.70195,-810.136,0.591477,2.08651,0.345
1610000,2,-1.55675,-813.472,2.46694,2.00329,0.37325
1620000,2,-0.680073,-814.093,0.915359,2.01041,0.3622
1630000,1,0.903481,-812.804,0.34634,2.1797,0.362
1640000,2,-1.61573,-808.869,1.17052,2.148,0.369
1650000,1,-0.972212,-814.4,0.806589,2.19371,0.3424
1660000,3,-0.779365,-804.771,1.86043,1.98497,0.386
1670000,1,0.555914,-811.997,0.538362,2.10436,0.362
1680000,3,2.87349,-802.997,0.363604,2.15857,0.396
1690000,4,-3.8299,-802.992,0.916104,1.9912,0.399
1700000,1,2.11994,-815.806,0.275272,2.07567,0.365625
1710000,3,3.00624,-804.549,0.814079,1.99404,0.387
1720000,1,-1.24934,-811.351,1.2198,2.08871,0.358308
1730000,1,0.100379,-812.733,0.749193,2.01086,0.343364
1740000,2,-1.78001,-807.409,1.08218,2.08892,0.3502
1750000,1,0.231751,-810.968,0.247648,2.02875,0.344
1760000,2,-3.79867,-807.766,2.16989,2.08403,0.415
1770000,1,-1.04377,-815.063,0.872749,2.21413,0.36
1780000,2,-2.74572,-809.118,0.476265,2.04894,0.3475
1790000,1,-0.614752,-813.695,0.0808223,2.13308,0.358
1800000,1,-0.910568,-811.503,0.30299,2.01978,0.3672
1810000,1,-2.20606,-810.508,0.761038,2.06326,0.359
1820000,1,1.51093,-815.646,0.22378,2.16557,0.375
1830000,1,0.891081,-814.21,0.325323,2.06022,0.341333
1840000,1,-1.98125,-811.851,1.25654,2.03944,0.279
1850000,1,-1.09293,-812.17,1.10381,2.00539,0.322
1860000,1,-1.15495,-814.518,0.72743,2.13973,0.362
1870000,1,-4.05286,-812.626,1.88462,2.18212,0.32
1880000,3,-0.399768,-803.768,1.46687,2.07583,0.412
1890000,3,2.10646,-799.564,0.810373,2.03004,0.419
1900000,2,1.75588,-807.566,0.777875,2.03161,0.378684
1910000,3,0.225507,-809.195,1.52622,2.11977,0.401
1920000,2,-1.45282,-815.915,2.37612,2.03922,0.348
1930000,1,0.51102,-814.393,0.426577,2.07267,0.358857
1940000,3,2.59764,-805.117,0.545516,2.12858,0.378
1950000,2,0.709516,-808.569,0.879099,1.97541,0.437
1960000,3,-2.07928,-800.959,3.28049,2.0821,0.406
1970000,3,-2.68846,-804.06,1.45969,2.28274,0.404
1980000,4,0.591248,-799.944,0.82517,2.09811,0.378
1990000,2,1.777,-808.849,0.682662,2.01258,0.374321
2000000,4,-1.18788,-792.471,1.92368,2.00624,0.371
2010000,3,1.80125,-808.686,1.07015,2.13643,0.412
2020000,2,-0.512348,-808.289,0.878481,2.07845,0.356
2030000,5,-2.44903,-796.641,1.69894,2.09238,0.41
2040000,4,1.77222,-798.085,0.724754,2.08081,0.4
2050000,3,-3.07429,-810.032,2.52334,2.12133,0.346
2060000,3,-3.06924,-800.184,2.14712,2.08175,0.405
2070000,2,0.525226,-808.751,0.506844,2.01006,0.3985
2080000,1,-3.92391,-812.736,1.05196,2.12575,0.355286
2090000,3,-2.81333,-806.766,1.15842,2.09177,0.384
2100000,1,1.24829,-813.903,0.532872,2.14095,0.337
2110000,1,-0.955904,-813.137,0.731655,2.14726,0.339
2120000,1,-3.00855,-814.128,2.06475,2.1116,0.326
2130000,1,0.363533,-813.867,0.7959,2.13715,0.350143
2140000,2,1.25423,-813.201,0.444146,2.05819,0.345
2150000,2,2.06777,-813.062,0.357209,2.18939,0.390333
2160000,2,-0.179878,-813.336,0.565326,2.05171,0.385571
2170000,1,-0.430412,-812.187,0.675999,2.14618,0.345
2180000,1,-2.04979,-810.141,0.220822,2.07598,0.34
2190000,1,1.62592,-811.875,0.0649225,2.05567,0.335333
2200000,3,0.208029,-809.003,1.5009,1.96823,0.392571
2210000,1,0.946129,-816.398,0.719809,2.21747,0.292
2220000,3,2.00035,-806.594,0.657922,2.10208,0.401
2230000,1,1.33943,-814.065,0.331945,2.09326,0.361
2240000,3,2.72294,-798.852,0.849394,2.01811,0.384
2250000,1,-0.781423,-811.696,0.472172,2.04142,0.367
2260000,1,-0.458386,-813.719,1.0775,2.06962,0.362333
2270000,2,-0.743367,-808.794,1.71373,2.06941,0.397
2280000,1,-0.773548,-812.313,1.05383,2.039,0.368125
2290000,2,-1.38776,-810.781,1.58917,2.1533,0.343
2300000,5,1.12829,-795.11,1.92041,2.08089,0.413
2310000,5,1.56124,-807.428,1.72299,2.03205,0.375
2320000,1,1.1987,-815.96,0.529036,2.04629,0.355
2330000,2,-0.00221207,-812.949,1.21289,2.08603,0.38
2340000,1,-0.827626,-812.619,1.06759,2.04401,0.364
2350000,1,-2.65829,-814.889,2.19741,2.05023,0.368
2360000,1,1.66437,-816.234,0.495542,2.15787,0.349111
2370000,1,-0.800744,-810.798,0.752083,2.04975,0.3726
2380000,2,-4.89384,-805.737,3.18009,2.04393,0.398
2390000,3,-0.675282,-808.444,1.47436,2.17994,0.364933
2400000,1,0.102453,-814.579,0.956484,1.98686,0.356
2410000,1,-1.62364,-815.131,2.00246,2.10388,0.357
2420000,2,0.682049,-809.529,0.989804,1.9947,0.351
2430000,2,1.01423,-811.395,0.535955,2.05155,0.36
2440000,1,0.623637,-812.045,0.421141,2.09788,0.334
2450000,3,-0.483255,-804.917,1.86823,2.04903,0.37
2460000,2,-0.129619,-808.038,0.806171,2.13139,0.386333
2470000,1,-0.964451,-814.244,0.0794511,2.06185,0.353
2480000,1,-1.88386,-813.323,1.1069,2.05409,0.3435
2490000,1,0.142077,-811.757,0.409512,2.01963,0.346
2500000,1,1.33631,-812.23,0.102567,1.98873,0.360182
2510000,2,1.00139,-813.75,0.642002,2.06614,0.322
2520000,3,0.559402,-798.001,1.19917,2.00239,0.365
2530000,4,4.27885,-796.232,0.677806,2.01668,0.402
2540000,1,1.62199,-810.182,0.123563,2.05033,0.371273
2550000,4,-2.63539,-801.473,2.32537,1.97656,0.3754
2560000,3,-1.26735,-797.705,1.35302,2.08188,0.395
2570000,2,-3.56153,-812.954,1.91478,2.15048,0.405
2580000,3,1.32063,-808.037,1.52008,1.94703,0.416
2590000,2,-1.0697,-807.964,1.17284,2.0815,0.38775
2600000,1,-0.798979,-814.576,0.227869,2.05242,0.344
2610000,1,0.594133,-811.773,0.182002,2.05374,0.372
2620000,1,-0.834902,-814.543,0.773902,2.06858,0.331
2630000,1,-0.477229,-812.64,1.13202,2.06409,0.339
2640000,1,2.41842,-812.4,0.0293055,2.04045,0.344556
2650000,1,-1.62365,-817.296,1.47425,2.04076,0.360615
2660000,1,0.559289,-810.426,0.389086,2.01179,0.362
2670000,1,-0.600243,-814.365,0.670225,1.98845,0.33
2680000,2,1.40999,-809.246,0.523653,2.04223,0.353
2690000,3,-4.49012,-803.553,1.4517,2.09853,0.407
2700000,1,1.96726,-814.249,0.325658,2.06476,0.381739
2710000,1,0.301966,-812.105,0.0333562,2.05095,0.349
2720000,2,-1.26239,-807.757,0.748157,2.04548,0.398043
2730000,2,1.42958,-810.281,0.779354,2.06319,0.371
2740000,3,0.667047,-818.536,0.454621,2.13679,0.399
2750000,1,-0.514655,-813.127,0.761841,2.01311,0.3395
2760000,2,3.00489,-809.964,0.594232,2.11645,0.421
2770000,1,-0.995789,-811.819,0.535277,1.95618,0.359
2780000,4,-5.45693,-798.4,1.42507,2.01626,0.403
2790000,3,-2.74734,-801.162,2.81367,2.07856,0.389083
2800000,1,1.17661,-810.994,0.0875473,2.0425,0.37775
2810000,1,1.2806,-811.565,0.0688822,2.1105,0.329
2820000,1,1.05279,-815.245,0.387952,2.2055,0.355
2830000,1,-0.937975,-810.819,0.955589,2.10066,0.37025
2840000,1,0.650205,-814,0.394999,2.04816,0.366
2850000,2,-1.9588,-804.416,0.808077,2.03954,0.361458
2860000,3,0.213572,-807.266,1.44597,2.02734,0.396
2870000,2,0.616964,-808.325,0.590694,2.13567,0.389
2880000,3,-3.08785,-810.584,2.31851,2.06028,0.358143
2890000,1,-0.611168,-810.667,1.07792,2.10169,0.371
2900000,2,0.777943,-809.898,0.172945,2.12494,0.372579
2910000,1,0.178455,-813.516,0.19081,2.05932,0.366
2920000,2,-2.10396,-810.603,0.7959,2.03671,0.392
2930000,4,0.334758,-805.649,1.37389,2.06332,0.383
2940000,2,0.74705,-813.57,0.479234,2.064,0.392
2950000,1,0.336156,-814.5,0.382429,2.03173,0.36075
2960000,4,-5.75421,-797.361,3.28189,2.01587,0.413
2970000,2,-3.47351,-811.077,0.862258,1.96721,0.387
2980000,1,-6.75064,-811.93,1.1721,2.09524,0.3585
2990000,2,-0.490182,-811.742,0.478073,2.1446,0.359923
3000000,1,-1.21107,-811.76,0.331254,2.15386,0.352
3010000,1,1.24526,-813.69,0.410512,2.10132,0.335
3020000,1,-0.131061,-816.824,0.552277,2.03167,0.378
3030000,3,2.93921,-809.518,0.83687,2.11417,0.363
3040000,2,0.665908,-815.635,0.582858,2.14116,0.384
3050000,1,-0.429723,-813.338,0.517568,2.01819,0.343
3060000,4,0.388015,-796.835,2.93215,2.08607,0.390182
3070000,3,2.53294,-801.976,0.790596,2.11079,0.3655
3080000,1,0.160568,-815.971,0.238977,2.07957,0.3585
3090000,1,0.872175,-814.247,0.663362,1.98485,0.376429
3100000,2,0.88219,-814.433,0.984153,2.03978,0.393
3110000,2,-0.552466,-805.97,0.460347,2.03862,0.343
3120000,2,0.739933,-812.075,0.454632,2.05858,0.41
3130000,1,-1.26435,-817.9,0.994565,2.00553,0.355667
3140000,1,-2.99335,-811.121,1.91436,2.08114,0.376739
3150000,3,2.39464,-800.619,0.533028,2.09849,0.4005
3160000,2,0.283142,-809.253,0.777554,1.97139,0.379
3170000,3,0.915888,-805.649,0.587683,2.16364,0.395333
3180000,4,-1.18717,-799.378,2.28422,2.07717,0.382
3190000,3,2.03863,-797.343,0.668077,2.01414,0.377
3200000,4,1.21038,-799.057,1.67614,2.0344,0.3961
3210000,3,-0.426977,-804.405,1.52889,2.02986,0.394
3220000,1,-0.459983,-812.605,1.05701,2.07188,0.344
3230000,1,0.438835,-813.393,0.134417,1.93603,0.381667
3240000,1,-1.28189,-811.519,0.219412,2.10044,0.317
3250000,2,-1.15518,-812.085,0.980586,2.16605,0.35825
3260000,2,0.934308,-809.471,1.16787,2.06375,0.381
3270000,1,1.73275,-813.363,0.208256,2.05666,0.329
3280000,1,-0.996019,-815.056,0.656039,2.04004,0.366
3290000,1,-2.71305,-814.962,1.45796,2.19701,0.374
3300000,1,-0.305939,-813.995,0.945185,1.99584,0.362
3310000,1,0.787684,-811.209,0.164312,2.07841,0.334
3320000,1,-0.853856,-813.102,0.887768,2.08249,0.361375
3330000,1,0.180334,-813.789,0.83406,2.10498,0.3325
3340000,1,-1.95347,-815.54,1.27378,2.1568,0.365545
3350000,1,-1.99994,-813.049,1.42879,2.11143,0.349
3360000,2,-0.142184,-807.605,1.01603,2.15551,0.381
3370000,1,-1.6058,-811.61,1.4743,2.05674,0.343333
3380000,3,-0.000697523,-802.129,1.51511,2.0789,0.39275
3390000,3,1.50882,-804.817,1.06925,1.96568,0.361
3400000,4,-1.22078,-806.164,1.19941,2.00627,0.382333
3410000,3,2.73687,-802.995,0.479462,2.18735,0.399
3420000,3,-1.74083,-800.416,1.82448,2.07948,0.375333
3430000,2,1.50823,-807.115,0.523228,2.10612,0.355571
3440000,3,3.35066,-801.794,0.654597,2.03218,0.407333
3450000,1,-0.925022,-819.085,0.526587,2.15544,0.356857
3460000,2,-1.41142,-807.694,0.634519,1.99187,0.377
3470000,2,-0.82515,-813.678,0.674983,2.06408,0.419
3480000,3,2.44425,-802.637,0.626625,2.03617,0.40325
3490000,3,1.92148,-803.815,0.591332,2.04266,0.411364
3500000,2,-1.44814,-808.041,1.08193,2.06127,0.3475
3510000,1,-1.7319,-812.053,1.4118,2.04148,0.35
3520000,5,3.97019,-801.806,0.898835,1.99948,0.388
3530000,1,1.07636,-813.342,0.147659,2.05335,0.3472
3540000,1,-0.392913,-812.228,0.658235,2.06891,0.364273
3550000,1,-0.0618117,-811.895,0.847214,2.06194,0.323
3560000,1,2.03271,-814.113,0.314262,2.11594,0.347
3570000,2,0.755138,-805.573,0.674803,2.03572,0.365889
3580000,4,0.0720844,-800.198,2.42802,1.95282,0.4112
3590000,2,0.487863,-804.286,0.431984,2.06769,0.366
3600000,1,0.106562,-809.764,0.677347,2.03669,0.345
3610000,1,-0.0720607,-810.199,0.491494,2.0354,0.3425
3620000,2,1.20462,-806.556,1.19469,2.0541,0.371667
3630000,1,0.995758,-815.866,0.510393,1.99267,0.346
3640000,3,-0.630664,-805.85,1.54305,2.02293,0.37675
3650000,3,-0.0470751,-796.677,1.43471,2.07587,0.393
3660000,2,1.05224,-807.36,0.431045,2.16042,0.38
3670000,3,-6.16839,-802.246,4.0511,2.23247,0.385783
3680000,3,0.945237,-802.274,1.79923,2.01526,0.397
3690000,2,0.374605,-807.178,1.24365,2.10623,0.375364
3700000,1,1.74292,-813.411,0.356077,2.02224,0.3575
3710000,4,0.317244,-798.812,1.55385,2.14662,0.41
3720000,4,2.4584,-801.428,0.590201,2.10335,0.425
3730000,1,1.34697,-817.074,0.319585,1.96764,0.378
3740000,2,-0.89865,-808.419,0.792324,2.14824,0.3631
3750000,2,1.02823,-804.656,0.837887,2.0376,0.3822
3760000,2,-0.295468,-808.01,0.183915,2.04943,0.386
3770000,3,0.767442,-808.591,0.920616,1.99771,0.422143
3780000,1,1.90496,-814.728,0.279624,2.2035,0.344
3790000,1,-0.678299,-812.627,1.15076,2.18145,0.328
3800000,1,0.33958,-811.33,0.826816,2.06389,0.350167
3810000,2,-0.621778,-816.172,0.948066,2.0184,0.362
3820000,2,-3.44478,-807.825,0.998925,1.9971,0.3735
3830000,4,-0.279879,-805.709,1.25899,2.08598,0.396
3840000,3,0.609042,-803.706,0.654725,2.03716,0.383
3850000,4,0.76015,-807.428,0.658079,2.04511,0.399667
3860000,2,1.70018,-810.543,0.591685,2.08804,0.383333
3870000,1,0.996413,-811.232,0.131978,2.07481,0.381
3880000,1,-1.81561,-809.812,0.446733,2.0697,0.3625
3890000,1,-0.593599,-811.025,0.571051,2.09756,0.346
3900000,1,-1.5254,-811.496,0.446238,2.11284,0.349
3910000,2,-0.248477,-818.337,0.83174,2.19846,0.325
3920000,3,0.169122,-801.127,1.28318,2.04344,0.367
3930000,3,0.730639,-813.229,0.522124,2.16378,0.399
3940000,6,-0.819659,-798.35,1.86641,2.08202,0.429
3950000,4,2.117,-800.194,1.13337,2.00709,0.39
3960000,1,-0.265046,-811.482,0.780551,2.1534,0.379
3970000,1,-0.0952217,-815.984,0.364692,2.01302,0.348
3980000,3,-0.521765,-804.023,1.88912,2.15769,0.396
3990000,3,-0.693016,-805.125,1.46648,2.0083,0.403
4000000,3,-1.28417,-804.327,1.74856,2.1686,0.382
4010000,1,-0.316127,-813.206,0.237855,1.98563,0.356556
4020000,3,-1.00188,-809.02,1.48479,2.08895,0.368765
4030000,1,0.840091,-811.551,0.317397,2.11314,0.371091
4040000,3,-3.8375,-802.554,0.932917,2.0393,0.382
4050000,5,-0.104119,-801.387,2.12386,2.05779,0.4076
4060000,2,0.551115,-807.498,0.82747,2.00825,0.407
4070000,2,0.804086,-805.955,0.831213,2.05842,0.4016
4080000,1,-1.78647,-813.54,1.29932,2.04662,0.393286
4090000,2,0.963371,-807.493,0.741405,2.09617,0.376667
4100000,1,-0.69452,-810.366,0.933056,2.13919,0.35
4110000,2,1.28161,-807.382,0.44077,2.10122,0.418
4120000,1,0.920489,-810.981,0.284451,2.06068,0.357
4130000,1,-3.03449,-811.171,1.68021,2.07042,0.374
4140000,2,2.46054,-806.32,0.295318,2.01194,0.345
4150000,1,-0.346837,-811.913,0.287897,2.03829,0.378333
4160000,2,0.0671708,-809.977,1.45161,2.18168,0.397
4170000,2,1.43794,-806.688,1.25952,2.03235,0.386556
4180000,1,-0.706762,-815.455,0.919843,1.92732,0.361667
4190000,2,1.56051,-815.066,0.723231,2.27352,0.349
4200000,4,0.643084,-798.234,0.8366,2.0783,0.37725
4210000,3,2.8518,-802.07,0.68402,2.19739,0.4086
4220000,4,2.29266,-815.873,1.75446,2.11658,0.448
4230000,3,0.0854124,-799.659,1.51838,2.01082,0.393378
4240000,3,-0.925298,-808.852,2.86087,2.05889,0.405
4250000,2,0.425837,-809.363,0.880466,2.05694,0.3606
4260000,1,-2.59997,-811.204,1.12068,2.06847,0.354
4270000,1,0.940115,-811.618,0.245946,2.04878,0.358667
4280000,3,-0.107123,-800.831,1.20494,2.10942,0.394
4290000,3,-0.540368,-802.765,2.01237,2.10818,0.413
4300000,2,0.408974,-811.158,1.0869,2.0962,0.307667
4310000,3,-0.825932,-807.165,1.66371,2.12175,0.398
4320000,3,2.26046,-799.956,0.623073,2.09508,0.394
4330000,2,0.583738,-806.27,0.465957,2.19983,0.414
4340000,1,-2.44633,-811.868,1.59797,2.10167,0.398385
4350000,2,-5.15095,-805.132,0.293772,2.07369,0.387
4360000,1,0.418898,-811.02,0.543012,2.04727,0.356
4370000,1,-0.677278,-813.484,0.872173,2.16629,0.372
4380000,3,-3.80259,-798.329,2.12101,2.13776,0.4005
4390000,4,-0.961927,-805.185,1.85732,2.11187,0.372375
4400000,1,-1.83525,-814.478,1.39857,2.02315,0.4
4410000,1,0.0538639,-815.83,0.890856,2.09825,0.35
4420000,2,-0.86969,-806.388,0.568248,2.1442,0.391875
4430000,1,-1.69153,-812.001,0.907343,2.07859,0.368333
4440000,1,-0.0389189,-814.24,0.987585,2.02426,0.353
4450000,1,-0.000690826,-811.348,0.904463,2.0804,0.343
4460000,2,2.12134,-812.578,0.625668,2.14918,0.382167
4470000,1,0.701995,-811.934,0.409234,2.02931,0.359
4480000,1,0.795616,-813.467,0.702067,2.02691,0.368045
4490000,1,-0.0923094,-813.881,0.68201,2.20681,0.355667
4500000,1,-0.870378,-810.963,0.870694,2.10142,0.329
4510000,2,1.52042,-814.541,0.522437,1.9911,0.383
4520000,1,-1.05802,-814.253,0.4775,2.16667,0.354
