generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
320000,4,-2.9806,-799.071,8.89596,2.1421,0.4082
330000,6,1.91939,-796.002,1.77233,2.04021,0.385
340000,1,-1.45408,-814.46,0.490874,2.03705,0.384667
350000,2,0.435429,-805.967,0.446673,2.0078,0.383
360000,1,-1.25131,-813.024,1.04178,2.1002,0.316
370000,1,0.450351,-811.747,0.242591,2.02873,0.367
380000,6,-1.70039,-795.036,5.44997,2.06485,0.402308
390000,4,-1.05484,-809.758,3.42648,2.07854,0.387
400000,4,-2.61425,-793.713,3.87475,2.0517,0.3895
410000,3,-4.65673,-801.854,2.95167,2.0407,0.416667
420000,6,0.874027,-801.392,6.61321,2.11826,0.415333
430000,4,-4.70875,-797.153,4.68744,2.01262,0.354
440000,2,0.340711,-808.251,1.95314,2.02153,0.357
450000,3,-0.443144,-803.319,2.97664,2.10145,0.399917
460000,2,0.938666,-811.287,0.698416,2.17709,0.39
470000,1,-1.17191,-811.228,1.56833,2.09046,0.401
480000,1,-1.2628,-813.415,1.34166,2.12451,0.374
490000,2,0.440554,-807.505,3.24826,2.12596,0.396333
500000,1,-0.175715,-810.531,0.622064,2.07968,0.366818
510000,4,-0.0817092,-802.706,1.49898,2.16819,0.419
520000,1,-1.11781,-809.879,0.537752,2.0631,0.393214
530000,1,-1.06244,-816.372,0.118732,2.08235,0.343
540000,5,1.30046,-799.332,6.33618,2.11806,0.409
550000,4,-3.16242,-803.657,2.85572,2.04373,0.418
560000,4,0.633629,-799.247,5.52481,2.05933,0.401
570000,3,0.92444,-806.071,2.26541,2.27008,0.40175
580000,3,1.1063,-802.103,1.64397,2.13281,0.376
590000,3,-0.586872,-813.577,3.55305,1.95254,0.391
600000,2,-0.795444,-814.026,1.03574,2.13223,0.353
610000,2,1.3885,-812.126,1.80105,2.09788,0.3824
620000,4,0.808997,-802.601,2.91859,2.11102,0.402
630000,5,-1.99653,-798.946,3.21995,2.1858,0.398
640000,1,-4.2181,-811.768,3.85051,2.13717,0.402
650000,1,-1.39383,-814.134,0.465146,2.06726,0.366
660000,3,-1.45701,-802.912,2.46513,2.02121,0.402
670000,2,-1.04224,-810.72,3.84879,2.06517,0.393
680000,2,0.432932,-807.745,1.47828,2.02788,0.382667
690000,5,2.04075,-801.487,3.2733,2.16159,0.396
700000,7,2.31622,-800.391,6.0955,2.16094,0.402
710000,4,-3.12825,-797.063,4.56023,2.12097,0.396286
720000,5,-4.13162,-796.13,6.13053,2.01754,0.392
730000,9,-5.97975,-795.728,8.56901,2.07349,0.4205
740000,4,4.14694,-805.285,2.17522,2.12542,0.402444
750000,3,-0.942372,-808.19,5.70135,1.88625,0.3929
760000,3,0.203245,-807.029,4.11406,2.17823,0.367
770000,4,4.23837,-801.868,1.04659,2.11925,0.401
780000,1,-1.22482,-811.881,0.577576,2.13686,0.374
790000,4,3.54322,-795.77,1.37826,2.07193,0.380273
800000,3,1.11377,-801.775,3.78802,2.02848,0.414
810000,3,2.61282,-807.956,0.718496,2.1928,0.407
820000,5,-4.72412,-792.489,6.20901,2.02038,0.374
830000,2,0.594609,-809.229,1.70236,2.14283,0.366
840000,5,-0.170176,-793.539,5.05105,2.04857,0.408
850000,6,-1.81602,-806.954,10.1343,2.1112,0.41
860000,1,-0.842934,-811.707,1.27612,2.00525,0.371143
870000,4,-3.46896,-803.027,2.61711,1.97589,0.439
880000,4,1.67003,-796.793,2.54958,2.15992,0.443
890000,2,-1.92373,-806.806,1.87068,2.0758,0.358
900000,3,0.375964,-800.962,0.6115,2.09632,0.39
910000,3,-0.227659,-801.997,2.86928,2.07977,0.407667
920000,4,-0.607806,-794.208,2.43472,2.16595,0.402375
930000,4,-3.24376,-798.43,3.19566,2.01808,0.41
940000,4,-5.57849,-803.413,6.69265,2.1239,0.407
950000,3,1.72145,-801.577,1.24812,2.09125,0.423
960000,5,-2.69733,-800.253,2.24486,2.08955,0.400667
970000,3,0.755538,-802.569,4.19672,2.02287,0.393
980000,3,-1.01678,-806.923,2.8645,2.04649,0.397
990000,4,0.784574,-799.755,2.82312,2.06984,0.426
1000000,5,1.24202,-796.299,2.99586,2.19356,0.389
1010000,3,2.31373,-808.534,3.01753,2.19995,0.413
1020000,3,0.139298,-811.749,2.32526,2.025,0.387
1030000,5,-0.140685,-795.667,4.38658,2.04648,0.427
1040000,3,-0.684579,-803.039,3.28577,2.07103,0.415
1050000,4,-4.60041,-795.089,2.82936,2.0833,0.399
1060000,6,3.26342,-796.065,2.38386,2.18222,0.423
1070000,5,1.14487,-805.298,2.56098,2.05301,0.41
1080000,2,-4.75581,-809.792,1.2483,2.14057,0.4015
1090000,1,0.758145,-818.1,0.166142,2.07558,0.382
1100000,2,-0.812734,-813.663,4.10671,2.01802,0.3595
1110000,2,-0.986956,-814.462,3.26753,1.97503,0.3415
1120000,6,-3.31592,-800.367,7.17096,1.9671,0.401929
1130000,2,-1.13734,-807.503,0.93731,2.01506,0.385
1140000,2,-2.3159,-809.63,0.589988,2.02706,0.401
1150000,2,-0.74539,-806.61,4.81938,2.0816,0.36425
1160000,3,-5.71062,-803.18,4.16535,2.12673,0.3869
1170000,1,-0.5617,-815.211,1.56314,2.02759,0.344
1180000,2,-1.51694,-810.595,1.30717,2.12876,0.346667
1190000,1,-1.09567,-814.292,0.409493,2.09879,0.312
1200000,2,-0.824173,-808.854,0.896483,2.01724,0.376944
1210000,2,-0.413612,-808.631,2.69659,2.07977,0.377333
1220000,1,-1.7358,-811.485,0.44201,2.04917,0.3615
1230000,3,-1.54145,-804.289,2.87171,2.12505,0.384
1240000,3,-1.58315,-805.589,4.51859,2.15876,0.422
1250000,3,1.57713,-809.125,1.51671,2.13653,0.41975
1260000,2,1.0038,-816.209,1.018,2.09901,0.35
1270000,4,1.21945,-800.794,6.02298,2.08659,0.409
1280000,3,-0.05393,-803.642,3.36545,2.18201,0.4205
1290000,2,0.591272,-813.709,1.34066,2.14877,0.405333
1300000,3,0.454125,-801.237,3.78365,2.12105,0.3985
1310000,2,-1.06801,-811.048,1.70262,2.12217,0.379667
1320000,1,-1.53663,-811.753,1.44003,2.04754,0.363
1330000,6,4.32983,-799.423,4.33515,2.13316,0.423
1340000,3,1.09439,-807.261,1.05676,2.12897,0.416
1350000,1,-1.23178,-810.845,1.53379,1.98401,0.344
1360000,2,-0.377441,-807.539,3.10043,1.97828,0.397667
1370000,3,-0.116263,-806.763,4.43815,1.95046,0.385
1380000,7,5.91559,-800.433,4.52867,2.03843,0.415
1390000,5,4.66122,-804.063,3.44606,2.01664,0.389586
1400000,4,-3.11443,-804.201,1.64991,1.97857,0.424
1410000,3,-3.28486,-807.705,5.66879,2.16072,0.414333
1420000,5,-0.0508909,-796.692,4.30754,2.20887,0.445
1430000,5,4.21161,-803.815,2.53205,2.09251,0.418
1440000,4,1.4708,-800.606,3.67199,2.22655,0.395
1450000,4,2.24327,-797.952,1.24612,2.07208,0.394
1460000,3,0.0774028,-799.501,2.95093,2.17039,0.404
1470000,4,0.387843,-802.727,3.00255,1.97791,0.432
1480000,2,1.05385,-808.595,1.01022,2.08308,0.376
1490000,2,-0.0119039,-811.653,2.07496,2.04435,0.3862
1500000,1,-0.428763,-814.351,0.741908,2.07963,0.327
1510000,2,0.266454,-810.725,3.18054,2.12057,0.359154
1520000,1,-2.95885,-809.487,1.25204,2.13012,0.373
1530000,3,0.874281,-805.153,4.19305,2.17816,0.389
1540000,3,-0.171186,-804.538,2.59215,2.05911,0.37
1550000,5,-4.14648,-799.494,5.18768,2.00247,0.397286
1560000,3,-0.630023,-800.505,1.42717,2.05067,0.377
1570000,1,-1.7733,-810.66,2.21071,2.08272,0.336
1580000,2,1.49697,-807.107,0.574871,2.00698,0.361
1590000,2,-1.14435,-804.872,4.08537,2.11223,0.382333
1600000,2,0.455581,-809.273,1.78934,2.00374,0.378294
1610000,3,-1.56882,-806.004,3.87542,2.22157,0.389
1620000,5,-2.26044,-798.635,6.1715,2.10738,0.441
1630000,1,1.10195,-817.184,0.523821,2.0515,0.367
1640000,3,-1.18251,-801.084,2.56326,2.03404,0.395
1650000,1,-0.29497,-811.246,1.25637,2.07498,0.351
1660000,4,2.04773,-795.351,1.95,2.05872,0.4135
1670000,1,0.053457,-813.72,0.306646,2.10362,0.344
1680000,1,-0.415114,-813.229,0.208469,2.10773,0.348
1690000,5,2.37737,-800.031,4.31501,2.07454,0.434
1700000,5,1.86537,-804.378,2.14869,2.05794,0.422625
1710000,5,3.15954,-794.356,4.09804,2.06131,0.405
1720000,1,-1.47028,-814.294,0.240737,2.03997,0.328
1730000,2,-3.37897,-806.359,1.81593,2.09012,0.341
1740000,4,-0.0302939,-798.983,3.23039,2.14136,0.4
1750000,7,-0.933591,-803.035,3.40785,1.97677,0.412167
1760000,6,-3.57199,-792.178,4.80693,2.11384,0.4095
1770000,4,0.863483,-798.081,1.7648,2.16471,0.4225
1780000,4,-0.256084,-806.273,2.53678,2.07537,0.361
1790000,1,-1.01431,-810.478,1.18369,2.03295,0.379857
1800000,4,1.75023,-804.752,1.53483,2.13218,0.414
1810000,4,3.108,-805.033,2.93964,2.07673,0.421333
1820000,5,3.02812,-797.71,4.02126,2.07047,0.4406
1830000,1,-2.17594,-811.919,0.871952,2.04123,0.366889
1840000,1,0.0224671,-811.292,0.719561,2.05901,0.375
1850000,8,-4.44343,-798.567,7.57591,2.05005,0.429
1860000,3,2.01448,-806.38,0.996015,1.99475,0.456
1870000,3,-0.392348,-810.975,2.10165,2.14795,0.406
1880000,3,-0.116152,-800.005,2.10298,2.17589,0.427
1890000,5,-0.231862,-796.523,2.43114,2.14742,0.397
1900000,5,-1.601,-794.753,3.73437,1.98399,0.411167
1910000,4,3.28526,-803.114,2.17717,2.00137,0.391
1920000,4,-1.804,-801.315,4.76979,2.01892,0.444
1930000,2,-2.93804,-808.056,3.71242,2.06265,0.351
1940000,4,-0.936322,-797.864,4.4867,2.05203,0.367
1950000,2,-1.17111,-806.431,0.418201,2.13278,0.4122
1960000,2,-0.591029,-808.367,1.56676,2.04216,0.412
1970000,4,0.116023,-799.397,3.32763,2.0612,0.385
1980000,2,0.407214,-807.688,1.35473,2.09361,0.359
1990000,3,0.189554,-803.907,2.26285,2.06297,0.4112
2000000,4,0.850825,-798.299,4.06069,1.98567,0.376
2010000,4,-0.247348,-801.585,5.25814,2.07272,0.408
2020000,1,-1.35025,-814.162,1.10723,2.07265,0.38
2030000,7,-2.87705,-797.022,3.66036,2.04913,0.408
2040000,4,1.80325,-797.614,3.56215,2.12842,0.409
2050000,1,-1.50985,-815.437,0.176161,2.09108,0.344
2060000,2,-2.09077,-808.743,4.67366,2.07576,0.384
2070000,1,0.440183,-812.535,0.903595,2.15321,0.395
2080000,6,-0.186478,-803.918,6.30985,2.16691,0.388333
2090000,3,-0.562694,-800.182,1.13762,2.14362,0.408
2100000,3,1.29078,-806.675,2.74362,2.04233,0.387667
2110000,2,0.856191,-810.697,2.55776,2.06631,0.3635
2120000,2,-1.0602,-809.702,1.25797,1.99867,0.407667
2130000,3,-0.0993253,-800.895,1.93465,2.07052,0.369818
2140000,6,1.28178,-797.214,3.0451,2.05034,0.385
2150000,2,1.80211,-808.67,1.807,2.06928,0.381933
2160000,2,0.312566,-810.755,1.09234,2.13226,0.357
2170000,2,-0.54955,-811.798,3.34653,2.05348,0.379
2180000,1,-0.651564,-812.263,2.10551,1.97303,0.368667
2190000,3,-5.04014,-805.71,4.16616,2.14624,0.406
2200000,1,-3.07168,-810.55,1.66809,2.05087,0.387
2210000,3,0.982218,-803.798,4.42394,1.96815,0.370875
2220000,3,-2.11779,-812.861,1.02378,2.0212,0.403909
2230000,4,-0.0930493,-801.24,2.24649,2.09076,0.418
2240000,3,0.548036,-805.551,3.35503,1.96318,0.375
2250000,4,2.79984,-804.618,1.27814,2.07171,0.383
2260000,3,3.50624,-802.645,0.698327,2.03728,0.398667
2270000,4,-0.870959,-796.572,6.05926,2.01555,0.398
2280000,3,2.83077,-806.672,1.39674,2.09576,0.377875
2290000,1,-1.27109,-813.421,0.567436,2.11716,0.385
2300000,5,-0.389844,-796.553,5.46238,2.15007,0.418
2310000,1,-1.52467,-815.272,0.860829,2.02874,0.347
2320000,5,1.40122,-799,5.2333,2.12882,0.418
2330000,3,-2.16592,-812.132,3.74284,2.03975,0.394
2340000,5,0.302266,-798.972,2.41205,2.10668,0.401889
2350000,5,0.400464,-796.672,2.58468,1.99969,0.42675
2360000,2,0.458968,-815.745,1.06534,2.20974,0.422
2370000,4,2.29179,-806.352,2.8425,2.05069,0.408
2380000,3,0.659911,-801.428,2.09892,2.14236,0.364
2390000,4,-2.02429,-803.864,2.1409,2.05621,0.415
2400000,5,-2.84698,-801.191,4.82247,2.20041,0.435
2410000,2,1.23145,-812.745,0.723863,2.07274,0.39565
2420000,5,0.741588,-797.822,4.36228,2.12839,0.42975
2430000,1,-1.17515,-812.549,1.33017,2.10256,0.3618
2440000,1,-1.00904,-810.972,1.79613,2.07171,0.349
2450000,5,-5.3174,-803.08,3.06397,1.9753,0.426
2460000,2,0.314278,-808.81,3.51861,2.04129,0.362667
2470000,4,-3.71969,-804.47,3.98801,2.02876,0.400714
2480000,2,0.451624,-809.734,1.43818,2.13107,0.3505
2490000,1,-1.00059,-813.876,0.609632,2.029,0.274
2500000,1,-2.86465,-812.25,2.02069,2.00386,0.372
2510000,5,-3.26522,-799.996,3.55064,2.02891,0.4
2520000,2,-0.318382,-806.689,1.21457,2.07913,0.374333
2530000,2,0.311384,-808.777,1.37203,2.07793,0.376
2540000,4,-1.27654,-797.928,4.0934,2.16497,0.374
2550000,3,3.4673,-811.368,1.29131,2.099,0.373
2560000,3,1.4222,-800.852,1.89594,2.09665,0.352889
2570000,3,0.903796,-797.986,2.77561,2.05814,0.3826
2580000,5,0.904005,-808.457,2.34885,1.97364,0.382
2590000,4,3.6182,-802.194,1.02015,2.08897,0.398
2600000,1,-5.05362,-815.499,1.36971,2.10431,0.3645
2610000,3,1.30762,-801.136,0.613226,2.05401,0.418
2620000,2,-0.225046,-808.616,2.42803,2.022,0.374
2630000,1,-0.294259,-811.398,1.3526,2.10068,0.371833
2640000,2,-1.54459,-812.828,1.93625,2.01758,0.362
2650000,3,2.64186,-804.36,2.54428,2.20208,0.391
2660000,6,2.19146,-805.431,6.19523,2.15952,0.425
2670000,3,-0.970049,-808.121,3.25684,1.95471,0.4015
2680000,3,-0.715235,-806.799,1.85915,2.09279,0.403
2690000,2,1.99139,-806.351,0.582746,2.06985,0.380875
2700000,5,2.38124,-796.356,3.43165,2.0874,0.416
2710000,4,-1.65251,-799.484,2.96876,2.08736,0.42
2720000,3,-3.80396,-803.054,4.01777,2.17,0.392
2730000,1,-0.701029,-813.807,0.769128,2.04598,0.334
2740000,5,1.76597,-812.693,4.74109,2.01227,0.39
2750000,2,0.2501,-808.197,1.30497,2.18701,0.3595
2760000,4,0.84251,-800.96,7.09337,2.14932,0.397667
2770000,2,-0.898539,-809.819,1.71644,2.10143,0.3702
2780000,4,0.925203,-804.68,2.81176,2.08436,0.397
2790000,2,1.07198,-805.057,1.23219,2.06888,0.433
2800000,4,0.265928,-801.872,3.55772,2.06796,0.416
2810000,2,0.708935,-810.649,1.22812,2.01702,0.391429
2820000,2,1.05445,-807.411,1.79996,2.12945,0.337857
2830000,1,-1.15184,-813.976,0.638131,2.0485,0.3802
2840000,1,-0.329085,-813.022,1.24644,2.07246,0.35
2850000,3,0.616068,-803.265,1.98228,2.09178,0.394167
2860000,4,-1.08634,-807.094,4.23336,2.19924,0.402571
2870000,4,-0.657564,-807.675,1.97553,1.96839,0.381
2880000,2,-0.646588,-808.497,1.98352,2.14862,0.402
2890000,2,-0.393909,-810.961,2.10497,2.15711,0.421
2900000,4,-6.36332,-807.299,1.80682,2.03198,0.39075
2910000,4,1.94191,-798.906,2.68967,2.15394,0.404846
2920000,3,-3.34353,-803.845,2.87042,2.0762,0.398
2930000,1,-1.48143,-811.792,2.23251,2.07154,0.391
2940000,5,-2.25775,-797.495,4.04038,2.06581,0.387
2950000,1,-1.86559,-817.945,0.513355,1.93549,0.342
2960000,3,2.34481,-801.752,1.24557,2.11169,0.393379
2970000,2,-1.33799,-813.02,2.22617,1.9634,0.3795
2980000,2,0.227306,-813.335,1.17395,1.99871,0.38
2990000,3,-1.80853,-802.643,1.69343,1.99252,0.411667
3000000,1,-0.783295,-813.582,1.86689,2.14933,0.371
3010000,4,-3.56621,-809.765,11.2635,2.02587,0.388
3020000,4,-1.42378,-800.043,9.17186,2.12016,0.413
3030000,5,-0.0524356,-799.461,4.55759,2.08666,0.4055
3040000,4,-2.75259,-797.691,6.69102,2.06898,0.423
3050000,3,-1.6786,-799.935,2.75778,1.9836,0.396
3060000,2,-2.6985,-810.189,2.50885,2.04477,0.377615
3070000,3,0.949828,-802.004,2.16844,1.95009,0.3945
3080000,4,-1.29753,-799.03,3.89476,1.98924,0.407
3090000,5,-6.14175,-799.558,7.65646,2.14288,0.405
3100000,3,2.77516,-809.566,1.4421,1.94471,0.412
3110000,6,-1.90552,-800.771,4.22497,2.07461,0.3895
3120000,4,-1.65519,-801.853,7.05793,2.09509,0.408
3130000,3,-0.410662,-808.223,5.227,2.01993,0.403
3140000,2,0.566162,-804.854,1.34106,2.03895,0.406917
3150000,3,0.627336,-804.637,3.29038,2.07986,0.39
3160000,3,-0.714174,-805.747,1.07347,2.12701,0.353
3170000,5,3.56108,-804.841,2.12532,2.11017,0.43
3180000,4,-2.66998,-796.838,7.62276,2.01006,0.389
3190000,4,0.603116,-798.155,3.73257,2.14777,0.3925
3200000,4,-0.456533,-796.781,6.64169,2.03711,0.397
3210000,4,0.775927,-803.367,3.75935,2.11344,0.382
3220000,3,-2.12869,-798.534,2.24521,2.06676,0.3928
3230000,3,0.736623,-798.175,1.59663,2.02608,0.411
3240000,5,-1.54977,-798.475,3.3224,2.04887,0.387
3250000,3,-0.514676,-803.448,2.06099,2.05535,0.406
3260000,3,-0.0146286,-802.738,2.64975,2.05031,0.381
3270000,1,0.520165,-814.884,1.43107,2.04431,0.3485
3280000,1,-0.938313,-811.424,0.882195,2.06099,0.347
3290000,4,-0.404632,-806.383,6.4169,2.00668,0.417
3300000,2,0.470727,-810.515,2.54916,2.01535,0.40625
3310000,2,-0.208689,-805.639,3.16758,2.1138,0.400875
3320000,2,-1.08615,-809.488,1.67873,2.1252,0.399
3330000,3,-1.80156,-797.878,2.31349,2.02789,0.398
3340000,1,-0.93502,-812.375,1.62132,2.11065,0.339
3350000,2,0.203943,-809.774,1.48171,1.93475,0.359667
3360000,2,-2.87963,-807.469,0.735909,2.07148,0.336
3370000,4,3.97426,-802.344,3.4169,2.16044,0.395
3380000,4,-3.52596,-802.561,5.19213,2.03466,0.366
3390000,1,-1.19757,-810.32,0.785215,1.98708,0.332
3400000,6,2.83628,-798.772,4.77711,2.08891,0.432
3410000,3,-1.67627,-801.624,2.35107,2.07446,0.379
3420000,2,-0.104141,-812.639,2.67429,2.09254,0.439
3430000,3,-0.735326,-801.659,2.39778,2.15594,0.401
3440000,4,1.98106,-805.431,3.01075,2.00142,0.407667
3450000,3,0.0364171,-798.309,1.00512,2.17484,0.392571
3460000,2,-2.42551,-809.331,3.21391,2.1452,0.4
3470000,3,-0.358449,-801.974,2.32306,2.04465,0.375
3480000,3,-0.972354,-802.628,4.20489,2.031,0.42
3490000,3,2.09568,-805.272,2.20079,2.097,0.4218
3500000,1,-0.774234,-812.166,2.13892,2.11095,0.36475
3510000,1,-0.69421,-811.74,0.916903,2.05897,0.335
3520000,2,-6.10735,-806.728,3.35525,2.0793,0.309
3530000,1,-1.42307,-813.247,1.88973,2.0974,0.359
3540000,1,-1.02765,-810.63,0.888521,2.09611,0.3766
3550000,5,0.591237,-801.935,2.77218,2.06927,0.3982
3560000,4,3.59387,-799.161,2.12194,2.16693,0.389
3570000,2,-1.78626,-810.757,2.95107,2.09321,0.381556
3580000,4,1.79608,-794.037,4.02585,2.10116,0.387
3590000,1,-0.433557,-817.517,0.613825,2.1327,0.37095
3600000,4,-2.8118,-800.474,2.09226,2.14782,0.379
3610000,3,1.90149,-806.661,3.43794,2.06988,0.348
3620000,1,1.25072,-823.612,0.844659,1.9216,0.403067
3630000,1,-1.35962,-813.213,2.65576,2.01613,0.326
3640000,4,1.59226,-802.242,2.60788,1.95939,0.385
3650000,3,0.388037,-799.771,1.61603,2.13317,0.391
3660000,4,-0.702096,-799.803,4.29154,2.15512,0.409
3670000,3,-0.965904,-803.586,1.48378,2.08112,0.377
3680000,6,3.11928,-800.789,2.68618,2.10002,0.466
3690000,3,1.21983,-803.302,1.02304,2.08148,0.388
3700000,3,1.40164,-800.894,1.51133,2.05157,0.4145
3710000,5,-2.09728,-792.735,3.01043,2.01198,0.359
3720000,2,0.439782,-810.866,0.930451,2.13424,0.396692
3730000,3,-3.87443,-805.842,3.1678,2.12355,0.357
3740000,3,0.91358,-807.099,3.47469,2.17384,0.402
3750000,4,-7.12818,-800.647,4.26585,2.04321,0.405
3760000,3,0.448834,-801.042,2.18805,2.02071,0.385
3770000,5,-2.6116,-796.328,4.82566,1.97598,0.396
3780000,4,-3.86628,-799.351,2.06963,2.04971,0.412
3790000,5,-0.303127,-805.175,4.48486,2.04023,0.407
3800000,4,1.59808,-796.269,2.46558,2.09429,0.394
3810000,1,-1.78137,-812.727,2.41875,2.13836,0.371
3820000,2,-1.88185,-807.542,3.08984,2.01259,0.402
3830000,4,-0.052226,-807.757,4.81753,2.00232,0.424333
3840000,5,-5.7897,-793.345,4.56352,2.08681,0.355
3850000,5,-3.72837,-797.91,4.1074,2.06311,0.359
3860000,2,-0.72157,-806.249,1.42353,2.02315,0.3945
3870000,3,2.10878,-800.428,1.56961,2.1994,0.386667
3880000,3,1.00868,-802.126,3.0703,2.05612,0.3975
3890000,1,-2.91465,-812.208,2.52018,2.01956,0.365636
3900000,4,-0.426549,-800.253,6.36074,2.00167,0.387
3910000,2,0.704474,-806.17,0.32039,2.10894,0.348
3920000,5,0.219556,-799.927,2.39711,2.08116,0.424
3930000,2,-1.30846,-810.297,1.40091,2.11727,0.4024
3940000,4,0.863494,-796.902,1.39866,2.06395,0.4023
3950000,5,1.65259,-800.014,2.6501,2.0551,0.3998
3960000,4,0.918022,-799.522,4.68059,2.08854,0.403
3970000,3,1.67032,-800.511,1.18436,2.03699,0.407
3980000,5,-8.07911,-794.856,4.01721,2.05777,0.381
3990000,6,4.56751,-801.704,4.4734,1.98688,0.37
4000000,3,2.59037,-801.748,1.03738,2.14363,0.388667
4010000,1,-3.78667,-809.841,0.7563,2.09758,0.348
4020000,4,-3.07745,-800.731,2.60971,2.14658,0.417
4030000,4,0.15549,-809.759,2.071,2.19583,0.421222
4040000,5,2.65345,-803.233,2.4252,1.97753,0.41
4050000,5,1.64512,-795.601,4.61575,2.07821,0.4044
4060000,5,-1.13447,-793.304,5.01595,2.0373,0.4
4070000,3,0.782544,-805.784,1.69521,2.00498,0.381
4080000,2,-0.258917,-811.573,1.34945,2.01209,0.401222
4090000,2,0.551804,-805.325,2.17658,2.01807,0.3986
4100000,2,0.485347,-809.195,0.499172,2.14603,0.390818
4110000,2,0.398661,-809.207,1.60291,2.09229,0.396
4120000,4,2.83683,-800.839,2.31017,2.10634,0.390333
4130000,3,1.47794,-806.788,1.55425,2.06399,0.379727
4140000,4,-0.805113,-799.277,2.54759,2.03551,0.406429
4150000,2,1.86425,-803.363,0.568984,2.1204,0.321
4160000,5,0.0409365,-793.148,5.89451,2.1802,0.3725
4170000,4,0.619247,-803.253,1.71087,2.10546,0.423
4180000,3,-2.61223,-809.989,2.03238,2.09775,0.416
4190000,1,-0.892267,-812.961,1.39672,2.0848,0.355
4200000,3,2.58582,-806.82,0.649293,1.97501,0.407
4210000,3,-5.17336,-808.535,5.98036,2.04311,0.376
4220000,4,1.59324,-799.22,2.1269,2.01779,0.394
4230000,4,0.56265,-797.964,5.6511,2.05927,0.414429
4240000,2,0.502343,-808.363,2.60365,2.14085,0.385
4250000,5,-3.03341,-804.18,3.75852,2.22401,0.38875
4260000,2,-0.0221014,-806.187,1.42111,2.09596,0.3815
4270000,5,-3.12334,-804.442,4.11375,2.14588,0.43
4280000,1,0.225747,-814.265,0.939706,1.9318,0.372
4290000,2,-0.0823216,-809.761,2.70991,2.03223,0.386
4300000,6,3.08637,-796.759,2.24787,1.99113,0.418667
4310000,3,-1.75869,-807.278,3.59231,2.143,0.382
4320000,3,-0.359202,-805.213,0.798705,2.036,0.397071
4330000,2,-0.378048,-812.844,3.52259,2.05137,0.410545
4340000,3,-0.83633,-810.427,3.08025,1.98671,0.404
4350000,3,-0.902945,-813.599,0.608107,1.99992,0.412
4360000,2,-2.15725,-812.541,5.36529,1.92974,0.3653
4370000,1,-4.50181,-817.28,1.00547,2.01717,0.36
4380000,4,-4.14254,-799.969,2.89758,2.015,0.3895
4390000,6,0.805918,-793.231,3.49552,2.17634,0.395
4400000,2,-2.20594,-810.921,2.70164,2.04352,0.4225
4410000,3,0.222503,-803.042,1.85796,2.09546,0.357667
4420000,7,-1.05782,-791.139,3.33053,2.04196,0.435
4430000,6,-1.02488,-804.402,3.94432,2.0057,0.397
4440000,4,1.02553,-805.888,2.96317,2.08767,0.409
4450000,4,-1.51589,-798.573,4.83295,2.04475,0.386333
4460000,2,-0.382966,-808.635,2.22416,1.93868,0.376
4470000,2,-1.00584,-810.057,1.64181,2.03022,0.374333
4480000,6,-6.81227,-799.4,5.4906,2.06451,0.418
4490000,3,-1.11725,-803.707,2.34782,2.02829,0.362333
4500000,3,1.09026,-810.423,2.31955,2.03096,0.410947
4510000,2,-0.106263,-810.759,1.43806,2.07562,0.4015
4520000,3,1.21554,-807.146,0.27768,2.21421,0.3285
