generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
1330000,1,-3.90744,-262.134,0.667122,3.18495,0.369
1340000,1,-0.629687,-264.192,0.357615,3.00991,0.348
1350000,1,-5.05513,-261.474,2.87505,3.08261,0.365
1360000,1,-2.14609,-260.555,0.600129,3.08853,0.358214
1370000,1,-1.85504,-263.596,2.5299,2.98388,0.391
1380000,1,-0.821053,-262.348,0.437638,3.21424,0.362
1390000,2,-1.99398,-261.579,0.797254,3.06297,0.376
1400000,1,-0.928388,-262.134,0.848942,2.97752,0.373
1410000,1,-2.09732,-261.585,2.54472,3.04024,0.3734
1420000,2,-3.37558,-261.975,2.24449,3.00731,0.364143
1430000,1,-1.82157,-265.994,1.60849,2.97281,0.365667
1440000,1,-2.87447,-262.818,0.619443,2.96603,0.352
1450000,1,-4.80073,-261.225,1.70478,3.07228,0.339
1460000,1,-3.16587,-266.917,1.75898,2.82652,0.396
1470000,1,-4.33804,-261.077,2.76913,3.03125,0.342
1480000,1,-0.787929,-265.687,0.270065,2.88409,0.356
1490000,1,0.666317,-266.093,0.131576,2.87799,0.37
1500000,1,-4.2,-263.061,0.985825,3.06125,0.348
1510000,1,-1.93762,-261.577,0.466356,3.11624,0.38
1520000,3,-1.84192,-259.716,2.14042,2.98252,0.3835
1530000,2,-4.42019,-261.445,0.546902,3.02973,0.4
1540000,1,-1.27655,-261.167,1.00264,3.01113,0.3565
1550000,1,-5.19668,-260.566,0.563099,3.18973,0.349
1560000,2,-3.46934,-257.622,0.930558,3.07077,0.417
1570000,1,-0.83502,-265.794,0.42213,2.89803,0.35375
1580000,1,-3.61718,-262.975,0.575356,2.91785,0.382
1590000,1,-1.45562,-263.491,1.57954,3.24457,0.347
1600000,1,-3.30035,-263.913,0.748049,3.11428,0.37
1610000,1,-0.93267,-260.64,0.395134,3.08024,0.364333
1620000,1,-4.07523,-261.93,1.6681,3.1348,0.367857
1630000,1,-2.96852,-261.656,1.66413,3.08205,0.353333
1640000,1,-1.48888,-262.877,0.339915,2.8463,0.349
1650000,1,-2.64213,-265.306,2.21903,3.27879,0.359
1660000,1,-0.0952198,-267.509,0.567501,3.10897,0.376
1670000,1,-2.42526,-264.862,0.840304,3.04447,0.382
1680000,1,-4.2494,-262.635,2.01923,3.16885,0.3575
1690000,1,-1.2212,-261.289,0.0676885,3.15539,0.3665
1700000,1,-5.2119,-265.101,1.57613,3.01418,0.374
1710000,1,-2.97056,-261.786,0.117096,2.95522,0.362333
1720000,1,-0.68368,-263.12,0.434732,2.9478,0.37125
1730000,1,-2.0537,-263.239,0.713616,2.96459,0.378
1740000,1,-3.13435,-261.25,1.47355,3.06366,0.37
1750000,1,-3.19512,-262.957,0.478915,2.93164,0.333
1760000,1,-1.8288,-261.859,2.19101,3.01456,0.3615
1770000,1,-0.108343,-262.955,0.431652,3.19237,0.346
1780000,1,-0.72358,-264.288,0.198586,2.91474,0.38
1790000,1,-3.4827,-264.62,2.37877,3.07777,0.341
1800000,2,-4.24966,-263.579,1.55717,2.98097,0.35
1810000,1,-2.19657,-262.134,1.24002,3.00192,0.364125
1820000,2,-3.37505,-258.669,2.83879,3.09454,0.385333
1830000,1,-0.668217,-261.189,0.992507,3.00048,0.313
1840000,1,-0.442168,-262.717,0.688537,3.15994,0.360667
1850000,1,-3.18898,-263.507,1.60018,3.05435,0.36475
1860000,1,0.596899,-263.512,0.308794,2.96683,0.3562
1870000,1,-4.39218,-264.094,3.44366,3.25017,0.361889
1880000,1,-5.02793,-261.629,1.12883,3.05499,0.361615
1890000,1,-2.44893,-264.597,1.36996,3.08607,0.360125
1900000,1,-1.48666,-263.689,0.0371694,3.05444,0.35825
1910000,1,-0.847626,-268.726,0.364978,3.22115,0.373
1920000,1,-5.47161,-260.754,0.470306,2.99794,0.33875
1930000,1,-0.667794,-261.855,0.237245,3.16035,0.355
1940000,1,-3.19567,-261.064,1.00703,3.01041,0.34
1950000,1,-1.51574,-262.414,0.879335,3.09298,0.359
1960000,2,-0.381639,-260.659,0.967775,3.07344,0.385
1970000,1,-1.30883,-263.807,0.991258,3.14657,0.37
1980000,1,-2.76191,-262.83,2.10833,3.01616,0.337
1990000,1,-0.78887,-266.024,0.792449,3.21951,0.381
2000000,1,-1.09043,-261.101,0.27283,3.0461,0.3555
2010000,2,-1.26742,-264.722,0.347595,3.02027,0.3845
2020000,2,-2.14351,-265.436,1.22938,2.88999,0.368625
2030000,1,-2.55316,-267.146,0.275107,2.90997,0.358
2040000,1,-0.924342,-263.066,0.875616,3.1831,0.3495
2050000,1,-3.3026,-261.264,2.60343,3.04406,0.356182
2060000,1,-1.18036,-264.181,0.704115,3.09005,0.384
2070000,1,-0.439033,-263.301,0.394324,3.05974,0.342
2080000,1,-2.27272,-263.162,2.39638,3.04263,0.354
2090000,2,-2.93328,-261.836,0.58881,3.06464,0.372
2100000,1,-0.196639,-263.709,0.618625,3.13616,0.3448
2110000,1,-3.26172,-264.263,1.40106,3.12173,0.361286
2120000,2,-0.485825,-265.905,1.79338,2.85455,0.366
2130000,1,-0.483496,-262.458,0.277841,3.00644,0.354
2140000,1,-0.728636,-261.856,0.688662,3.07861,0.366714
2150000,2,-2.28537,-263.739,1.41565,3.03965,0.37
2160000,1,-3.20415,-263.355,1.61948,2.90776,0.389
2170000,1,-0.594746,-262.31,0.786412,2.95465,0.342
2180000,1,0.173057,-262.244,0.122107,3.10623,0.365167
2190000,1,-2.67883,-262.033,0.685679,2.97647,0.364167
2200000,1,-0.414055,-264.298,0.458642,3.03755,0.368
2210000,1,-4.87072,-262.256,0.593002,3.06601,0.376
2220000,1,-3.03426,-264.423,1.15498,3.00785,0.3442
2230000,1,-3.09727,-261.517,1.94389,3.0313,0.345
2240000,1,-1.1738,-262.284,0.431315,2.94113,0.359375
2250000,1,-5.84966,-262.531,1.41384,3.14427,0.371
2260000,1,-1.90461,-260.792,1.09131,3.0798,0.369
2270000,1,-0.996988,-261.503,0.243684,3.08726,0.33
2280000,1,-6.04521,-265.874,2.73765,3.21675,0.353143
2290000,1,-5.87224,-261.426,1.67223,3.00656,0.357333
2300000,1,-1.88696,-260.813,1.38892,3.07363,0.3835
2310000,1,-0.635754,-264.799,1.63003,2.97076,0.353
2320000,1,-2.70172,-264.225,1.34443,2.90197,0.341
2330000,1,-1.99057,-265.493,1.68255,3.23963,0.369
2340000,1,-3.75891,-260.325,1.09427,3.00852,0.342
2350000,1,-1.47931,-266.178,0.819314,3.06246,0.355
2360000,1,-1.90545,-263.847,1.38398,3.11805,0.33
2370000,1,-1.82741,-261.692,1.4145,3.16916,0.358667
2380000,1,-3.68285,-263.801,1.47358,3.06839,0.373
2390000,1,-4.29431,-268.664,2.21691,3.15789,0.3594
2400000,1,-0.520433,-264.487,0.23466,3.17814,0.352
2410000,1,-2.37169,-263.075,1.12307,2.9472,0.351
2420000,3,-1.89706,-266.024,1.39807,2.98461,0.402
2430000,2,-2.94216,-260.394,1.92876,3.09722,0.408
2440000,1,-2.3436,-261.717,1.0572,2.9991,0.376
2450000,2,-2.16791,-260.895,0.894699,3.12083,0.419
2460000,1,-6.98907,-264.442,1.09086,2.85608,0.346
2470000,1,-5.30753,-260.118,1.70071,3.09519,0.354
2480000,1,-3.37441,-262.153,1.25149,3.03657,0.366462
2490000,1,-1.49221,-263.289,0.591217,3.15945,0.352
2500000,2,-4.73856,-262.514,1.73398,3.13853,0.3954
2510000,1,-2.85722,-260.078,1.17375,3.05702,0.352
2520000,2,-3.039,-257.386,0.441182,3.12288,0.445
2530000,3,1.14339,-260.503,0.994317,3.13176,0.4085
2540000,3,-2.09205,-261.348,1.6467,2.99413,0.4155
2550000,2,0.475368,-261.645,0.605305,3.18109,0.388
2560000,1,-1.75117,-261.385,0.518907,2.89373,0.361333
2570000,1,0.110105,-261.652,0.255366,3.09352,0.382205
2580000,3,0.287921,-262.465,2.01591,3.09675,0.395
2590000,1,-2.99998,-262.963,1.68597,2.96928,0.37
2600000,1,-1.06935,-263.88,1.72064,3.12863,0.358
2610000,1,-2.15568,-259.937,0.685525,3.04488,0.3628
2620000,1,-0.962274,-261.653,0.199201,2.9635,0.369
2630000,2,1.07152,-264.332,0.784013,2.99355,0.377222
2640000,1,-2.9468,-260.009,0.287484,3.07496,0.3645
2650000,1,-0.975631,-262.281,1.01081,3.09105,0.351222
2660000,1,-1.49812,-262.393,1.20077,2.96582,0.369
2670000,2,-1.38738,-263.313,1.56098,2.97843,0.379
2680000,2,-6.68847,-268.45,0.57452,2.9671,0.405
2690000,1,-2.30981,-260.098,0.899272,3.10596,0.346
2700000,1,-2.48737,-263.687,1.67649,3.26447,0.345
2710000,1,-7.36618,-259.758,3.33874,2.99603,0.348667
2720000,1,-1.60054,-262.352,0.995817,3.13424,0.354
2730000,1,-0.267466,-262.676,0.321566,3.00995,0.348
2740000,1,0.689294,-264.762,0.274422,2.95514,0.371375
2750000,1,-1.2927,-259.809,0.450946,3.00867,0.376
2760000,1,-2.43971,-265.906,1.9244,3.23627,0.368889
2770000,1,-1.98514,-264.925,1.52519,3.10909,0.38
2780000,1,-0.78246,-266.896,0.199054,2.97005,0.354
2790000,1,-1.5578,-261.941,1.22729,2.97093,0.362
2800000,1,-2.41161,-264.327,0.739881,3.03774,0.363875
2810000,1,-5.29719,-263.872,2.27466,3.06677,0.364895
2820000,1,-0.83262,-265.092,0.0674254,3.01409,0.33
2830000,1,-0.359662,-266.8,1.23004,3.21228,0.3565
2840000,1,-0.691193,-261.653,0.634388,3.03445,0.3724
2850000,1,-1.13978,-267.027,1.10674,3.10996,0.3575
2860000,1,0.290687,-265.29,0.750255,3.00577,0.364579
2870000,4,-3.28175,-263.733,1.94739,2.99256,0.397
2880000,1,-1.75135,-261.554,0.025709,3.09991,0.401
2890000,1,-0.483686,-264.49,0.621618,3.05333,0.36
2900000,3,-1.48442,-259.25,2.48416,3.07548,0.368333
2910000,1,-2.48504,-264.256,1.21665,2.89003,0.365
2920000,1,-2.17615,-263.739,1.60061,3.08783,0.3332
2930000,1,-1.23806,-264.721,1.43921,3.00477,0.3495
2940000,4,-3.38039,-258.257,2.38764,3.10958,0.422
2950000,2,-1.64627,-257.887,1.84849,3.08613,0.3958
2960000,1,-1.81319,-263.506,2.10769,3.13535,0.336
2970000,1,-2.47047,-263.55,2.23574,3.06259,0.374
2980000,1,-1.06503,-266.879,0.308415,2.83475,0.347
2990000,1,-2.70637,-262.337,2.11397,3.02364,0.362
3000000,1,-3.02983,-260.781,1.57908,3.09762,0.3704
3010000,1,0.213927,-263.928,0.357556,3.07195,0.3434
3020000,2,-8.67599,-265.308,3.16866,2.94397,0.37075
3030000,1,-1.81588,-263.532,1.56467,3.12535,0.356
3040000,1,-0.260636,-265.34,0.468983,3.03839,0.348
3050000,1,-2.33207,-261.257,0.334927,3.08676,0.336
3060000,1,-1.8622,-262.565,1.59754,2.96912,0.383
3070000,1,-5.38685,-260.237,0.883702,3.16827,0.367857
3080000,2,-3.44704,-259.159,1.90382,3.07586,0.394
3090000,2,-5.88005,-263.592,2.54461,3.23689,0.364938
3100000,1,-6.14381,-265.009,2.51621,3.12366,0.368
3110000,1,-5.42072,-259.634,1.97927,3.10649,0.3525
3120000,3,-0.210236,-262.734,1.63122,2.93588,0.379
3130000,1,-1.02467,-263.95,0.682813,2.98712,0.359571
3140000,1,-3.22391,-262.959,1.02724,2.9182,0.351667
3150000,1,1.13114,-267.15,0.270241,2.99018,0.362
3160000,1,-0.495351,-266.475,0.50984,3.30199,0.39
3170000,2,-6.41343,-262.941,0.765832,2.8265,0.361944
3180000,1,-2.14324,-262.042,0.576629,2.97132,0.354
3190000,1,-0.44807,-261.533,0.259058,3.01489,0.371
3200000,1,-3.60491,-260.234,0.257938,2.96108,0.379
3210000,1,-1.57181,-263.762,0.619188,2.94959,0.368
3220000,1,-0.836278,-266.423,0.171201,2.98982,0.3625
3230000,2,-2.55868,-259.663,1.0278,3.18067,0.395
3240000,3,-0.759326,-261.191,1.17875,2.95069,0.389368
3250000,2,-2.59453,-260.748,2.82064,3.18581,0.406
3260000,1,-3.06114,-262.057,1.54271,2.97803,0.391
3270000,1,-2.51309,-261.421,1.94846,2.99725,0.358333
3280000,2,-7.75542,-260.662,1.07994,3.08879,0.403
3290000,1,-1.59527,-262.25,0.377266,2.96311,0.38
3300000,1,-2.68168,-263.137,0.501022,2.89008,0.362226
3310000,2,0.655455,-263.734,0.349156,2.9641,0.426
3320000,2,-2.99472,-263.335,0.881596,3.19283,0.364
3330000,1,0.469105,-266.608,0.422079,3.029,0.364
3340000,1,-1.3416,-269.918,0.605087,3.07606,0.352
3350000,1,-1.66328,-263.054,0.758219,3.09203,0.329
3360000,1,-0.692886,-266.218,1.33757,3.18723,0.364
3370000,3,-0.98554,-258.423,2.28249,3.08055,0.395
3380000,1,-3.18292,-262.644,2.24967,3.00737,0.385
3390000,1,-3.27865,-262.458,1.15072,3.04376,0.362
3400000,1,-4.0398,-259.678,1.9788,3.06536,0.365
3410000,1,-0.926383,-262.861,1.27499,2.94922,0.365
3420000,1,-2.53021,-262.477,1.75985,3.11797,0.357333
3430000,2,-4.96346,-259.889,0.888341,3.11918,0.411
3440000,2,-2.55461,-259.513,1.95969,3.03263,0.39475
3450000,1,-3.56179,-264.508,0.550452,3.02406,0.362
3460000,2,-4.49358,-260.979,1.35838,2.98147,0.396105
3470000,1,-0.166036,-264.087,1.31066,2.99972,0.35475
3480000,3,-2.37114,-263.766,2.83146,3.00503,0.407
3490000,3,-3.30465,-261.371,1.4738,2.89871,0.4095
3500000,1,-1.42822,-261.377,0.14368,3.11716,0.37
3510000,1,-0.0134533,-267.027,0.478895,3.0014,0.386
3520000,1,-3.06781,-260.715,1.27693,3.03162,0.389
3530000,1,-1.29682,-263.23,0.16083,2.85494,0.358
3540000,1,-3.98602,-261.097,1.20658,3.04208,0.336
3550000,2,-3.02113,-260.985,1.64184,2.99272,0.361375
3560000,1,-4.7556,-264.771,1.3708,3.16512,0.3574
3570000,2,-2.8089,-259.71,1.9762,3.05538,0.351
3580000,1,-2.32956,-261.301,0.616948,3.1002,0.341
3590000,1,0.295447,-263.756,0.513913,3.12421,0.362
3600000,1,-0.920321,-261.356,0.0925332,3.03052,0.361
3610000,1,-2.60744,-260.977,1.11534,3.15195,0.37
3620000,3,-1.95358,-263.083,0.76413,3.01978,0.3974
3630000,2,0.41208,-264.262,1.03641,2.96807,0.3546
3640000,1,-4.2199,-264.562,0.704069,3.2172,0.357333
3650000,1,-1.55594,-262.819,0.673336,3.15551,0.363667
3660000,1,-1.33777,-264.811,1.45308,3.05645,0.3865
3670000,1,-3.23959,-260.388,0.78442,2.9806,0.362286
3680000,1,-2.98043,-262.215,0.224717,3.01862,0.36425
3690000,1,-1.27423,-264.785,1.65502,3.00021,0.356
3700000,3,-2.02246,-259.948,1.37484,3.01241,0.421625
3710000,2,-6.35826,-259.444,2.48791,3.05768,0.377
3720000,1,-2.34402,-259.371,0.212,3.10512,0.356
3730000,1,-4.59424,-262.921,0.761226,2.97235,0.357
3740000,1,-1.62054,-263.701,1.6206,2.90531,0.3595
3750000,1,-1.29206,-263.86,0.209662,2.84095,0.348
3760000,2,-1.97395,-260.857,0.270183,3.09997,0.376
3770000,2,-1.55269,-262.627,1.50236,3.15696,0.4116
3780000,1,-3.29326,-260.21,0.558302,2.99282,0.362769
3790000,2,-2.06883,-261.793,0.255452,3.12643,0.399
3800000,1,-10.6963,-261.852,3.47963,3.10903,0.367
3810000,1,-6.2342,-260.035,4.08551,3.0552,0.319
3820000,1,-0.722798,-263.459,0.393813,3.14053,0.3675
3830000,1,-2.95078,-261.786,2.81219,3.10451,0.355
3840000,1,-5.55469,-262.327,0.497185,3.14415,0.345
3850000,1,-2.32354,-262.949,0.547291,3.18818,0.375
3860000,1,-1.3359,-264.411,0.886657,3.26751,0.3617
3870000,1,-1.81886,-264.511,0.310382,3.13236,0.362412
3880000,1,-0.776572,-264.848,1.30694,2.90226,0.358727
3890000,1,-2.80226,-260.489,1.14206,3.02462,0.374167
3900000,1,-0.933331,-260.697,0.585937,3.02253,0.371
3910000,1,-2.33733,-260.815,1.11367,3.05877,0.3505
3920000,1,0.868033,-263.27,0.139562,3.00682,0.363385
3930000,1,-0.534173,-261.295,0.371053,3.01466,0.342667
3940000,2,-4.54943,-261.458,1.29924,3.19998,0.351
3950000,1,-2.85701,-262.079,0.044063,2.92672,0.359
3960000,1,-2.11087,-261.592,1.04485,3.06877,0.392
3970000,1,-3.33008,-260.786,0.912999,2.99805,0.386
3980000,1,-1.27151,-263.915,1.04914,3.25076,0.339
3990000,2,-6.74254,-265.127,0.878322,3.20412,0.367
4000000,1,-2.27071,-263.4,1.44398,2.98912,0.358125
4010000,1,-5.34616,-266.447,0.348784,3.00287,0.353
4020000,1,-3.22375,-260.544,0.621515,3.09193,0.3565
4030000,1,-0.547759,-265.756,1.68766,2.93138,0.367308
4040000,1,-1.99306,-263.562,1.00265,3.17799,0.363
4050000,1,-3.48849,-260.823,1.92902,2.95896,0.354
4060000,1,-1.27528,-264.636,1.13074,3.2664,0.372
4070000,2,-2.0251,-258.97,0.775499,3.02225,0.390667
4080000,1,-1.53247,-260.214,0.912739,3.11578,0.327
4090000,1,-0.818397,-262.577,0.317467,2.86698,0.387
4100000,1,-1.37003,-263.092,0.62717,3.08907,0.36
4110000,1,-2.95965,-264.245,1.53674,2.98274,0.383
4120000,1,-2.2801,-262.463,0.255501,3.24171,0.381
4130000,1,-1.70357,-266.538,1.39486,2.75819,0.34
4140000,2,-2.7347,-264.148,1.35515,3.1364,0.360556
4150000,1,-0.23004,-261.884,0.286702,3.02826,0.3655
4160000,2,-2.08126,-262.327,2.10304,2.92429,0.336
4170000,1,-1.19804,-263.332,1.68383,3.20301,0.389
4180000,1,-3.49968,-262.796,2.25688,2.99509,0.368
4190000,2,-3.19371,-262.534,0.790445,3.05319,0.392
4200000,1,-2.36659,-267.424,0.915183,2.99786,0.36
4210000,2,0.733234,-264.059,0.441742,2.86067,0.367667
4220000,1,-2.28949,-259.116,0.126909,3.02259,0.357
4230000,2,1.32273,-266.248,0.251589,3.17572,0.373
4240000,1,-0.975156,-265.434,1.23302,3.09888,0.3658
4250000,1,-1.12784,-261.155,0.417533,2.93193,0.370214
4260000,1,-3.74434,-263.768,2.537,3.10894,0.3565
4270000,1,-3.15956,-261.465,0.736687,3.11218,0.36625
4280000,1,-3.58635,-260.901,1.56244,2.99781,0.337
4290000,1,-3.57572,-261.13,1.57802,3.11318,0.360063
4300000,1,0.466481,-264.226,0.357027,3.10498,0.386
4310000,1,-0.650575,-264.163,0.94179,3.03676,0.381
4320000,1,-0.506421,-264.823,1.28832,3.09183,0.3505
4330000,1,-2.0004,-262.048,0.64517,2.98512,0.366
4340000,3,1.18927,-264.906,1.66911,2.99086,0.4145
4350000,1,-2.90488,-260.538,0.496512,3.01928,0.3625
4360000,1,-1.13289,-263.548,0.79198,2.91625,0.388
4370000,1,-2.3452,-261.115,0.267864,3.03834,0.357
4380000,1,-2.72329,-263.1,1.69798,3.19487,0.359667
4390000,1,-1.4811,-265.514,1.66593,3.10936,0.365833
4400000,1,0.76751,-269.558,0.2895,3.06217,0.367933
4410000,1,-0.138672,-263.594,0.148093,3.09871,0.35775
4420000,1,-3.96233,-260.496,1.99417,3.09173,0.362
4430000,1,-1.04937,-263.035,0.307609,3.00607,0.372
4440000,1,-2.69693,-265.906,0.870045,2.82615,0.378
4450000,1,-0.158507,-263.005,0.765863,3.05677,0.3523
4460000,1,-3.25196,-261.392,1.47204,3.04206,0.354
