generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
1610000,1,-0.153779,-176.25,1.23105,3.25949,0.3705
1620000,1,-1.6116,-175.313,0.217631,3.17673,0.362
1630000,1,-3.72913,-175.782,2.41837,3.11772,0.38725
1640000,1,0.670034,-179.976,0.492803,3.33961,0.359
1650000,1,-0.418818,-174.794,1.21972,3.25856,0.393
1660000,1,1.07853,-176.438,0.688973,3.01672,0.406
1670000,1,-1.19222,-175.237,0.0950284,3.03578,0.364
1680000,1,1.13735,-176.232,0.360224,3.20416,0.384857
1690000,1,-3.30779,-174.118,0.352346,3.1568,0.371
1700000,2,-6.48258,-173.796,5.73801,2.9824,0.399
1710000,2,1.13167,-180.803,1.37527,3.23787,0.36
1720000,1,-1.90484,-178.315,1.87567,2.97419,0.387
1730000,1,-2.26829,-174.323,0.326616,3.17761,0.395857
1740000,1,-1.07193,-174.689,0.752485,3.20921,0.387667
1750000,3,-1.70708,-175.128,3.91471,3.18063,0.441
1760000,1,-2.92837,-177.736,0.49578,3.13198,0.38075
1770000,1,0.274589,-175.161,0.35637,3.02991,0.363
1780000,1,1.70873,-178.224,0.591876,3.09725,0.39
1790000,1,0.225273,-175.211,0.658947,3.06986,0.365429
1800000,1,0.224129,-177.687,0.205807,3.25128,0.367333
1810000,1,-0.0945652,-178.436,0.612502,2.9844,0.393
1820000,1,0.493706,-176.389,0.737562,3.02912,0.379667
1830000,1,-3.87682,-175.461,1.31193,3.19123,0.392
1840000,3,-2.93022,-182.749,1.94093,3.1603,0.442
1850000,1,-0.860269,-178.849,0.148568,2.86286,0.367
1860000,1,-2.13394,-176.927,1.45407,3.03142,0.3815
1870000,1,-1.12998,-173.468,0.381484,3.11772,0.377
1880000,3,-0.572292,-176.428,2.09205,3.10589,0.359556
1890000,1,-3.79207,-175.441,1.70357,3.26752,0.409
1900000,1,-0.113905,-173.542,0.18994,3.12165,0.396
1910000,1,-0.567622,-175.788,1.57429,3.19632,0.38025
1920000,1,-2.6542,-172.742,1.16422,3.2092,0.39375
1930000,1,0.764078,-175.929,0.698594,3.14164,0.373
1940000,1,-0.417486,-176.14,1.72085,3.13102,0.393
1950000,1,-3.25092,-174.859,3.04755,3.17443,0.366
1960000,1,-4.30261,-173.061,3.08619,3.12922,0.377
1970000,1,0.643306,-175.766,1.01814,3.21018,0.394154
1980000,2,-1.34888,-177.09,2.79265,3.11916,0.4355
1990000,1,-0.999793,-177.52,1.37943,3.1401,0.369
2000000,1,-0.910982,-174.472,0.763109,3.17082,0.391
2010000,2,0.349455,-174.156,1.57589,3.17541,0.431
2020000,1,-0.471065,-176.625,1.83458,3.06715,0.36
2030000,1,-0.730564,-173.843,0.551867,3.14475,0.364
2040000,1,0.252253,-177.344,0.498641,3.11256,0.401
2050000,1,-1.78895,-177.513,1.07623,3.2168,0.377333
2060000,1,0.806743,-180.162,0.141246,3.06104,0.398
2070000,1,-0.2901,-176.209,0.789931,3.23181,0.3754
2080000,1,-0.120682,-175.24,0.124415,3.07718,0.375
2090000,2,0.738267,-177.121,0.777024,3.12701,0.368143
2100000,1,0.599957,-177.45,0.57149,3.06679,0.389
2110000,1,-1.46751,-175.334,1.77122,3.02411,0.366
2120000,1,-0.593343,-175.024,0.753354,3.20502,0.419
2130000,1,0.069367,-176.851,0.819196,3.06317,0.378
2140000,1,1.04729,-180.329,0.366185,2.90478,0.384
2150000,1,-1.07049,-173.349,0.517756,2.99365,0.37
2160000,1,-2.19635,-174.394,2.12693,3.05294,0.4008
2170000,1,0.74964,-174.84,0.653749,2.99935,0.3955
2180000,1,-2.39514,-174.21,1.19602,3.13415,0.3908
2190000,1,-0.332183,-174.644,0.0617786,3.04188,0.38
2200000,1,-2.0225,-179.522,2.13624,3.07129,0.391375
2210000,1,-1.45856,-176.581,1.13652,3.25333,0.378
2220000,1,-2.79656,-175.993,2.45074,3.15153,0.391
2230000,1,1.57668,-177.539,0.0691974,3.05861,0.362
2240000,1,1.05382,-175.002,0.178992,3.05573,0.373
2250000,1,-0.920762,-175.386,0.413712,3.18077,0.364
2260000,1,-1.9262,-173.918,0.742514,3.04542,0.378
2270000,1,-0.660861,-176.906,0.622618,3.15896,0.39
2280000,1,-0.922494,-179.089,0.189191,2.82923,0.392143
2290000,1,-0.0893379,-178.464,0.370456,3.02211,0.369
2300000,3,-0.384921,-174.147,2.18306,2.90505,0.442
2310000,1,-2.29805,-174.576,1.90236,3.12677,0.380167
2320000,2,2.41125,-176.63,0.762466,3.12719,0.4042
2330000,1,-2.0234,-178.929,1.6117,3.07106,0.374636
2340000,1,-2.37529,-175.29,0.356632,3.1495,0.378
2350000,1,-0.3166,-177.623,1.26795,3.20646,0.403375
2360000,1,0.123826,-177.231,0.506382,3.14081,0.372
2370000,1,-0.0571268,-176.814,1.5155,3.11398,0.386667
2380000,1,-0.0898447,-176.392,2.08016,3.04785,0.292
2390000,1,-1.53294,-176.137,2.29809,3.2373,0.37
2400000,1,-0.806982,-175.678,0.592488,3.08061,0.383875
2410000,1,-1.4113,-174.958,1.07856,3.11561,0.385
2420000,1,-0.356354,-179.893,0.977212,3.19108,0.39
2430000,1,1.26828,-177.492,0.336304,3.23573,0.396333
2440000,1,-0.566382,-177.242,1.4678,3.1557,0.399
2450000,1,-3.00274,-177.395,1.4166,3.22042,0.428
2460000,1,-2.59862,-175.303,1.2235,3.02376,0.3865
2470000,1,-0.122015,-174.568,0.485831,3.10612,0.382667
2480000,1,1.64701,-177.017,0.376485,3.11565,0.3835
2490000,1,-3.59049,-174.695,1.86283,3.14587,0.381
2500000,1,-0.703413,-175.537,0.548989,3.0495,0.380333
2510000,1,-1.88613,-176.48,0.229849,3.09406,0.374
2520000,1,0.91141,-174.622,0.528049,3.05164,0.384333
2530000,1,1.30065,-175.97,0.203507,2.99715,0.375
2540000,1,-1.67319,-178.614,2.07704,2.95578,0.408
2550000,1,-1.82193,-173.273,0.650315,3.03647,0.365
2560000,1,-3.77242,-172.4,0.964071,3.05208,0.377
2570000,0,0.059759,-185.147,0.702044,3.20229,0.326
2580000,1,-1.74706,-176.671,1.22551,3.04004,0.37825
2590000,2,-2.31318,-173.979,2.31199,3.0573,0.3935
2600000,1,-3.0092,-176.276,1.11,3.12043,0.411
2610000,1,-2.32,-175.918,1.55245,3.10808,0.388
2620000,1,-2.23985,-173.606,1.5234,3.06308,0.383667
2630000,1,-6.31529,-178.503,0.445336,3.36715,0.413
2640000,1,-1.64329,-174.778,0.186677,3.00796,0.376667
2650000,1,0.407112,-176.803,1.77844,3.0662,0.379125
2660000,1,-0.768111,-176.396,0.366476,3.24674,0.4054
2670000,1,1.14543,-181.544,0.691033,3.09236,0.415
2680000,2,-1.47842,-177.755,1.08261,3.13152,0.43
2690000,1,1.28338,-176.976,0.270958,3.02441,0.400094
2700000,1,-0.0286618,-177.378,0.829823,3.10534,0.367
2710000,1,0.0856223,-175.764,0.905506,3.15394,0.3945
2720000,1,-0.689251,-176.5,2.24206,3.02322,0.382
2730000,1,-2.78477,-175.043,0.334509,3.15338,0.374
2740000,1,-1.37271,-176.315,0.864434,3.15789,0.3842
2750000,1,0.0855376,-176.066,0.244267,2.99877,0.369
2760000,1,-1.82703,-174.574,2.66746,2.94615,0.377
2770000,2,-1.408,-174.329,0.285861,3.00785,0.386
2780000,4,-1.86221,-173.955,4.83361,3.04546,0.449
2790000,2,-0.0178254,-174.935,1.23415,3.11349,0.369
2800000,1,-0.797911,-175.458,0.265325,3.21986,0.390308
2810000,1,-0.468132,-176.407,1.23172,3.25172,0.387
2820000,1,-0.987274,-175.672,1.54171,3.11824,0.380333
2830000,1,0.178063,-177.784,0.560251,3.00494,0.375
2840000,1,1.9699,-179.12,0.850288,3.06918,0.391
2850000,1,-1.18158,-173.404,0.269451,3.13316,0.361
2860000,1,1.05382,-177.416,0.639071,2.92997,0.359375
2870000,1,-0.608977,-176.304,0.175017,3.00786,0.371
2880000,1,-2.11666,-174.87,0.549078,3.24188,0.36975
2890000,1,-1.36156,-173.253,0.87902,3.12087,0.35
2900000,1,-0.134942,-176.979,0.671008,3.2542,0.376
2910000,2,-3.21211,-172.081,2.8942,3.11945,0.434
2920000,1,-2.32455,-174.719,2.1409,3.03961,0.416917
2930000,1,0.372262,-173.674,0.261614,3.14689,0.3878
2940000,1,-0.834402,-176.922,0.660278,3.15371,0.37
2950000,2,-0.772937,-180.759,1.07654,3.31348,0.408
2960000,1,-0.642599,-175.901,0.887767,3.09073,0.374
2970000,1,-1.43869,-173.713,2.10389,3.0274,0.386
2980000,1,-1.06673,-177.534,0.585175,3.13998,0.372
2990000,1,1.9779,-177.532,0.244276,3.04501,0.408
3000000,1,-1.64281,-176.437,1.78174,3.13922,0.396
3010000,1,-0.867186,-175.878,1.21463,3.01708,0.4
3020000,1,-0.212813,-173.171,0.682512,3.06075,0.358
3030000,1,-1.9507,-174.372,0.925547,3.17627,0.407333
3040000,2,0.839208,-174.15,1.588,3.11369,0.444
3050000,1,-0.63103,-176.549,1.08693,3.00063,0.364
3060000,1,-2.74738,-173.487,2.43424,3.20328,0.375
3070000,1,0.898622,-181.997,1.26695,3.07738,0.399333
3080000,1,-0.258857,-177.273,0.378426,3.07743,0.38975
3090000,1,0.831559,-175.289,0.748845,3.09154,0.3885
3100000,1,0.479662,-175.458,0.167113,3.20078,0.384
3110000,1,-2.52715,-173.23,1.30703,3.03474,0.401333
3120000,1,-3.61077,-176.872,2.2817,3.29816,0.397273
3130000,2,1.47807,-174.48,0.748081,3.03581,0.405455
3140000,1,0.476856,-175.397,0.297523,3.12982,0.3852
3150000,1,-0.325887,-176.356,0.811823,3.10729,0.399
3160000,1,-0.548556,-176.002,1.62965,3.14146,0.394214
3170000,1,-2.97826,-174.414,1.40564,3.01351,0.407
3180000,1,-0.80516,-174.106,0.2008,3.14834,0.3894
3190000,1,-0.658228,-177.047,0.902664,3.09025,0.331
3200000,1,0.34892,-175.383,0.310504,3.09215,0.398
3210000,1,-0.513303,-176.145,0.697003,3.14001,0.3662
3220000,1,-0.259122,-173.392,0.587239,3.16711,0.366
3230000,1,-0.711554,-174.274,0.695381,3.07858,0.404
3240000,1,-0.549955,-174.357,0.424412,3.01125,0.3894
3250000,1,-0.180138,-173.991,0.603265,3.01455,0.386636
3260000,2,-4.78417,-177.281,2.33437,3.22665,0.389
3270000,1,-0.153189,-173.567,0.668341,3.05485,0.393
3280000,2,-1.35701,-176.833,1.90668,2.99791,0.389
3290000,1,-1.18346,-175.628,2.43251,3.14131,0.37825
3300000,1,-1.00928,-176.527,0.781192,3.19781,0.383778
3310000,1,-1.57489,-176.378,1.11969,2.96063,0.389
3320000,1,1.42213,-176.822,0.398107,3.0315,0.401
3330000,1,0.386932,-178.924,1.40139,3.07241,0.3955
3340000,2,-2.43558,-170.584,0.529267,3.04782,0.435
3350000,1,-1.26902,-174.93,0.568789,2.92327,0.372
3360000,1,-1.67191,-175.253,1.37879,2.9551,0.371
3370000,2,-0.494175,-174.999,0.853175,3.09686,0.41575
3380000,2,0.51824,-173.976,0.78384,3.07835,0.374
3390000,2,-3.77492,-173.23,1.8935,3.32459,0.4184
3400000,2,-1.79993,-174.158,2.85739,3.10834,0.395727
3410000,1,-2.29947,-175.73,1.84215,2.98768,0.353
3420000,2,0.176453,-183.327,2.62905,3.13176,0.392077
3430000,1,0.66138,-177.381,0.975503,3.13146,0.384667
3440000,1,-0.0866147,-177.151,0.71852,3.20557,0.3885
3450000,1,-3.95647,-176.342,2.8535,3.14518,0.384
3460000,1,-0.147342,-176.279,1.03993,3.1005,0.388385
3470000,1,0.529196,-175.203,0.92079,3.1304,0.383
3480000,1,-4.35482,-174.466,0.665472,3.03318,0.3945
3490000,1,-2.32145,-178.176,1.33858,3.05714,0.368818
3500000,1,-6.38185,-177.323,1.15792,3.31929,0.407
3510000,1,-1.59071,-174.032,1.67808,3.14998,0.381875
3520000,1,-2.17216,-175.264,1.47921,3.17061,0.419
3530000,1,-0.792313,-177.073,0.813501,3.14838,0.393
3540000,1,-1.63417,-176.022,0.328233,3.01248,0.37
3550000,1,-1.66169,-174.862,0.517841,3.07903,0.395
3560000,1,-1.6777,-177.61,1.35964,2.95023,0.391
3570000,2,-1.55311,-175.49,0.569818,3.03356,0.418
3580000,1,-2.0624,-174.292,1.57081,3.04466,0.389
3590000,1,0.91826,-176.33,0.562822,3.04643,0.388286
3600000,1,0.523126,-179.377,1.24879,3.20488,0.393667
3610000,2,-1.12408,-174.216,1.04113,3.05899,0.429
3620000,2,0.815338,-173.86,0.515876,3.12242,0.378
3630000,2,-2.62102,-174.581,2.37095,3.14413,0.434
3640000,1,-0.901676,-177.252,1.14116,3.11538,0.395
3650000,1,1.22102,-181.986,0.164717,3.23691,0.383625
3660000,1,0.209966,-174.129,0.400093,3.14654,0.381
3670000,1,-0.897198,-178.444,1.71734,3.13173,0.395
3680000,3,-1.94431,-177.701,2.70282,3.11381,0.365222
3690000,2,-4.78455,-182.72,0.872393,3.20216,0.397556
3700000,1,-1.26913,-176.508,0.379452,2.97794,0.37
3710000,1,-2.15852,-174.068,1.8909,3.10651,0.357733
3720000,1,-0.590629,-176.706,0.728299,3.21513,0.394
3730000,1,-2.10529,-173.343,0.862375,3.11969,0.369
3740000,1,-0.510161,-175.083,0.20607,3.13963,0.356
3750000,1,-0.797786,-175.332,1.4578,3.15683,0.3858
3760000,2,-0.656714,-177.066,1.10912,3.25952,0.382
3770000,1,-1.42858,-175.378,1.84516,3.17913,0.421
3780000,1,-0.473361,-178.448,0.999624,3.21299,0.386
3790000,1,-1.97046,-175.453,0.235168,3.15684,0.377
3800000,1,-0.290108,-177.673,1.32621,3.23443,0.386684
3810000,2,0.999202,-177.754,0.797786,2.89619,0.412111
3820000,1,-0.275938,-173.496,0.132244,3.11191,0.379429
3830000,1,1.71871,-178.265,0.14002,3.13512,0.387
3840000,2,-2.91039,-175.05,2.5951,3.17062,0.422
3850000,2,-0.439693,-172.381,1.46481,3.14333,0.434
3860000,2,-6.73432,-173.771,2.2519,3.08679,0.412
3870000,2,-1.53938,-171.216,2.12612,3.1191,0.431
3880000,1,-4.40824,-175.68,0.677017,3.06637,0.394
3890000,1,-1.08169,-175.633,1.25701,3.06865,0.3925
3900000,1,-1.47164,-173.571,0.445884,3.1581,0.373
3910000,1,-0.680391,-174.049,0.509108,3.05069,0.42
3920000,2,-2.05664,-172.905,1.65232,3.2615,0.393
3930000,1,-1.84675,-173.141,0.773871,3.03751,0.387722
3940000,0,0.449765,-185.502,0.677615,3.22724,0.370833
3950000,1,-1.7798,-175.942,0.865745,3.09518,0.380167
3960000,1,0.258854,-175.362,0.81052,3.13125,0.4
3970000,1,-2.74604,-174.43,0.206996,3.19525,0.353
3980000,1,-0.714324,-177.502,1.14884,3.00087,0.367833
3990000,1,0.868137,-177.435,0.947561,3.03499,0.385875
4000000,1,0.687111,-176.857,1.25841,3.21079,0.3934
4010000,1,-0.122629,-181.071,2.29019,3.0726,0.383
4020000,1,-0.246259,-177.317,0.161398,3.18422,0.379
4030000,1,0.436381,-175.998,0.795342,3.08318,0.393667
4040000,1,0.60522,-173.704,0.341224,3.08487,0.391
4050000,1,0.775291,-177.075,1.18667,3.0664,0.387
4060000,1,0.65949,-176.645,0.878958,3.0386,0.3915
4070000,1,1.13767,-175.713,0.577612,3.07349,0.386091
4080000,1,-1.27376,-173.647,1.63292,3.1242,0.366818
4090000,1,-0.424755,-178.526,0.266861,3.06095,0.387
4100000,1,-1.63754,-177.801,2.40894,3.22787,0.418
4110000,0,0.802886,-185.412,0.135979,3.10332,0.333
4120000,1,-8.42477,-171.73,1.45229,3.14354,0.355
4130000,2,1.73662,-178.917,0.572765,3.1366,0.378
4140000,1,-2.897,-173.384,2.45778,3.05358,0.383
4150000,2,2.12652,-176.12,1.31393,2.99256,0.446
4160000,1,0.980886,-175.721,0.369412,3.30273,0.4
4170000,1,-1.26961,-176.767,2.03491,3.11213,0.36475
4180000,1,-1.62099,-178.716,0.430937,3.11605,0.38625
4190000,1,-1.23578,-175.641,0.470851,3.24264,0.391
4200000,1,-0.159551,-175.219,0.366693,3.2636,0.391
4210000,1,0.293156,-178.431,0.641328,3.20482,0.411
4220000,2,-2.45845,-177.016,1.22072,3.21754,0.387556
4230000,1,-0.812798,-176.486,1.11105,3.07974,0.347
4240000,1,-4.8144,-173.353,3.582,3.07436,0.354
4250000,1,0.279639,-175.147,0.662843,3.04421,0.384032
4260000,1,0.382133,-174.07,0.431147,3.12127,0.387
4270000,1,-2.87828,-174.697,1.63292,3.08341,0.405
4280000,2,0.973283,-174.982,1.41367,3.05698,0.424
4290000,2,1.82023,-177.167,1.14056,3.058,0.41
4300000,1,-0.516486,-175.783,1.01852,3.15245,0.375
4310000,1,-0.861444,-177.63,1.49942,3.09013,0.394
4320000,1,-1.01412,-173.483,1.51137,3.14882,0.369
4330000,1,-1.0284,-174.138,1.16879,3.06192,0.376
4340000,1,-0.981327,-173.683,0.371423,3.16431,0.387333
4350000,1,-1.5053,-179.891,2.00113,3.05135,0.397
4360000,2,-0.867069,-174.176,0.828624,3.0749,0.409
4370000,1,0.345486,-177.124,0.910263,3.16763,0.396
4380000,1,0.753105,-178.725,0.91703,3.07484,0.3786
4390000,1,-5.23707,-177.137,4.66901,3.1313,0.369833
4400000,1,-0.0733107,-175.668,1.0162,3.03091,0.3816
4410000,1,-1.69715,-175.277,2.13169,3.26662,0.401
4420000,2,1.0277,-173.476,0.577593,3.15349,0.396444
4430000,2,-1.95804,-174.962,2.03337,3.06958,0.386
4440000,2,-0.192497,-175.221,2.62819,3.16578,0.3905
4450000,1,-1.23702,-176.22,0.938262,3.0517,0.411
4460000,1,-0.597951,-174.568,0.550334,3.18756,0.387667
4470000,1,0.556454,-178.595,1.08435,3.07308,0.383571
4480000,1,-3.70369,-175.818,0.709542,3.17752,0.393
4490000,1,0.0276666,-175.089,0.260428,3.15967,0.367235
4500000,1,-3.53184,-177.414,0.950936,3.18434,0.3755
